Job.Latitude,Job.Longitude,Finance.LCOE,Job.Tech,Panel.EM,Panel.Irradiance,Panel.PVGen
-7,29,0.08109832730538162,OPVTypical7,2.332427737123304,414.3398239600071,2957.688559839108
12,22,0.07492383398105151,OPVTypical7,1.9981595276299169,571.4653193692633,3181.434463430689
-15,30,0.0753485217819259,OPVTypical7,2.2255560838133555,489.5600595049098,3144.815893945756
-11,28,0.07395729087082198,OPVTypical7,2.2448848573815083,484.9733289605861,3219.2803022137964
-22,26,0.0735625717254014,OPVTypical7,2.142543410672322,539.4168738425243,3224.723327908345
2,30,0.08721244864664543,OPVTypical7,2.2678227905898787,423.2112310187408,2783.20444411633
16,27,0.07207826372137799,OPVTypical7,1.942182972620452,597.2027823212111,3247.999357706872
46,22,0.1042014433186845,OPVTypical7,2.3014017634773616,362.28575767999047,2365.2497401601668
-20,29,0.07635690041501074,OPVTypical7,2.177595282303527,510.6628825556269,3078.317062387915
18,24,0.07111257968862529,OPVTypical7,1.9253575970466847,613.2405595824538,3323.3328463139587
-6,20,0.07744597325121301,OPVTypical7,2.313378593448982,427.50906824417007,2971.6652522802833
-21,27,0.07466951917808981,OPVTypical7,2.1577270736093337,524.0676433046431,3154.703742699008
-10,20,0.07642132095104205,OPVTypical7,2.2872711400511725,450.3976224773833,3069.4223480615997
9,28,0.0760384432620761,OPVTypical7,2.061130506138333,541.5921143129316,3166.817197866861
49,21,0.12394564423976645,OPVTypical7,2.3526465493624023,316.3128394684229,2131.5780728113496
9,28,0.0760384432620761,OPVTypical7,2.061130506138333,541.5921143129316,3166.817197866861
52,25,0.12441813264033605,OPVTypical7,2.352271317713671,322.53207855078324,2090.924267382255
6,23,0.07730634374563138,OPVTypical7,2.148343436075778,506.172828488372,3070.372874388229
50,27,0.1194305362306882,OPVTypical7,2.3313247501091343,330.9362561641055,2127.473097858795
17,30,0.07221156231929239,OPVTypical7,1.9408010742303912,598.6412066497345,3225.5144018311353
-10,20,0.07642132095104205,OPVTypical7,2.2872711400511725,450.3976224773833,3069.4223480615997
51,20,0.1242473155254968,OPVTypical7,2.3584869193805287,312.1613525950335,2062.3177960258267
-28,26,0.0783283822507529,OPVTypical7,2.188494995163657,501.1155414518518,3051.110947478147
11,30,0.07642200116875511,OPVTypical7,2.056977698833631,531.6423697420405,3075.6505076809112
-21,23,0.07321954134097403,OPVTypical7,2.1313619250357734,546.2980491385946,3252.925448188923
-19,24,0.07429826180298442,OPVTypical7,2.1563777249374345,531.8957508103966,3192.15065019964
44,25,0.10027670422879884,OPVTypical7,2.2799760641762603,381.7005825356745,2425.385204163696
-29,23,0.07646121051807749,OPVTypical7,2.209825927908497,486.8294852751378,3097.0245138399737
-16,28,0.07451801709211096,OPVTypical7,2.213893189484528,497.1527163058147,3171.298123619481
54,24,0.14194855243019336,OPVTypical7,2.3768715560641027,288.4464238284504,1934.8240263331425
9,20,0.07626672143584852,OPVTypical7,2.0787122544796617,532.5984704093569,3122.595892150191
-25,20,0.07170995325028864,OPVTypical7,2.151968852515708,532.0066798776902,3302.204871357215
-20,26,0.07358326900622916,OPVTypical7,2.1396949558421188,540.1042159110954,3215.769920708866
23,23,0.06970320572104356,OPVTypical7,2.025623776287972,585.9532569602491,3401.055542030276
38,28,0.08561644063087878,OPVTypical7,2.215972070460257,439.93102676942976,2801.599907840337
-9,25,0.07576606319513074,OPVTypical7,2.2962811979684017,452.3837095919448,3130.7222036143544
-9,25,0.07576606319513074,OPVTypical7,2.2962811979684017,452.3837095919448,3130.7222036143544
-10,20,0.07642132095104205,OPVTypical7,2.2872711400511725,450.3976224773833,3069.4223480615997
40,29,0.0931737471661897,OPVTypical7,2.2506875287005883,404.8927939056549,2576.7804477719933
-2,25,0.08321845785973736,OPVTypical7,2.34382884825698,398.3676001175434,2849.9854867134113
-20,24,0.07349047216822953,OPVTypical7,2.152177222153154,532.9360301080346,3232.4200739647918
-21,28,0.07596569324642215,OPVTypical7,2.164451294537989,519.1517978878582,3089.961346405268
0,27,0.08533995936010416,OPVTypical7,2.297730465680444,421.00762264827097,2827.8138423520268
56,22,0.147203384170378,OPVTypical7,2.3784642424895237,285.85465697164744,1968.3768934627026
30,20,0.0726660604264628,OPVTypical7,2.0948999653713734,541.1990330652575,3244.1402235816795
45,25,0.09986171452374196,OPVTypical7,2.3033484152231245,371.16055751014886,2451.6665402150884
-7,26,0.07716206726198382,OPVTypical7,2.329349168548652,436.2389195593928,3109.995930041073
5,20,0.07812590229126523,OPVTypical7,2.182487254204467,484.6807833141542,3000.521091380716
-23,28,0.07543902366039176,OPVTypical7,2.1783051603432457,513.3489453970855,3119.964396921136
-32,26,0.08421238185054852,OPVTypical7,2.257488781419527,436.72488286692635,2835.8069022273603
32,23,0.07354571389894354,OPVTypical7,2.1198944231268166,530.6374589005082,3232.917734571773
22,22,0.07048569970240419,OPVTypical7,1.9856215103698065,597.6783986502486,3380.438914464991
12,28,0.07458315192431685,OPVTypical7,1.994231460051763,569.7700628050574,3186.534987113302
24,27,0.0680338915558207,OPVTypical7,2.048392751899602,583.9837905965562,3426.885637758161
23,30,0.06823290450378794,OPVTypical7,2.0575384448335843,580.2318724421385,3433.98043015819
