Job.Latitude,Job.Longitude,Finance.LCOE,Job.Tech,Panel.EM,Panel.Irradiance,Panel.PVGen
2,30,0.3615964271289402,OPVTypical3,1.117426180185221,423.2112310187408,927.7055337985723
-22,26,0.2904406809632726,OPVTypical3,1.071039598559014,539.4168738425243,1129.4048510548228
16,27,0.2449822293772545,OPVTypical3,1.0939644724199151,597.2027823212111,1319.2937171493716
46,22,0.4246551352952287,OPVTypical3,1.2086814835759505,362.28575767999047,798.4524357946381
18,24,0.2422794080657701,OPVTypical3,1.065577374141818,613.2405595824538,1346.6000623740101
-15,30,0.31250049615642,OPVTypical3,1.1124050519189548,489.5600595049098,1047.4214962587719
-7,29,0.3597117791118811,OPVTypical3,1.116784042375339,414.3398239600071,920.9670864089703
12,22,0.26459192963838274,OPVTypical3,1.0666112217731576,571.4653193692633,1244.8281307856696
-11,28,0.3126410791449961,OPVTypical3,1.093907141484848,484.9733289605861,1052.1770217930584
-20,29,0.30564067443033976,OPVTypical3,1.087549326350403,510.6628825556269,1062.8763905623596
-6,20,0.33721619365250105,OPVTypical3,1.1634416926629316,427.50906824417007,942.855677841118
52,25,0.5204361466164196,OPVTypical3,1.2989569351176289,322.53207855078324,686.6834682023281
17,30,0.2448903276510358,OPVTypical3,1.1109439554024971,598.6412066497345,1312.7042809789855
9,28,0.2787415185906856,OPVTypical3,1.0926667944616426,541.5921143129316,1193.843344685244
50,27,0.4908988548508995,OPVTypical3,1.2661841991724332,330.9362561641055,711.5700794806401
-21,27,0.2959734419561499,OPVTypical3,1.0884781996028507,524.0676433046431,1100.3936287577085
9,28,0.2787415185906856,OPVTypical3,1.0926667944616426,541.5921143129316,1193.843344685244
49,21,0.5147160131736958,OPVTypical3,1.2768675649540864,316.3128394684229,704.4369751256688
-10,20,0.3286932815638534,OPVTypical3,1.1478542684964512,450.3976224773833,985.7911945150003
6,23,0.29838751709114275,OPVTypical3,1.1312367504467071,506.172828488372,1099.17651311531
