Job.Latitude,Job.Longitude,Finance.LCOE,Job.Tech,Panel.EM,Panel.Irradiance,Panel.PVGen
46,22,0.1803722573326217,OPVTypical8,2.4705377572652463,362.28575767999047,1880.3536093770547
16,27,0.11001856333621146,OPVTypical8,2.3554285776858377,597.2027823212111,2936.015266257268
18,24,0.10990903071620974,OPVTypical8,2.333079062135196,613.2405595824538,2968.8456488480656
-20,29,0.13293905219062244,OPVTypical8,2.4073643202574164,510.6628825556269,2441.8860991878
-11,28,0.13123338892154335,OPVTypical8,2.454329184297668,484.9733289605861,2505.3976913883607
-6,20,0.14111485392491618,OPVTypical8,2.474283399293391,427.50906824417007,2252.655919218254
-15,30,0.13235669249802132,OPVTypical8,2.4464011666203613,489.5600595049098,2472.140669896602
2,30,0.1563686986589359,OPVTypical8,2.434055756918359,423.2112310187408,2143.439882726871
-7,29,0.14942932945391552,OPVTypical8,2.477414131657455,414.3398239600071,2216.0809623193977
12,22,0.1158199752002963,OPVTypical8,2.387703991436542,571.4653193692633,2839.9189517285827
-22,26,0.12797238636702335,OPVTypical8,2.382905004920956,539.4168738425243,2560.756880388451
17,30,0.10935423502247513,OPVTypical8,2.365892969946692,598.6412066497345,2938.8279635717304
50,27,0.208949452811183,OPVTypical8,2.477520938289381,330.9362561641055,1671.8691553041335
6,23,0.12984594682841208,OPVTypical8,2.4204575021657906,506.172828488372,2524.219119265661
-10,20,0.13752502685934875,OPVTypical8,2.4720607691108576,450.3976224773833,2355.61057458874
49,21,0.21954383045486056,OPVTypical8,2.483206520065556,316.3128394684229,1651.6800509951095
51,20,0.22135556411294866,OPVTypical8,2.4843688544085896,312.1613525950335,1590.7557145401831
52,25,0.22212345640496586,OPVTypical8,2.47848699199915,322.53207855078324,1608.9867688473487
-10,20,0.13752502685934875,OPVTypical8,2.4720607691108576,450.3976224773833,2355.61057458874
-21,27,0.12983711681480614,OPVTypical8,2.3921677246452813,524.0676433046431,2506.2077266177994
9,28,0.1219373585513296,OPVTypical8,2.3967288725578886,541.5921143129316,2726.4196448653083
9,28,0.1219373585513296,OPVTypical8,2.3967288725578886,541.5921143129316,2726.4196448653083
-16,28,0.1311071640113429,OPVTypical8,2.433879709066901,497.1527163058147,2489.1250609154604
-25,20,0.12703882888548845,OPVTypical8,2.364657069631824,532.0066798776902,2575.0415133759093
54,24,0.25538085907912705,OPVTypical8,2.4845729035796182,288.4464238284504,1474.530153073299
-20,26,0.12761983355665102,OPVTypical8,2.385614792141812,540.1042159110954,2561.4100201297265
11,30,0.12114304436807576,OPVTypical8,2.396832234651585,531.6423697420405,2678.230286387043
-21,23,0.12712914220747393,OPVTypical8,2.37804253293914,546.2980491385946,2588.0673811396273
9,20,0.12383728425506473,OPVTypical8,2.3943326036799024,532.5984704093569,2654.0889779488994
44,25,0.1699882666059385,OPVTypical8,2.4701627159277426,381.7005825356745,1969.072565284931
-19,24,0.12928731147641587,OPVTypical8,2.39921288321823,531.8957508103966,2534.061986033857
-28,26,0.13870672855738658,OPVTypical8,2.392400833377984,501.1155414518518,2379.875349379807
-29,23,0.13701941860909014,OPVTypical8,2.3962384465161914,486.8294852751378,2386.584162354025
56,22,0.2644049827404737,OPVTypical8,2.4863014571620994,285.85465697164744,1500.6336736367068
-2,25,0.1542871739010798,OPVTypical8,2.4735562022119884,398.3676001175434,2122.516666272781
-21,28,0.13204289400443928,OPVTypical8,2.3971383542836056,519.1517978878582,2455.6034069432344
-20,24,0.12798174340143362,OPVTypical8,2.3918406538014145,532.9360301080346,2564.0414131221924
38,28,0.1445620614278895,OPVTypical8,2.4382086158577145,439.93102676942976,2286.000543488355
40,29,0.15912053625183126,OPVTypical8,2.444604539333536,404.8927939056549,2077.9953957665725
0,27,0.15482656079905455,OPVTypical8,2.4564182446744374,421.00762264827097,2152.314370161275
-9,25,0.1373567824621417,OPVTypical8,2.4738108262515266,452.3837095919448,2384.7748030574617
-10,20,0.13752502685934875,OPVTypical8,2.4720607691108576,450.3976224773833,2355.61057458874
23,23,0.11321996652897133,OPVTypical8,2.3645426267350222,585.9532569602491,2888.4170469583864
-9,25,0.1373567824621417,OPVTypical8,2.4738108262515266,452.3837095919448,2384.7748030574617
30,20,0.11992331491019645,OPVTypical8,2.3956645234213148,541.1990330652575,2710.1261097398465
45,25,0.1736646628069231,OPVTypical8,2.4716908377598603,371.16055751014886,1940.0727040207398
-7,26,0.1428323854808019,OPVTypical8,2.47742213812248,436.2389195593928,2319.9960191067607
5,20,0.1333078208904224,OPVTypical8,2.426518770383306,484.6807833141542,2428.7044018630786
