Job.Latitude,Job.Longitude,Finance.LCOE,Job.Tech,Panel.EM,Panel.Irradiance,Panel.PVGen
-11,28,0.13750622997785392,OPVTypical5,1.3643804997619997,484.9733289605861,1734.3239687413165
2,30,0.14924400226985735,OPVTypical5,1.5285601857787168,423.2112310187408,1629.4150515315762
-20,29,0.13568176983145666,OPVTypical5,1.3375660602487864,510.6628825556269,1735.7392838063595
12,22,0.11992091600293955,OPVTypical5,1.2824460761660101,571.4653193692633,1989.905178384136
-22,26,0.1293595510189922,OPVTypical5,1.306111354419023,539.4168738425243,1837.847712891384
18,24,0.1099574210944087,OPVTypical5,1.2450020406002216,613.2405595824538,2149.287581933527
-7,29,0.15198939926106664,OPVTypical5,1.4846627388496136,414.3398239600071,1581.2976159877308
-15,30,0.1387308725411066,OPVTypical5,1.3476281616135684,489.5600595049098,1710.8049930698887
46,22,0.1769289152647939,OPVTypical5,1.6502791423847123,362.28575767999047,1392.334161333923
-6,20,0.14588127035246656,OPVTypical5,1.4659832786502602,427.50906824417007,1580.301126902141
16,27,0.11156906469399053,OPVTypical5,1.2719044789823672,597.2027823212111,2098.5027892962694
49,21,0.2112219734560766,OPVTypical5,1.7328220581034257,316.3128394684229,1250.6841635738392
52,25,0.21698307463573493,OPVTypical5,1.7232649243168807,322.53207855078324,1199.3952786739728
6,23,0.1352555267815464,OPVTypical5,1.3397442245202162,506.172828488372,1757.6846490585285
9,28,0.1233647492225891,OPVTypical5,1.3492587068336317,541.5921143129316,1953.9789806495985
-10,20,0.14343743447389312,OPVTypical5,1.4339153238845868,450.3976224773833,1638.147002344646
-21,27,0.13157116565606633,OPVTypical5,1.3238647630413023,524.0676433046431,1794.2020287847836
51,20,0.21461826234840628,OPVTypical5,1.7402808498567222,312.1613525950335,1194.4130218667965
17,30,0.11239381337846162,OPVTypical5,1.2487530558263331,598.6412066497345,2072.4670666290704
-10,20,0.14343743447389312,OPVTypical5,1.4339153238845868,450.3976224773833,1638.147002344646
50,27,0.20261473138904207,OPVTypical5,1.7211723166656678,330.9362561641055,1254.4859714532265
9,28,0.1233647492225891,OPVTypical5,1.3492587068336317,541.5921143129316,1953.9789806495985
11,30,0.12220279869113747,OPVTypical5,1.379065743434528,531.6423697420405,1925.6657987866845
44,25,0.17018573069182166,OPVTypical5,1.6192361180056738,381.7005825356745,1428.327818161916
54,24,0.2413960144188337,OPVTypical5,1.8060003185029432,288.4464238284504,1138.2318671446872
-19,24,0.13233654953241952,OPVTypical5,1.3074762959004895,531.8957508103966,1795.6311205999414
-20,26,0.12977542687155053,OPVTypical5,1.2983288506457449,540.1042159110954,1827.180159462783
-28,26,0.1392296017930025,OPVTypical5,1.3391763627685196,501.1155414518518,1719.3532422343287
-29,23,0.13676333255987608,OPVTypical5,1.3481312569272694,486.8294852751378,1733.8339863406113
-16,28,0.13591471109851125,OPVTypical5,1.3437379312384938,497.1527163058147,1741.584843560266
-25,20,0.1262779581492425,OPVTypical5,1.3049803451686333,532.0066798776902,1878.8464957436347
-21,23,0.1285933521738202,OPVTypical5,1.2927526456264502,546.2980491385946,1855.8795981280448
9,20,0.12621278581907294,OPVTypical5,1.3297156183470304,532.5984704093569,1889.1951279164368
38,28,0.14269214864551366,OPVTypical5,1.5293873299315384,439.93102676942976,1680.033407642045
-10,20,0.14343743447389312,OPVTypical5,1.4339153238845868,450.3976224773833,1638.147002344646
-20,24,0.1297173603817144,OPVTypical5,1.3152956842778547,532.9360301080346,1834.9953302384704
-9,25,0.1440294768517253,OPVTypical5,1.415753826277775,452.3837095919448,1649.5865846536728
23,23,0.11419024274613128,OPVTypical5,1.2623328748493117,585.9532569602491,2073.176462687456
-21,28,0.1343613013658523,OPVTypical5,1.3240965967322038,519.1517978878582,1750.7470363759094
40,29,0.15651522575702526,OPVTypical5,1.5943828325242382,404.8927939056549,1533.0373457688736
56,22,0.2534659419816552,OPVTypical5,1.7869894907622386,285.85465697164744,1143.7014552363235
-9,25,0.1440294768517253,OPVTypical5,1.415753826277775,452.3837095919448,1649.5865846536728
-2,25,0.15660589964015326,OPVTypical5,1.4999472397824822,398.3676001175434,1516.5047607152646
0,27,0.15586447938458614,OPVTypical5,1.4881104196713475,421.00762264827097,1550.4300010493728
30,20,0.12212069289654827,OPVTypical5,1.3152575589801956,541.1990330652575,1927.7088471577144
45,25,0.17274350337171987,OPVTypical5,1.6349493501338053,371.16055751014886,1416.362692779748
-7,26,0.14789024659489153,OPVTypical5,1.4356318967135069,436.2389195593928,1625.5741146403302
5,20,0.13684399241762474,OPVTypical5,1.3865813122173885,484.6807833141542,1715.9908910189886
-23,28,0.13431632835523508,OPVTypical5,1.3297576308096617,513.3489453970855,1755.9858226765991
-32,26,0.15074752017776882,OPVTypical5,1.4196809202115757,436.72488286692635,1585.279205980968
