Job.Latitude,Job.Longitude,Finance.LCOE,Job.Tech,Panel.EM,Panel.Irradiance,Panel.PVGen
18,24,0.11585262058622232,OPVTypical2,1.0113703843541648,613.2405595824538,2040.1027969287657
46,22,0.20881018553414807,OPVTypical2,1.041916752012734,362.28575767999047,1178.9632834556528
-15,30,0.1507932631159924,OPVTypical2,1.0144650332559455,489.5600595049098,1573.308797665581
16,27,0.11762364292219255,OPVTypical2,1.018439427795674,597.2027823212111,1990.9074456828887
2,30,0.1753090090740205,OPVTypical2,1.0210845805190385,423.2112310187408,1387.5081352381776
-20,29,0.1471347422061083,OPVTypical2,1.011620827262975,510.6628825556269,1600.2337564804632
-6,20,0.16428165727861116,OPVTypical2,1.0271839040391326,427.50906824417007,1403.1930434896578
12,22,0.12688321350101733,OPVTypical2,1.008744395382374,571.4653193692633,1881.2922538850128
-22,26,0.13932388691797848,OPVTypical2,1.0104232281899397,539.4168738425243,1706.0172813385739
-11,28,0.15055941971894052,OPVTypical2,1.0150496324947276,484.9733289605861,1583.3826812075029
-7,29,0.17466286551839416,OPVTypical2,1.0175738798305451,414.3398239600071,1375.072678681959
-10,20,0.15998522004885762,OPVTypical2,1.0216846559029906,450.3976224773833,1468.4717919082354
17,30,0.11781746960294875,OPVTypical2,1.0225448200056937,598.6412066497345,1977.126010950466
9,28,0.13380645717696127,OPVTypical2,1.0252855242382055,541.5921143129316,1802.671594325549
6,23,0.14469244244307386,OPVTypical2,1.0132040782835352,506.172828488372,1643.7221867380265
50,27,0.24376124437712185,OPVTypical2,1.0529290873614592,330.9362561641055,1041.4782288043782
9,28,0.13380645717696127,OPVTypical2,1.0252855242382055,541.5921143129316,1802.671594325549
51,20,0.2604924800262787,OPVTypical2,1.0622343178251887,312.1613525950335,983.2711583537068
49,21,0.2579500813824413,OPVTypical2,1.056161475007376,316.3128394684229,1023.407319160492
52,25,0.2595152277270929,OPVTypical2,1.0651844905191328,322.53207855078324,1001.8168297632283
