Job.Latitude,Job.Longitude,Finance.LCOE,Job.Tech,Panel.EM,Panel.Irradiance,Panel.PVGen
2,30,0.18200320994871694,OPVTypical7,2.2678227905898787,423.2112310187408,1838.437454117912
18,24,0.1496797447952695,OPVTypical7,1.9253575970466847,613.2405595824538,2179.449035025483
-11,28,0.1548152897618202,OPVTypical7,2.2448848573815083,484.9733289605861,2120.94394540379
-22,26,0.1541119839149019,OPVTypical7,2.142543410672322,539.4168738425243,2123.0519933358287
46,22,0.21710810437689704,OPVTypical7,2.3014017634773616,362.28575767999047,1563.690777389861
-6,20,0.16186271395143578,OPVTypical7,2.313378593448982,427.50906824417007,1960.5958568764913
16,27,0.15163912133705487,OPVTypical7,1.942182972620452,597.2027823212111,2130.840718444615
-15,30,0.15769314313355562,OPVTypical7,2.2255560838133555,489.5600595049098,2072.253399194813
-7,29,0.16933660507152687,OPVTypical7,2.332427737123304,414.3398239600071,1952.966427535034
12,22,0.1573808365024655,OPVTypical7,1.9981595276299169,571.4653193692633,2089.711086189508
-20,29,0.1598516368316456,OPVTypical7,2.177595282303527,510.6628825556269,2027.9177499350333
9,28,0.1595037199470316,OPVTypical7,2.061130506138333,541.5921143129316,2082.5595899075734
17,30,0.15195195059240482,OPVTypical7,1.9408010742303912,598.6412066497345,2115.742453572127
49,21,0.25680211934724234,OPVTypical7,2.3526465493624023,316.3128394684229,1413.024827297998
-10,20,0.15979076837144462,OPVTypical7,2.2872711400511725,450.3976224773833,2024.0720669124685
-21,27,0.15639077083324948,OPVTypical7,2.1577270736093337,524.0676433046431,2077.408559544739
50,27,0.2478126070751435,OPVTypical7,2.3313247501091343,330.9362561641055,1410.6189967162939
6,23,0.16188306310076506,OPVTypical7,2.148343436075778,506.172828488372,2021.4739695946937
-10,20,0.15979076837144462,OPVTypical7,2.2872711400511725,450.3976224773833,2024.0720669124685
52,25,0.2576665584144457,OPVTypical7,2.352271317713671,322.53207855078324,1387.674225791918
51,20,0.25730718569966915,OPVTypical7,2.3584869193805287,312.1613525950335,1368.9600442435985
9,28,0.1595037199470316,OPVTypical7,2.061130506138333,541.5921143129316,2082.5595899075734
-29,23,0.1600299045333717,OPVTypical7,2.209825927908497,486.8294852751378,2040.5759024342706
11,30,0.16041070909158334,OPVTypical7,2.056977698833631,531.6423697420405,2021.5954729373846
-20,26,0.15416402243968996,OPVTypical7,2.1396949558421188,540.1042159110954,2117.008105074373
-16,28,0.15602180664354073,OPVTypical7,2.213893189484528,497.1527163058147,2088.9604293202938
-28,26,0.1638439929056094,OPVTypical7,2.188494995163657,501.1155414518518,2011.3301780481218
54,24,0.29275874785532824,OPVTypical7,2.3768715560641027,288.4464238284504,1286.936216091219
44,25,0.2091912622733421,OPVTypical7,2.2799760641762603,381.7005825356745,1601.7977723159652
-25,20,0.15025173193677782,OPVTypical7,2.151968852515708,532.0066798776902,2173.7254215430166
9,20,0.15999069110200734,OPVTypical7,2.0787122544796617,532.5984704093569,2053.0152578250395
-21,23,0.15342195657762708,OPVTypical7,2.1313619250357734,546.2980491385946,2141.267598598496
-19,24,0.15561746804221555,OPVTypical7,2.1563777249374345,531.8957508103966,2102.0125121758683
-9,25,0.15847029899059947,OPVTypical7,2.2962811979684017,452.3837095919448,2064.227782189277
38,28,0.17934511246956958,OPVTypical7,2.215972070460257,439.93102676942976,1844.4827204702146
-21,28,0.15905386571356395,OPVTypical7,2.164451294537989,519.1517978878582,2035.361338050393
23,23,0.1467615546927711,OPVTypical7,2.025623776287972,585.9532569602491,2230.093261362966
-2,25,0.17366684102011515,OPVTypical7,2.34382884825698,398.3676001175434,1882.7957877650283
-20,24,0.15395781547678813,OPVTypical7,2.152177222153154,532.9360301080346,2128.130873798899
-10,20,0.15979076837144462,OPVTypical7,2.2872711400511725,450.3976224773833,2024.0720669124685
0,27,0.17806424495087622,OPVTypical7,2.297730465680444,421.00762264827097,1868.2994747222006
40,29,0.19483821333894694,OPVTypical7,2.2506875287005883,404.8927939056549,1698.818635889964
56,22,0.3031948265661709,OPVTypical7,2.378464242489524,285.85465697164744,1309.1590563301716
-9,25,0.15847029899059947,OPVTypical7,2.2962811979684017,452.3837095919448,2064.227782189277
30,20,0.15285385698984594,OPVTypical7,2.0948999653713734,541.1990330652575,2128.56821643638
-7,26,0.16128677289606946,OPVTypical7,2.329349168548652,436.2389195593928,2051.7139851292222
5,20,0.16347676533751535,OPVTypical7,2.182487254204467,484.6807833141542,1976.8520353505469
-23,28,0.15793228378514326,OPVTypical7,2.1783051603432457,513.3489453970855,2055.360417971103
-32,26,0.17594189655194453,OPVTypical7,2.257488781419527,436.72488286692635,1871.3352633173727
45,25,0.20817327237626787,OPVTypical7,2.3033484152231245,371.16055751014886,1619.945093198143
22,22,0.14841943186150294,OPVTypical7,1.9856215103698065,597.6783986502486,2216.356544306072
24,27,0.14323326570064282,OPVTypical7,2.048392751899602,583.9837905965562,2247.146693732761
32,23,0.15460054624678748,OPVTypical7,2.1198944231268166,530.6374589005082,2122.1116605763536
12,28,0.15669185994117385,OPVTypical7,1.994231460051763,569.7700628050574,2092.8934066810334
23,30,0.1436437485365915,OPVTypical7,2.0575384448335843,580.2318724421385,2251.992458123841
29,26,0.1471419619327976,OPVTypical7,2.0836452323341472,565.7534204834228,2237.4556723055207
-13,27,0.15534671944341807,OPVTypical7,2.2261150396888296,490.7064054197348,2106.8197462538565
-16,25,0.15711671168545965,OPVTypical7,2.1852679039157006,512.5220495703513,2065.8370003121568
16,26,0.15200597695482787,OPVTypical7,1.934022444517224,598.6107941261828,2126.9756079529634
27,20,0.14900584463821295,OPVTypical7,2.0647325411460224,562.0239123217208,2185.7187845680896
-6,29,0.16315060583035362,OPVTypical7,2.3130281742518566,446.5818631296573,2031.2745650011066
-24,23,0.15336181208787986,OPVTypical7,2.1476076163927567,534.5869979484037,2133.285654467726
55,23,0.2886012668507721,OPVTypical7,2.3689844129920603,301.79886401971464,1336.6446822824596
-28,27,0.16421922235117273,OPVTypical7,2.2013192933386985,491.06363133313624,2002.272118242872
14,24,0.15558817052596616,OPVTypical7,1.9799921770180064,574.4382947603383,2104.1224676126603
-18,29,0.1547087696307437,OPVTypical7,2.148553122745964,528.7079636981089,2101.464205434388
-3,20,0.1701504500473271,OPVTypical7,2.3376496928471857,405.3312002053389,1878.470458925847
30,28,0.1475782523586875,OPVTypical7,2.1038462932763844,553.5694229380069,2237.022005709672
57,24,0.3608838045807139,OPVTypical7,2.393183273698923,280.68947161232427,1342.0132430893918
-4,24,0.16833029725700446,OPVTypical7,2.33005381519418,409.51069182536,1917.006660577611
13,28,0.1559528774423925,OPVTypical7,1.97445648134074,576.0689857769974,2092.6266363729146
-32,28,0.19362090231936227,OPVTypical7,2.334346025982481,378.35461994124336,1725.9536421166245
-32,22,0.16739734238529658,OPVTypical7,2.230835600834132,461.53404062756124,1950.135280682616
30,28,0.1475782523586875,OPVTypical7,2.1038462932763844,553.5694229380069,2237.022005709672
-32,21,0.16526187054035635,OPVTypical7,2.222203101096224,472.9307478047068,1975.4729773471067
