Job.Latitude,Job.Longitude,Finance.LCOE,Job.Tech,Panel.EM,Panel.Irradiance,Panel.PVGen
-26,25,0.3083349234193005,NoEnhancment,1.0,505.2152734926188,1070.720766441162
-31,25,0.3339985179789021,NoEnhancment,1.0,459.28740540223134,981.788697293709
12,22,0.2669377993367247,NoEnhancment,1.0,571.4653193692633,1233.9518413933577
-10,23,0.3256439189053191,NoEnhancment,1.0,459.81750715071513,989.3142685711116
14,20,0.2591420464377832,NoEnhancment,1.0,585.3735318569397,1276.836468427814
43,21,0.4662598928892908,NoEnhancment,1.0,350.6331092837564,726.6216696682018
-22,26,0.2928101390228963,NoEnhancment,1.0,539.4168738425243,1120.1892058783349
8,25,0.2843131728955629,NoEnhancment,1.0,539.4178527686532,1153.0043534637555
14,24,0.2595967612469777,NoEnhancment,1.0,574.4382947603383,1262.428725819267
-28,21,0.2978922982330706,NoEnhancment,1.0,509.29336645161294,1098.1824159383027
-22,25,0.290279010413234,NoEnhancment,1.0,540.1500976417046,1132.442188997335
-18,21,0.2981329917259113,NoEnhancment,1.0,547.5243822946751,1114.2078524024148
50,23,0.529886150804064,NoEnhancment,1.0,321.5291208999408,671.7204371020921
-17,25,0.3042087219792535,NoEnhancment,1.0,517.5220148860107,1071.9639172964548
-29,25,0.3212003208833543,NoEnhancment,1.0,487.05004259224404,1021.7127264010603
49,28,0.486664874165605,NoEnhancment,1.0,350.06341431463613,712.3301629799927
-10,23,0.3256439189053191,NoEnhancment,1.0,459.81750715071513,989.3142685711116
16,25,0.2460365151715456,NoEnhancment,1.0,601.8439472919404,1316.1058414148606
-14,30,0.31956132599895753,NoEnhancment,1.0,489.632838443882,1025.1707045325602
40,28,0.38772269056084496,NoEnhancment,1.0,378.598754056112,850.7453180096927
39,27,0.3233911841067958,NoEnhancment,1.0,471.0329372394763,1020.993924446469
-18,25,0.2999506521767547,NoEnhancment,1.0,533.109158389656,1090.2584661331891
-10,21,0.33384332175252884,NoEnhancment,1.0,451.164142379525,965.2844706487073
-5,27,0.3543354492316922,NoEnhancment,1.0,437.60711055366426,939.1182856329918
48,21,0.4563490477096202,NoEnhancment,1.0,354.6967960410039,759.192834838175
-18,30,0.30280494826562604,NoEnhancment,1.0,515.0260610248902,1076.4510794668456
29,23,0.2681375380955568,NoEnhancment,1.0,556.6738453193351,1213.7574944425328
-20,20,0.2917661449369135,NoEnhancment,1.0,543.5894367214512,1129.2127796442578
