Job.Latitude,Job.Longitude,Finance.LCOE,Job.Tech,Panel.EM,Panel.Irradiance,Panel.PVGen
16,27,0.052274535344203586,OPVTypical8,2.3554285776858377,597.2027823212111,4476.6094163632815
18,24,0.052192985567325316,OPVTypical8,2.333079062135196,613.2405595824538,4528.715116499381
-20,29,0.06341335310504878,OPVTypical8,2.4073643202574164,510.6628825556269,3710.5856740990803
-11,28,0.0626001297129417,OPVTypical8,2.454329184297668,484.9733289605861,3807.0796035429385
2,30,0.0748245400617335,OPVTypical8,2.434055756918359,423.2112310187408,3248.4461378630376
12,22,0.05514573874870262,OPVTypical8,2.387703991436542,571.4653193692633,4323.0774920474505
-6,20,0.0674136259640048,OPVTypical8,2.474283399293391,427.50906824417007,3418.52811442896
46,22,0.08660178368888162,OPVTypical8,2.4705377572652463,362.28575767999047,2843.429416244784
-7,29,0.07146158936457886,OPVTypical8,2.477414131657455,414.3398239600071,3359.952841746434
-22,26,0.06099698709333055,OPVTypical8,2.382905004920956,539.4168738425243,3893.8710755600655
-15,30,0.06314539163829726,OPVTypical8,2.4464011666203613,489.5600595049098,3756.075571324511
-10,20,0.0656762498036124,OPVTypical8,2.4720607691108576,450.3976224773833,3576.2459696523656
50,27,0.100717298917131,OPVTypical8,2.477520938289381,330.9362561641055,2521.166698969354
6,23,0.06193947684213048,OPVTypical8,2.4204575021657906,506.172828488372,3837.27948781516
49,21,0.10601185914094344,OPVTypical8,2.483206520065556,316.3128394684229,2490.7345682435025
52,25,0.10726962328074194,OPVTypical8,2.47848699199915,322.53207855078324,2424.176647760358
9,28,0.058097705421866035,OPVTypical8,2.3967288725578886,541.5921143129316,4147.770698683063
17,30,0.05195112204289376,OPVTypical8,2.365892969946692,598.6412066497345,4481.421973669876
-21,27,0.06190275122821739,OPVTypical8,2.3921677246452813,524.0676433046431,3810.0176134724265
9,28,0.058097705421866035,OPVTypical8,2.3967288725578886,541.5921143129316,4147.770698683063
51,20,0.1069135633665679,OPVTypical8,2.4843688544085896,312.1613525950335,2395.9994004997893
-10,20,0.0656762498036124,OPVTypical8,2.4720607691108576,450.3976224773833,3576.2459696523656
-20,26,0.060826802632198376,OPVTypical8,2.385614792141812,540.1042159110954,3895.053955614667
54,24,0.12386224821801847,OPVTypical8,2.4845729035796182,288.4464238284504,2216.351127534581
-25,20,0.06052887483923501,OPVTypical8,2.364657069631824,532.0066798776902,3917.034873765703
11,30,0.05771649667125056,OPVTypical8,2.396832234651585,531.6423697420405,4074.476561788997
44,25,0.08151614699651481,OPVTypical8,2.4701627159277426,381.7005825356745,2980.56902813673
-19,24,0.06163723388832705,OPVTypical8,2.39921288321823,531.8957508103966,3852.5707414495455
-28,26,0.06618858079234907,OPVTypical8,2.392400833377984,501.1155414518518,3615.401493085288
-16,28,0.06253081616763062,OPVTypical8,2.433879709066901,497.1527163058147,3782.826435707636
-29,23,0.06535924668512318,OPVTypical8,2.3962384465161914,486.8294852751378,3626.8026563284943
9,20,0.05902201140866253,OPVTypical8,2.3943326036799024,532.5984704093569,4037.4041926395616
-21,23,0.06058623584812772,OPVTypical8,2.37804253293914,546.2980491385946,3935.905772390339
-21,28,0.06297486689963776,OPVTypical8,2.3971383542836056,519.1517978878582,3731.9863496838893
56,22,0.12838041712429302,OPVTypical8,2.4863014571620994,285.85465697164744,2256.2051098423576
-20,24,0.06100248308628376,OPVTypical8,2.3918406538014145,532.9360301080346,3898.8505828390034
38,28,0.06903675976346088,OPVTypical8,2.4382086158577145,439.93102676942976,3471.089212565411
-10,20,0.0656762498036124,OPVTypical8,2.4720607691108576,450.3976224773833,3576.2459696523656
-9,25,0.06558052384506358,OPVTypical8,2.4738108262515266,452.3837095919448,3620.780584011201
23,23,0.053785170079484634,OPVTypical8,2.3645426267350222,585.9532569602491,4404.1863968757125
-2,25,0.07382642746975973,OPVTypical8,2.4735562022119884,398.3676001175434,3216.463616362547
0,27,0.07408179696048071,OPVTypical8,2.4564182446744374,421.00762264827097,3261.844584976898
-9,25,0.06558052384506358,OPVTypical8,2.4738108262515266,452.3837095919448,3620.780584011201
40,29,0.07611857263717725,OPVTypical8,2.444604539333536,404.8927939056549,3151.0334330346204
30,20,0.0570498326855708,OPVTypical8,2.3956645234213148,541.1990330652575,4128.194201454514
45,25,0.08332489638132423,OPVTypical8,2.4716908377598603,371.16055751014886,2935.6579294403955
-7,26,0.06824388307366082,OPVTypical8,2.47742213812248,436.2389195593928,3520.257643333463
5,20,0.06361592623247146,OPVTypical8,2.426518770383306,484.6807833141542,3690.5385519427973
-23,28,0.06307469063460573,OPVTypical8,2.400684211231746,513.3489453970855,3736.346978997458
-32,26,0.07161590927575083,OPVTypical8,2.4353540063291432,436.72488286692635,3337.86490503341
22,22,0.053351923631375836,OPVTypical8,2.354811666383968,597.6783986502486,4463.121429338052
12,28,0.05471303868922901,OPVTypical8,2.388029971658164,569.7700628050574,4343.6842208587905
32,23,0.05869702705276395,OPVTypical8,2.397008164661656,530.6374589005082,4046.8451618872737
24,27,0.05413122872656664,OPVTypical8,2.345887658589412,583.9837905965562,4306.655028004607
23,30,0.05399304436673273,OPVTypical8,2.362164492642934,580.2318724421385,4338.4414464986185
29,26,0.0558306593301807,OPVTypical8,2.3718225281738556,565.7534204834228,4270.104557852773
16,26,0.05238735577498752,OPVTypical8,2.3451589039786014,598.6107941261828,4469.935955701548
-16,25,0.062056972587983324,OPVTypical8,2.428288815017821,512.5220495703513,3797.138558192517
-13,27,0.06226911576656278,OPVTypical8,2.445384588539105,490.7064054197348,3814.717204227802
27,20,0.0550252835490023,OPVTypical8,2.386483423320118,562.0239123217208,4283.775122898745
-6,29,0.06844326799244901,OPVTypical8,2.471765462109242,446.5818631296573,3515.1876063614964
-24,23,0.061334131796741936,OPVTypical8,2.372003252521794,534.5869979484037,3872.197129277262
-18,29,0.06057639926961037,OPVTypical8,2.4006214172741864,528.7079636981089,3897.1034544092854
55,23,0.12182699085576415,OPVTypical8,2.4831032503853407,301.79886401971464,2308.5086312371122
-28,27,0.06627114610835945,OPVTypical8,2.4052552163173906,491.06363133313624,3602.6783179801787
14,24,0.05386062385552914,OPVTypical8,2.3798416206917103,574.4382947603383,4403.669126077674
-3,20,0.07176981616263049,OPVTypical8,2.4782252260756783,405.3312002053389,3235.3210745648407
13,28,0.053644742954130235,OPVTypical8,2.387627710709259,576.0689857769974,4407.064940817918
30,28,0.056589882815192616,OPVTypical8,2.3766877867489287,553.5694229380069,4224.842880397953
57,24,0.1563491113839162,OPVTypical8,2.486262284955976,280.68947161232427,2272.932046812607
-4,24,0.07068262132188477,OPVTypical8,2.4770166730945267,409.51069182536,3315.311200710246
-32,28,0.08180272730275302,OPVTypical8,2.462238905621048,378.35461994124336,2966.167665018843
30,28,0.056589882815192616,OPVTypical8,2.3766877867489287,553.5694229380069,4224.842880397953
45,25,0.08332489638132423,OPVTypical8,2.4716908377598603,371.16055751014886,2935.6579294403955
-32,21,0.06687945962518554,OPVTypical8,2.4123725224709927,472.9307478047068,3543.5966814583726
-4,21,0.07020700419784133,OPVTypical8,2.473631094091532,414.0702021446499,3278.069867333007
-32,22,0.06791564349817465,OPVTypical8,2.417080815766889,461.53404062756124,3489.499058099669
48,22,0.0914825174272024,OPVTypical8,2.480308634612697,346.86605961515755,2770.8924095814446
2,20,0.06747646554751892,OPVTypical8,2.4441631087821483,446.084359456993,3450.344372502521
11,26,0.05530201300543042,OPVTypical8,2.3792448790294807,566.4578780744906,4280.228559685301
-12,21,0.0629893624340421,OPVTypical8,2.4597306442793334,472.0700906759907,3745.112086011641
-14,26,0.062200046966817274,OPVTypical8,2.4456300441238668,493.0839411107845,3809.745356179552
43,26,0.08546271192109581,OPVTypical8,2.474340872846989,357.2139787594095,2832.8248738288153
-34,20,0.07690727783791848,OPVTypical8,2.4645268628112245,395.0131705226072,3093.349167232125
15,28,0.052347045794209464,OPVTypical8,2.3620312002523534,594.1377654098645,4479.112939881986
48,30,0.09284048748568777,OPVTypical8,2.4733206632208846,363.38312167120375,2695.0948408394224
39,22,0.07606028907026723,OPVTypical8,2.45812435989867,400.2360904127282,3147.798678634888
45,23,0.08347870450192553,OPVTypical8,2.4638355699220438,379.93088320908765,2935.8892564030957
39,23,0.07053711523139558,OPVTypical8,2.4457944659310686,433.0605278513029,3404.872385661833
-30,22,0.06496792405843489,OPVTypical8,2.3934708304757337,490.8414592662055,3648.318191178155
13,25,0.05475256726666347,OPVTypical8,2.369649879999661,567.1860235197753,4314.5664370305385
-7,29,0.07146158936457886,OPVTypical8,2.477414131657455,414.3398239600071,3359.952841746434
45,29,0.08061727953679781,OPVTypical8,2.4648609185723656,391.60237304263046,3055.8911217818977
48,27,0.09404265950589236,OPVTypical8,2.4698444866084444,362.79009507171975,2686.888595170273
10,23,0.057905612888784215,OPVTypical8,2.3815307691373566,549.2211642156864,4112.54072307192
11,22,0.056452483861038426,OPVTypical8,2.377489968361771,561.2797592636023,4210.467312673053
58,27,2.283711263176502,OPVTypical8,2.486956066892489,263.8774794454781,2164.5349578667924
3,21,0.06660143038825721,OPVTypical8,2.4518012700297933,443.1534458133697,3498.077149114584
55,26,0.13488939155567642,OPVTypical8,2.4835202140372195,282.44892445128085,2205.9306670454253
6,30,0.0624403608627559,OPVTypical8,2.4073740308140903,509.07980439952456,3854.8418471636346
-5,30,0.06771499256856105,OPVTypical8,2.462093171944076,452.31810844742034,3561.932706030345
-5,22,0.06868904222431331,OPVTypical8,2.479048964643463,417.3687055669632,3350.797164857997
1,23,0.06982676844603257,OPVTypical8,2.462630727995971,426.5934225791542,3344.8700657659747
4,24,0.06454050279617914,OPVTypical8,2.4390426880982696,475.9091598322461,3650.6030238093763
-6,23,0.06758707944781175,OPVTypical8,2.4786192768551123,418.8049099931552,3404.868407834005
-14,27,0.06236895306917594,OPVTypical8,2.439962621680121,493.71600211777167,3803.336567237936
-11,24,0.06510132724413688,OPVTypical8,2.473947126220542,445.8254986936074,3614.874263406505
1,26,0.07132051422234073,OPVTypical8,2.457168883908032,429.1269792147805,3359.321106272048
-12,26,0.06425831532751344,OPVTypical8,2.4610965519512784,469.99696856384537,3699.8643855189216
-15,30,0.06314539163829726,OPVTypical8,2.4464011666203613,489.5600595049098,3756.075571324511
17,23,0.05240690181429876,OPVTypical8,2.332597127731425,614.4329040056888,4568.061043959251
-18,30,0.06141907989280662,OPVTypical8,2.4209592766513266,515.0260610248902,3844.342487020849
4,24,0.06454050279617914,OPVTypical8,2.4390426880982696,475.9091598322461,3650.6030238093763
47,20,0.08603722662283032,OPVTypical8,2.4752710274763845,361.257257710032,2901.0659063566
-17,30,0.06208156703410495,OPVTypical8,2.4316211487723978,497.9868221297544,3807.1766352829945
8,24,0.060077773623977725,OPVTypical8,2.387573207110148,536.6733956043956,3977.9765587192273
8,22,0.060748501950896615,OPVTypical8,2.397779960233396,518.5369232466327,3901.9204001190187
27,28,0.05522579643248809,OPVTypical8,2.35435490577288,576.1763163151402,4286.306966875455
52,30,0.10993539588691983,OPVTypical8,2.4777931093501566,325.4947883402736,2477.54641051353
-29,24,0.06635958456979985,OPVTypical8,2.3949243134893305,482.4382981322683,3576.5547557267296
-8,30,0.06605052294285889,OPVTypical8,2.467692389640109,447.9824642538777,3629.611682641249
-26,25,0.06400101201014123,OPVTypical8,2.3971694523287965,505.2152734926188,3736.0022428139314
-31,25,0.06828165165684864,OPVTypical8,2.424661745923504,459.28740540223134,3479.675729363648
12,22,0.05514573874870262,OPVTypical8,2.387703991436542,571.4653193692633,4323.0774920474505
-10,23,0.06409744515377236,OPVTypical8,2.4627939643100247,459.81750715071513,3641.783015233845
8,25,0.05930626522212674,OPVTypical8,2.3852984460688886,539.4178527686532,4002.176490818433
14,20,0.052612783825270105,OPVTypical8,2.4070454796224974,585.3735318569397,4552.820924440794
43,21,0.09335017363148997,OPVTypical8,2.4663298378946776,350.6331092837564,2636.019625114924
-22,26,0.06099698709333055,OPVTypical8,2.382905004920956,539.4168738425243,3893.8710755600655
14,24,0.05386062385552914,OPVTypical8,2.3798416206917103,574.4382947603383,4403.669126077674
-18,21,0.0611876723166972,OPVTypical8,2.3980495372700807,547.5243822946751,3932.1899061155145
-22,25,0.06051295299441705,OPVTypical8,2.381780931041391,540.1500976417046,3933.6947033588012
-28,21,0.06287048994157206,OPVTypical8,2.37999908069749,509.29336645161294,3768.386386430682
50,23,0.10470287585330504,OPVTypical8,2.4821650689094157,321.5291208999408,2474.264721431054
-17,25,0.06189874506757311,OPVTypical8,2.4155854752544483,517.5220148860107,3816.146704845803
-29,25,0.06681173599634245,OPVTypical8,2.4002090630472845,487.05004259224404,3558.1712042433314
49,28,0.09671811310938896,OPVTypical8,2.4737685676833268,350.06341431463613,2605.688217005421
-10,23,0.06409744515377236,OPVTypical8,2.4627939643100247,459.81750715071513,3641.783015233845
-14,30,0.0637467018010548,OPVTypical8,2.4471498176578868,489.632838443882,3723.999053858796
40,28,0.0783100291678708,OPVTypical8,2.4505138226856755,378.598754056112,3057.723435006657
16,25,0.05220429569405252,OPVTypical8,2.3457484251279435,601.8439472919404,4491.211785285256
39,27,0.06583560713281653,OPVTypical8,2.428933429376116,471.0329372394763,3639.564493541953
-10,21,0.0653276327801812,OPVTypical8,2.471036003861308,451.164142379525,3575.277632545573
-5,27,0.06916546955277476,OPVTypical8,2.47609210034688,437.60711055366426,3487.0412552511666
-18,25,0.06165660173190057,OPVTypical8,2.399519477203956,533.109158389656,3841.3476115478456
48,21,0.09031664984163644,OPVTypical8,2.4749729380413994,354.6967960410039,2788.880662605469
29,23,0.05577511348192031,OPVTypical8,2.3843723052295065,556.6738453193351,4231.738989013495
-20,20,0.06053931246776896,OPVTypical8,2.385912133938767,543.5894367214512,3941.0496493102532
