Job.Latitude,Job.Longitude,Finance.LCOE,Job.Tech,Panel.EM,Panel.Irradiance,Panel.PVGen
-15,30,0.20542164158342244,OPVTypical6,1.8957035439744887,489.5600595049098,1593.138849825342
-22,26,0.2019625663245997,OPVTypical6,1.8006136375301127,539.4168738425243,1622.813693574318
-11,28,0.20587321471454967,OPVTypical6,1.8911918935915133,484.9733289605861,1597.5835267614373
16,27,0.18574845901370293,OPVTypical6,1.6826158727401617,597.2027823212111,1739.5078960581727
12,22,0.19116411427687066,OPVTypical6,1.754349421950122,571.4653193692633,1721.3803269604693
18,24,0.18172139645787105,OPVTypical6,1.6708698206057475,613.2405595824538,1795.188987676775
-6,20,0.21033512878160035,OPVTypical6,2.0025769996393885,427.50906824417007,1510.165687481935
2,30,0.2267054160417738,OPVTypical6,2.0156088217587045,423.2112310187408,1477.7108089365372
46,22,0.26628291403503285,OPVTypical6,2.102025995943497,362.28575767999047,1274.8843925421468
-7,29,0.21821209776265046,OPVTypical6,2.0368256556577693,414.3398239600071,1517.7398444788116
-20,29,0.2065357633004484,OPVTypical6,1.8592425553277805,510.6628825556269,1572.4901282518051
49,21,0.30523447011502064,OPVTypical6,2.1916787519866774,316.3128394684229,1189.0088010918862
9,28,0.20037120219542945,OPVTypical6,1.7769782440704909,541.5921143129316,1658.4499597033625
-10,20,0.21252080532644746,OPVTypical6,1.9469438724482864,450.3976224773833,1524.0011085181604
9,28,0.20037120219542945,OPVTypical6,1.7769782440704909,541.5921143129316,1658.4499597033625
50,27,0.29552793554599605,OPVTypical6,2.1702310177879203,330.9362561641055,1183.4244365899272
51,20,0.30709947075878635,OPVTypical6,2.198794963525292,312.1613525950335,1147.2767094498504
-10,20,0.21252080532644746,OPVTypical6,1.9469438724482864,450.3976224773833,1524.0011085181604
52,25,0.30889552057323105,OPVTypical6,2.1848149385659,322.53207855078324,1158.076818630684
-21,27,0.2028263869694865,OPVTypical6,1.8330875340622284,524.0676433046431,1604.796757273765
17,30,0.1865734786115001,OPVTypical6,1.6786014383423118,598.6412066497345,1722.9796200501712
6,23,0.20376395258785326,OPVTypical6,1.8661353679344173,506.172828488372,1607.264187386524
-29,23,0.19404460049359348,OPVTypical6,1.964128193403672,486.8294852751378,1680.6464624127298
-21,23,0.2008882243566464,OPVTypical6,1.7887049139375597,546.2980491385946,1638.0272173851574
11,30,0.19839351977088665,OPVTypical6,1.7998505984287991,531.6423697420405,1635.1034839220677
-19,24,0.2050361464071081,OPVTypical6,1.8082716146264115,531.8957508103966,1597.9708728924866
-25,20,0.1928728219445025,OPVTypical6,1.8285139233616987,532.0066798776902,1694.8228518610708
9,20,0.1970326094509744,OPVTypical6,1.8219010269297635,532.5984704093569,1667.6563322997358
-20,26,0.2014692356655296,OPVTypical6,1.799590191462262,540.1042159110954,1622.8303863432932
44,25,0.2555738572829325,OPVTypical6,2.075493741933512,381.7005825356745,1311.1363570167434
-16,28,0.2030394556709959,OPVTypical6,1.8856649320255985,497.1527163058147,1607.9150121530026
54,24,0.3469373020413451,OPVTypical6,2.229506765943876,288.4464238284504,1086.2956735228186
-28,26,0.1999526262680443,OPVTypical6,1.9311273941940608,501.1155414518518,1646.6703566492222
-9,25,0.2121592968538289,OPVTypical6,1.9467285756260504,452.3837095919448,1544.1858959071703
40,29,0.2384819218924497,OPVTypical6,2.036269589537584,404.8927939056549,1387.9061448821567
38,28,0.2258212433920451,OPVTypical6,1.9561708022118518,439.93102676942976,1464.1687823115076
-9,25,0.2121592968538289,OPVTypical6,1.9467285756260504,452.3837095919448,1544.1858959071703
56,22,0.3571080210831991,OPVTypical6,2.235847621388805,285.85465697164744,1111.9693131628826
0,27,0.22478078419301345,OPVTypical6,2.02705671490924,421.00762264827097,1480.2963172488055
-21,28,0.20609129961319145,OPVTypical6,1.8428501717835624,519.1517978878582,1573.5185798543964
-2,25,0.2169697116887901,OPVTypical6,2.0866561607322334,398.3676001175434,1507.5767610269422
-10,20,0.21252080532644746,OPVTypical6,1.9469438724482864,450.3976224773833,1524.0011085181604
23,23,0.18717788308432406,OPVTypical6,1.7012458497373513,585.9532569602491,1747.2816664786285
-20,24,0.2024915333913886,OPVTypical6,1.8070178198351845,532.9360301080346,1620.7345947736392
30,20,0.19473324209327947,OPVTypical6,1.7813852426459331,541.1990330652575,1669.6536351996372
45,25,0.25657671129413545,OPVTypical6,2.090255670339414,371.16055751014886,1314.3056064446528
-7,26,0.2145877242807713,OPVTypical6,1.9854288394412305,436.2389195593928,1544.3943727329086
5,20,0.2071981079924701,OPVTypical6,1.8989898987037817,484.6807833141542,1561.2043135550375
-32,26,0.20810006793060065,OPVTypical6,2.0550418058398634,436.72488286692635,1579.420139321832
-23,28,0.2039714452905271,OPVTypical6,1.8601534229623369,513.3489453970855,1593.9895428024095
24,27,0.1838052116935273,OPVTypical6,1.720055623395566,583.9837905965562,1749.5363481091924
32,23,0.19765872960608133,OPVTypical6,1.8035200865050471,530.6374589005082,1659.083737053814
22,22,0.18627661501910608,OPVTypical6,1.6838863920402352,597.6783986502486,1765.1256751516605
12,28,0.1960131415293916,OPVTypical6,1.712425941730532,569.7700628050574,1674.1130146729474
23,30,0.1854879725274913,OPVTypical6,1.7219778344240548,580.2318724421385,1742.417733037534
29,26,0.18735803616608185,OPVTypical6,1.7649975266678015,565.7534204834228,1755.9693983385455
-16,25,0.207991865036112,OPVTypical6,1.838668046249312,512.5220495703513,1563.0245984209396
16,26,0.1850339807110868,OPVTypical6,1.6830792333593467,598.6107941261828,1747.3841362148114
-13,27,0.20501950723508733,OPVTypical6,1.8836579274456589,490.7064054197348,1599.059892478791
-6,29,0.2123788670694529,OPVTypical6,1.9865653017393985,446.5818631296573,1562.37315943557
27,20,0.1901258345587783,OPVTypical6,1.7451651282209906,562.0239123217208,1711.7622465254196
55,23,0.3443683663679256,OPVTypical6,2.2100270088717995,301.79886401971464,1120.3894125206011
-28,27,0.20093893223383288,OPVTypical6,1.9420661658925569,491.06363133313624,1634.908058776779
-24,23,0.2001962121392694,OPVTypical6,1.807821772924514,534.5869979484037,1636.6513677315536
14,24,0.18864710530236345,OPVTypical6,1.7376018191840281,574.4382947603383,1736.0547239021564
-18,29,0.20191359301252074,OPVTypical6,1.8158459623370573,528.7079636981089,1613.0135784954525
13,28,0.1929279617411548,OPVTypical6,1.7038856369944868,576.0689857769974,1692.151260692411
30,28,0.18704658851454392,OPVTypical6,1.7943669676151257,553.5694229380069,1763.724047504037
-3,20,0.2189831453505736,OPVTypical6,2.0458659425092764,405.3312002053389,1460.0867653956916
57,24,0.4247188238870563,OPVTypical6,2.252466857801437,280.68947161232427,1140.4031655160995
-32,28,0.22402540571431406,OPVTypical6,2.1705636347011312,378.35461994124336,1489.3741057785824
-4,24,0.2154808260751768,OPVTypical6,2.0427938868991866,409.51069182536,1498.5444867952936
-32,22,0.19874089837664435,OPVTypical6,2.0197828917541862,461.53404062756124,1639.9455479668259
-32,21,0.1981372256098108,OPVTypical6,1.996597931807804,472.9307478047068,1644.9016697134325
45,25,0.25657671129413545,OPVTypical6,2.090255670339414,371.16055751014886,1314.3056064446528
-4,21,0.2157156303077869,OPVTypical6,2.0324368331988443,414.0702021446499,1469.7114460062646
30,28,0.18704658851454392,OPVTypical6,1.7943669676151257,553.5694229380069,1763.724047504037
2,20,0.21351352768525386,OPVTypical6,1.9698295786189648,446.084359456993,1501.7236237357931
-12,21,0.20511017497360626,OPVTypical6,1.916718230109945,472.0700906759907,1586.734169753621
11,26,0.1944029797621209,OPVTypical6,1.7292045095541215,566.4578780744906,1680.9173185457237
48,22,0.27793746281426146,OPVTypical6,2.128873171013239,346.86605961515755,1255.8088668575645
-14,26,0.20660321332370746,OPVTypical6,1.8734083873452825,493.0839411107845,1582.4321134637914
43,26,0.2625947013873776,OPVTypical6,2.1122016376753256,357.2139787594095,1271.430400837242
15,28,0.18817630317116094,OPVTypical6,1.6766552041164078,594.1377654098645,1720.9091831916587
48,30,0.28726156848439083,OPVTypical6,2.104189463653679,363.38312167120375,1199.8941306754934
45,23,0.26053003201508146,OPVTypical6,2.0730312615951743,379.93088320908765,1297.142662072798
-34,20,0.2200010286162515,OPVTypical6,2.1255578852539703,395.0131705226072,1487.2210775395374
39,22,0.24415651287906684,OPVTypical6,2.0148612823362777,400.2360904127282,1352.881055580606
39,23,0.22739094294909484,OPVTypical6,1.979530740789564,433.0605278513029,1458.02738275683
-30,22,0.19255636215233432,OPVTypical6,1.9644888228937287,490.8414592662055,1692.9865478519525
-7,29,0.21821209776265046,OPVTypical6,2.0368256556577693,414.3398239600071,1517.7398444788116
13,25,0.1930233150869768,OPVTypical6,1.7269963011804654,567.1860235197753,1689.7813435748099
45,29,0.250120426696306,OPVTypical6,2.0706816627984743,391.60237304263046,1357.9719348155506
48,27,0.2891221897597345,OPVTypical6,2.1062145849939986,362.79009507171975,1203.7176372973038
10,23,0.1981890864075667,OPVTypical6,1.7767181493855244,549.2211642156864,1657.9132736547915
3,21,0.2103467383167401,OPVTypical6,1.9780086530192769,443.1534458133697,1525.4288946065035
55,26,0.3731384624785823,OPVTypical6,2.244988065352397,282.44892445128085,1092.3091864716698
58,27,5.978483361668488,OPVTypical6,2.2725901710590275,263.8774794454781,1096.060583767393
11,22,0.19193660995233985,OPVTypical6,1.7741887756890402,561.2797592636023,1709.0070623939005
6,30,0.20755762848842224,OPVTypical6,1.844752764308647,509.07980439952456,1598.9173915146296
-5,30,0.2150961171423732,OPVTypical6,1.9574990800944896,452.31810844742034,1546.7246257820052
-5,22,0.21453136841630446,OPVTypical6,2.015044986363585,417.3687055669632,1478.1549427274508
1,23,0.21653978638802096,OPVTypical6,2.0095590815262248,426.5934225791542,1485.5668108178797
-6,23,0.21040448728061206,OPVTypical6,2.012737669218952,418.8049099931552,1507.6627584259463
4,24,0.2096310387778296,OPVTypical6,1.911578382299124,475.9091598322461,1548.7345317464983
-14,27,0.20564896109674066,OPVTypical6,1.8761786783068304,493.71600211777167,1591.83815435337
-12,26,0.20999680352022645,OPVTypical6,1.9157992401541617,469.99696856384537,1562.3365640543964
-15,30,0.20542164158342244,OPVTypical6,1.8957035439744887,489.5600595049098,1593.138849825342
-11,24,0.2101133713239733,OPVTypical6,1.9555001092759483,445.8254986936074,1545.0976828017276
1,26,0.21904583558385832,OPVTypical6,2.0110258343852254,429.1269792147805,1506.6025542620355
17,23,0.18314049513277966,OPVTypical6,1.6679370185548228,614.4329040056888,1804.2260887914329
-18,30,0.2030529432490985,OPVTypical6,1.841679599847712,515.0260610248902,1604.3308194436456
4,24,0.2096310387778296,OPVTypical6,1.911578382299124,475.9091598322461,1548.7345317464983
47,20,0.2653580074338298,OPVTypical6,2.1038691048587705,361.257257710032,1296.1373667589874
8,24,0.2026063914291204,OPVTypical6,1.797015610631859,536.6733956043956,1626.2552504079028
-17,30,0.2013784442275772,OPVTypical6,1.8821317384712968,497.9868221297544,1619.2391347910248
8,22,0.20291833100278486,OPVTypical6,1.8322988344029776,518.5369232466327,1610.439166861953
-8,30,0.21087599942486826,OPVTypical6,1.9593143473388002,447.9824642538777,1568.5774173521872
52,30,0.3235159883953974,OPVTypical6,2.166211601126608,325.4947883402736,1156.8316739116224
27,28,0.1853395603376328,OPVTypical6,1.7432935251495731,576.1763163151402,1761.9793043714944
-29,24,0.19625879807542024,OPVTypical6,1.9714500714921577,482.4382981322683,1663.5742849570254
-26,25,0.20154399572786308,OPVTypical6,1.8835239299844,505.2152734926188,1634.8125295125574
-31,25,0.20114788974547426,OPVTypical6,2.015131716231117,459.28740540223134,1624.1936418438806
-10,23,0.2074438986753069,OPVTypical6,1.9351465116865405,459.81750715071513,1552.4146059365744
12,22,0.19116411427687066,OPVTypical6,1.754349421950122,571.4653193692633,1721.3803269604693
14,20,0.18605653664864105,OPVTypical6,1.7333660394558892,585.3735318569397,1776.3671439621278
8,25,0.19965509639624704,OPVTypical6,1.7937060151598485,539.4178527686532,1639.7036967835513
43,21,0.283824647576678,OPVTypical6,2.1129045992257733,350.6331092837564,1196.0460354431461
-28,21,0.19046375874682592,OPVTypical6,1.9145546078795896,509.29336645161294,1711.7404051700546
-22,25,0.20043248985471826,OPVTypical6,1.7972595011581642,540.1500976417046,1638.9257744300503
14,24,0.18864710530236345,OPVTypical6,1.7376018191840281,574.4382947603383,1736.0547239021564
-22,26,0.2019625663245997,OPVTypical6,1.8006136375301127,539.4168738425243,1622.813693574318
-18,21,0.2055698683455216,OPVTypical6,1.7804133617564455,547.5243822946751,1614.3480951454974
-29,25,0.19929232516712345,OPVTypical6,1.963301848628369,487.05004259224404,1640.7662736096884
50,23,0.30688901212218084,OPVTypical6,2.1781846850382762,321.5291208999408,1161.5301392458064
-17,25,0.2063932330181628,OPVTypical6,1.8306363738878748,517.5220148860107,1579.010387518926
