Job.Latitude,Job.Longitude,Finance.LCOE,Job.Tech,Panel.EM,Panel.Irradiance,Panel.PVGen
18,24,0.238612197473743,OPVTypical4,1.131128921120127,613.2405595824538,1367.242075360918
-20,29,0.2988400594200907,OPVTypical4,1.190313203279346,510.6628825556269,1087.0290288977642
-11,28,0.3046688994494538,OPVTypical4,1.2088048350178908,484.9733289605861,1079.644808345244
2,30,0.33843849453093594,OPVTypical4,1.31383597028119,423.2112310187408,991.026211836332
12,22,0.2576998676640813,OPVTypical4,1.1899907996224566,571.4653193692633,1278.0093539404695
-7,29,0.3429908765283288,OPVTypical4,1.2866857861707703,414.3398239600071,965.9547733886948
46,22,0.40489602457733787,OPVTypical4,1.411803834740788,362.28575767999047,837.6260872201573
-6,20,0.3274884981504545,OPVTypical4,1.277529727191012,427.50906824417007,971.0178384688736
16,27,0.2415070221769651,OPVTypical4,1.164871554517394,597.2027823212111,1338.1153873204287
-22,26,0.284595854687472,OPVTypical4,1.1652288100444887,539.4168738425243,1152.563423421116
-15,30,0.3054262947218821,OPVTypical4,1.2214258990253888,489.5600595049098,1071.695336449726
-10,20,0.3204370711997299,OPVTypical4,1.2475599745204942,450.3976224773833,1011.4149756514577
52,25,0.4951754586132168,OPVTypical4,1.4990048331788826,322.53207855078324,722.0256762528253
6,23,0.2916703324189728,OPVTypical4,1.250923611604153,506.172828488372,1124.427620592039
49,21,0.4859356554748235,OPVTypical4,1.487549458178599,316.3128394684229,746.3007592084897
9,28,0.2747330437867742,OPVTypical4,1.1594523948623898,541.5921143129316,1211.0143078515107
-21,27,0.2897674581669221,OPVTypical4,1.1871210832965082,524.0676433046431,1123.8681456612826
50,27,0.4665009124499432,OPVTypical4,1.4697753465821328,330.9362561641055,749.2011105134883
51,20,0.4912423062565142,OPVTypical4,1.5060843327813662,312.1613525950335,717.0611921047914
9,28,0.2747330437867742,OPVTypical4,1.1594523948623898,541.5921143129316,1211.0143078515107
17,30,0.2427174313687327,OPVTypical4,1.1607627583776412,598.6412066497345,1324.4253793188602
-10,20,0.3204370711997299,OPVTypical4,1.2475599745204942,450.3976224773833,1011.4149756514577
-20,26,0.2852696072165601,OPVTypical4,1.1648426943659167,540.1042159110954,1146.893560606316
44,25,0.3860888050148117,OPVTypical4,1.3973557618740906,381.7005825356745,867.0941890337981
54,24,0.5589478225741092,OPVTypical4,1.5645301208035596,288.4464238284504,674.0994294865625
11,30,0.2716403586478329,OPVTypical4,1.2059188288575553,531.6423697420405,1195.6989483047425
