Job.Latitude,Job.Longitude,Finance.LCOE,Panel.Irradiance,Panel.PVGen
-27.897349,28.432617,0.0602983928566486,344.15060155093823,2352.97316205611
19.404161,-99.135126,0.0561725506638546,504.1639809923619,2291.5368277690723
24.367114,82.529297,0.061243129169707,494.4119498776081,1991.0262658247352
40.663973,-2.27417,0.0507381836520208,465.8356756218906,2000.962157492264
-11.609193,-60.161133,0.0616289526908843,433.4696351153101,2000.151459691306
53.13359,-1.746826,0.0889796957431348,270.05809637547026,1188.7182814520083
32.694866,-83.232422,0.05409077651495014,424.88600734029126,1949.6014592649453
