Job.Latitude,Job.Longitude,Finance.LCOE,Job.PanTyp,Panel.EM,Panel.Irradiance,Panel.PVGen
6.308823607225101,26.342747300445524,0.0601594512130602,4893,1.0,529.0983040687747,1888.8273279781304
28.30154240637445,40.483436934416176,0.0554463687593884,4893,1.0,540.0510508336248,2006.7718599513487
-17.040854002466645,21.481423363586607,0.0618492502390567,4893,1.0,538.9105019038553,1838.2204583007467
28.52312974614496,47.14386832569831,0.0583136272208078,4893,1.0,524.6450799385996,1934.42005102096
27.90301459990652,-15.768732272899744,0.0620645815936421,4893,1.0,501.35179241399584,1808.611842090278
13.58124288528056,-9.810929373815496,0.0563147173047208,4893,1.0,546.0294811571911,2005.070407621982
24.27498188211097,-10.173723503290066,0.0544639958406174,4893,1.0,555.0969532666273,2057.449032848454
40.47596857542423,54.84951089189397,0.0708393248492652,4893,1.0,447.52095029656,1632.090373173659
48.6233033871583,37.8164437382511,0.1030224918822716,4893,1.0,349.6147582820634,1199.600536202678
12.645108063081665,27.55108714694078,0.0531797825510012,4893,1.0,574.9759648918179,2094.0219860716625
-25.59604373267049,15.639258826485404,0.0557551377978467,4893,1.0,552.838857864146,2009.0607839408665
-11.384815764355013,39.96062801263808,0.0675424966191655,4893,1.0,463.19879572810953,1670.4684976305873
56.055848198190816,43.91490862767163,0.1215689776867087,4893,1.0,290.1187531909817,1051.5998010962762
42.79865024859062,26.70724986001403,0.0845031739714388,4893,1.0,378.8988053722628,1354.5330392766116
13.958337836834431,32.47535252433152,0.0536106780220869,4893,1.0,574.5574185296017,2090.0730575195144
-9.88078682316456,13.97518133634076,0.0719735718213556,4893,1.0,410.720606523412,1568.7601226486463
-3.3045563811154324,14.714715070110536,0.0793313785216496,4893,1.0,401.1173059338813,1448.166311403519
19.80102113166773,1.9603208319253085,0.0531153565314596,4893,1.0,574.2901485908478,2102.5507364490395
14.223706897574658,-5.1110690775434,0.0547317568342112,4893,1.0,553.5808492910907,2036.0965828141968
32.986179601464315,43.37007688740609,0.0590055853236613,4893,1.0,522.0921139374047,1904.8126060467
30.752819392407844,16.72488406294108,0.0576658027768715,4893,1.0,529.0983812303024,1937.185897674346
27.856503470999925,37.210751321237765,0.0549832912683027,4893,1.0,546.259965315894,2027.6618261238773
52.77196945076386,27.836342177730977,0.1139610501875872,4893,1.0,310.8297353205243,1082.1828533645853
16.922146277197633,17.80387904814917,0.0520522131398215,4893,1.0,589.8391579504677,2161.6839259794347
5.505155740491581,23.93092503469323,0.0622968827623219,4893,1.0,504.6227372288314,1803.059942026256
35.25069036520351,5.893955275967446,0.0639329514873195,4893,1.0,491.97712416929,1755.8368436292358
45.91893076974574,48.90338402148518,0.0846090547615408,4893,1.0,389.9890956695693,1374.1919088475563
24.667293374197897,43.31200321800235,0.0551424619923725,4893,1.0,555.3910807116765,2035.3912791949567
19.44653447093777,57.59866227333932,0.0531974489247151,4893,1.0,587.162728932085,2123.392980575422
-10.96997185968076,22.503595088719067,0.0678188731963327,4893,1.0,449.1792895163156,1628.1398577937
-11.296711727231576,30.93339190132073,0.0648546678678019,4893,1.0,488.47462381093055,1741.2724585078497
16.499238820315846,17.393967736965422,0.0519624436772563,4893,1.0,591.5598131049452,2159.693130222224
5.7958876703035,-6.159109071515303,0.0685128458457915,4893,1.0,443.23259316697767,1625.827011742037
15.384817960137774,12.70133271115899,0.0517225610659038,4893,1.0,594.6480986593929,2145.5529568655
14.406609655933742,17.105017045689706,0.0528862086952089,4893,1.0,581.0398998539292,2115.4427857548267
51.88794071311875,12.194791028818967,0.111431281053262,4893,1.0,315.9009539051729,1098.1827692290835
34.61283845163662,54.05882384410239,0.0592359986512982,4893,1.0,514.9476824770962,1883.1958925069937
40.690914918906685,52.3892419425052,0.0780498871638349,4893,1.0,398.751338905685,1468.5399955653777
18.55369096858307,42.23403992856609,0.0563668378687732,4893,1.0,543.9330046544933,2019.2642463880288
32.640665460264074,57.16501962216098,0.0574046068188567,4893,1.0,525.3341442386111,1942.086326470659
-15.02566594146612,18.625790118519284,0.063514886693748,4893,1.0,504.275899725355,1756.215892483039
11.873016199889015,38.8712573408987,0.0566134231508915,4893,1.0,546.5383958956318,1980.30452903412
31.669043515822764,22.828876878644586,0.0570517476659061,4893,1.0,535.3588439575807,1962.6490928373216
-27.64015612933021,29.363844685187004,0.0706826460758982,4893,1.0,457.9358603686364,1599.8886184675357
28.118989719853005,10.51212544548985,0.0546012924073625,4893,1.0,569.6252186210961,2062.8643775035225
7.404250319667348,31.27857742321106,0.0630322291720902,4893,1.0,491.9918774840259,1777.8204514527697
14.915042048497178,6.970468069197537,0.0526951744044832,4893,1.0,591.4248276229994,2149.29784468586
37.64159494720268,13.533110397626809,0.0699488439106241,4893,1.0,448.2069845121017,1625.7217157268733
-1.7037380964658837,31.29490779536692,0.0747834204376921,4893,1.0,431.2362762583753,1522.9721313871794
-21.81420067522181,33.10591789877607,0.0642041494254988,4893,1.0,500.326022532885,1750.484702706313
14.825465645218785,-7.493961894893646,0.0552545461114202,4893,1.0,554.7409930136176,2045.2931373423028
-19.709812566009106,28.481874984335704,0.0621033977013842,4893,1.0,516.8420007012213,1793.6293023859662
-8.701577205115917,26.441940400454115,0.0665896309495936,4893,1.0,476.7643629032259,1700.3241206111638
31.540264544192183,20.18270059736924,0.0587822807826879,4893,1.0,516.2918772521214,1896.250754994541
23.95369305388654,20.83300866813552,0.0528130598801205,4893,1.0,578.9848895164138,2121.715866312075
58.88920121405626,12.610640786102977,0.1323321510112635,4893,1.0,278.622452623336,998.3521470587918
42.770701260636585,-6.01096099044601,0.0765966867491762,4893,1.0,415.5149118963487,1506.275177298298
4.778261947856784,10.6398206091485,0.0705255494364312,4893,1.0,443.6426177936778,1588.1614765078807
42.40237140219661,12.402651664424702,0.073030321319176,4893,1.0,438.26675999299766,1556.7333680328125
12.777370263524702,32.577067382837754,0.0547702120834735,4893,1.0,563.1754221674588,2046.364711999012
-12.605907835179622,38.919163978712575,0.0658438500638502,4893,1.0,453.0084439935065,1683.4414350237505
44.8553245286591,34.39068901986772,0.0913599837056067,4893,1.0,346.85690355269435,1282.4181743502731
10.529320806716951,3.199851435675967,0.057937082935038,4893,1.0,532.8381143590641,1924.9928562627165
53.779096960880665,53.09276938498785,0.086102192594159,4893,1.0,298.8715625223934,1116.4842553642284
39.87695983347604,35.23978218126756,0.0759658281176629,4893,1.0,414.30488467913807,1521.2001657834303
3.949612425168361,24.64768980631591,0.0660812404277461,4893,1.0,474.4000059551612,1702.950492266221
48.71077021419934,22.602775936113737,0.1080155413093385,4893,1.0,324.2117205152447,1155.0609853171477
-8.324430355907225,28.54539420700996,0.0681793641401704,4893,1.0,461.6991777585162,1662.6290509138016
-15.50837263211544,27.157114269892084,0.0617426975394495,4893,1.0,514.4858028995716,1814.345159565337
47.48822491035507,26.839497626842288,0.094646845122907,4893,1.0,365.8167638923514,1249.217355519625
0.4872292159918032,18.5686130074848,0.0723015706660319,4893,1.0,431.02853035549407,1532.956176549076
35.15156404717686,49.57381664654392,0.0651558061285634,4893,1.0,488.1357442231546,1744.6402139218767
44.87339685490392,15.827504405967552,0.0963476793722752,4893,1.0,336.8126507318225,1195.3906990054018
13.851448730472008,26.84804177512237,0.0521060055018396,4893,1.0,582.8386633703682,2136.7458556987112
50.72626084085137,19.98033088077711,0.109229119974899,4893,1.0,319.547286906441,1091.659939989898
19.88926940059949,48.069458201676326,0.0524081309427585,4893,1.0,574.9422820586709,2097.0504625638723
34.55877929643238,-3.595619964748529,0.0617175163875237,4893,1.0,513.1687142603024,1847.0842189176176
56.74017199312148,36.1156282752773,0.1017329807718886,4893,1.0,275.1854703476482,1000.8388674813071
24.59714707762916,54.79909894010132,0.0560953467932903,4893,1.0,557.1715255912461,1997.8073810539013
-2.293246394979469,34.35269918600219,0.0645538373023597,4893,1.0,466.8642030572667,1687.787084399035
3.2255652796734893,24.352232513115112,0.0680374129045014,4893,1.0,460.5716036130536,1650.3158914576047
-18.312022394183835,27.30800931182301,0.0627054872739894,4893,1.0,511.5766884977487,1778.597129081716
30.44336736763944,5.553815388953751,0.0556182181976316,4893,1.0,555.4756139350936,2001.05342020946
-3.1369755752602337,30.597963737528403,0.0738837138089731,4893,1.0,437.53356534228055,1560.4743248639395
6.745421326813613,27.2752644124534,0.0592990810065764,4893,1.0,548.7420402076,1943.007681540952
12.47045551772083,-11.697982213335862,0.0571408443228502,4893,1.0,530.7520306332842,1967.475734517316
1.2504019088528509,25.654216780215137,0.0724385430902434,4893,1.0,437.8514433074571,1566.108885466996
47.26292808693468,4.9845892040255,0.0951913392518729,4893,1.0,358.563786203638,1222.1489726877326
12.82498557776082,41.68745797348714,0.0540040200948609,4893,1.0,580.5778301897933,2091.3615833639296
12.596933067671856,16.694589848522284,0.054290452479607,4893,1.0,566.7062560130453,2055.116082114845
25.31182324911613,14.924892776287486,0.0534469875518079,4893,1.0,567.8402868325738,2083.293233158285
17.01894408608534,0.8564335382082149,0.0534949535021283,4893,1.0,565.2471797668078,2070.7059339520647
3.913756717436783,29.92777008776505,0.0644775607629891,4893,1.0,501.3133339716354,1773.6997419380348
-23.19933601174897,46.57426122921605,0.0655136860349331,4893,1.0,440.7770515598176,1722.8130686899078
-20.72074010542694,47.16154026506327,0.0651587231945455,4893,1.0,456.93510613471625,1726.094667424069
42.83943023843918,53.69632208988709,0.0746168508687135,4893,1.0,429.90327437425503,1566.280238318285
8.021208615245769,-3.752049659454542,0.066883005428138,4893,1.0,465.3811195850769,1683.103253442693
-16.60289255839931,38.28571536823631,0.0655248310891039,4893,1.0,461.2287207990598,1712.826520497923
19.69502514876212,30.256564528346544,0.0514364728180627,4893,1.0,586.2740068592686,2153.988239381715
45.47645359869759,10.562632245391352,0.0795012271373937,4893,1.0,420.372780075188,1459.6169841896835
-21.58068836940997,20.874691291557795,0.0593877303085698,4893,1.0,538.0225773062186,1892.8777113811384
8.608564621392922,41.446510726889294,0.0556998259182777,4893,1.0,571.1570036206494,2006.6511573447071
24.30373278384136,16.33916203883645,0.0529785910625711,4893,1.0,577.3443451306692,2106.79619367494
8.211130356901144,43.24057659798956,0.0538876875274376,4893,1.0,579.0244076314565,2066.567942276931
8.256306613919158,15.0530052756707,0.058261938967936,4893,1.0,532.653034289386,1922.2817635977444
34.58270625734447,59.6432643120624,0.0595558271152179,4893,1.0,517.6128642280732,1896.9897808305184
8.603182461117115,21.18596088545041,0.0585896709969893,4893,1.0,527.2879552987862,1906.207553409296
31.19553056030263,45.98354113938071,0.0603057909676272,4893,1.0,513.362330763657,1886.501377800814
41.16307662252592,53.58144752053681,0.0715468828261943,4893,1.0,432.7805930149679,1607.0402667517524
