Job.Latitude,Job.Longitude,Finance.LCOE,Panel.Irradiance,Panel.PVGen
-4.902950271476421,31.88926518837708,0.0559716588078105,491.1492040791985,2020.8819346896903
13.96304834425527,44.15406202387538,0.050785263202225,528.9017030121545,2190.971579516898
-7.632561438143959,39.13209298289151,0.0585323274653404,468.9460318627451,1892.5189120919863
44.109171489168986,51.57708506952704,0.0687224877161783,414.23562201466063,1674.2873258846396
-20.75483314034173,28.469956656544102,0.0555669551171284,508.7907578357555,1986.7218015516685
13.829426804348572,47.11092804526787,0.0460728868298439,581.4398118057576,2393.6399931097226
22.545171692478192,13.88946178458663,0.0458901572088051,574.7981732119033,2388.4176075119217
40.43297024255909,38.3645359772959,0.0769746502791692,377.175642962352,1492.9112545661474
42.718719187213495,9.367481093967022,0.0685069314463545,413.5868458372531,1654.839859838676
39.21018184941727,32.128191984282886,0.0625044172128814,434.61272749720735,1811.5609365301607
10.910753551961648,28.58927467951481,0.0487467983931928,552.8860976326147,2284.392510326663
-33.96432040780073,25.45180280897433,0.0732478939565618,377.8781795296064,1529.1659291494293
13.614337381795709,40.20796585254097,0.0472853459845407,580.0945710565256,2375.69976169178
42.4146146883994,-4.653753554645208,0.0618366035588385,440.8486008769366,1819.9337327634728
18.63641926726893,10.540182265023368,0.0445014166121686,594.4935095825372,2464.608769203995
27.39570906381212,27.55708732584128,0.0469900892265193,575.0140519251147,2378.6637021914853
25.358700952928423,12.468279352410846,0.0469946219497966,566.7739556465768,2356.3386046867045
31.87105665230617,54.13458276219282,0.0503404296909445,524.1013496454726,2197.1100837300587
26.698540453212672,38.08648815338234,0.0469518090505363,565.3384056149418,2366.8184925730843
5.517278923081349,35.283861854089224,0.0562187795818525,481.02985775069,1941.969455072243
9.918047189125808,35.024715079788706,0.05551345188421,488.67204023224446,2003.6588716315584
21.83130849746216,29.816190829527365,0.0451375149497677,588.45373438864,2436.406579361958
-11.705978689881924,18.56265676531429,0.0586010265652234,463.6466151678797,1896.343891099704
17.745863987037545,25.706190050717737,0.0439044692267045,601.8383584544982,2501.159626511078
28.253275800816283,47.34073653283244,0.051039680728254,525.602511858407,2191.197646734694
4.786008359344834,19.8148687755776,0.0562187380810318,483.90985360516,1953.5489306065
1.7986199457981584,9.824405955745206,0.0668727617279322,401.3525837415442,1651.465521442641
12.839856757252726,42.083559242534,0.047747351949781,576.2824022188126,2345.957342382281
27.015350319223906,5.102061591871934,0.0475067417348464,563.3664978385326,2328.484226783499
43.11979680141147,17.628947391565532,0.066487230354701,444.7388595158994,1723.3601181624806
-17.829690410854546,35.47059664117008,0.0571173114988802,479.9442611993364,1964.4211035617368
18.389503085122826,35.9775855144418,0.0456147527688744,601.2878840320076,2478.20588201088
52.54714252763922,50.25695467351521,0.0995276524157192,313.06457529530485,1307.402419165783
