,Irradiance,Enhanced
0,0.0,6.965450257374354
1,10.1010101010101,6.87447768617324
2,20.2020202020202,6.760746928245326
3,30.3030303030303,6.623507962843782
4,40.4040404040404,6.463063100070475
5,50.505050505050505,6.280727757769718
6,60.6060606060606,6.078701067609469
7,70.7070707070707,5.859874625036092
8,80.8080808080808,5.627610280236701
9,90.9090909090909,5.385514945690371
10,101.01010101010101,5.137234147983584
11,111.1111111111111,4.886278559773149
12,121.2121212121212,4.635890588969889
13,131.3131313131313,4.388952224492923
14,141.4141414141414,4.147931128568804
15,151.5151515151515,3.9148594058318
16,161.6161616161616,3.6913383136429943
17,171.7171717171717,3.478562052035633
18,181.8181818181818,3.2773543293788574
19,191.91919191919192,3.0882123361068006
20,202.02020202020202,2.9113538416869726
21,212.1212121212121,2.746764201025275
22,222.2222222222222,2.5942410203607302
23,232.3232323232323,2.4534350428053067
24,242.4242424242424,2.3238864567282884
25,252.5252525252525,2.2050563143966007
26,262.6262626262626,2.0963530931499297
27,272.7272727272727,1.997154661129938
28,282.8282828282828,1.9068260490211077
29,292.9292929292929,1.8247335006807253
30,303.030303030303,1.750255298534211
31,313.1313131313131,1.682789849439425
32,323.2323232323232,1.621761485689712
33,333.3333333333333,1.5666243929616193
34,343.4343434343434,1.5168650286643806
35,353.5353535353535,1.4720033448873293
36,363.6363636363636,1.4315930827391063
37,373.73737373737373,1.395221361159795
38,383.83838383838383,1.362507744045842
39,393.93939393939394,1.3331029351446602
40,404.04040404040404,1.3066872206426647
41,414.1414141414141,1.2829687542843866
42,424.2424242424242,1.2616817589632596
43,434.3434343434343,1.2425847014364548
44,444.4444444444444,1.2254584826775334
45,454.5454545454545,1.2101046750893067
46,464.6464646464646,1.196343828563453
47,474.7474747474747,1.1840138603001378
48,484.8484848484848,1.1729685376510937
49,494.9494949494949,1.1630760588938798
50,505.050505050505,1.1542177336374693
51,515.1515151515151,1.1462867620637627
52,525.2525252525252,1.1391871104748734
53,535.3535353535353,1.1328324793490712
54,545.4545454545454,1.1271453593258576
55,555.5555555555555,1.1220561699543303
56,565.6565656565656,1.1175024758501253
57,575.7575757575758,1.1134282747641617
58,585.8585858585858,1.1097833521457032
59,595.959595959596,1.1065226969126867
60,606.060606060606,1.1036059733702017
61,616.1616161616162,1.1009970444672876
62,626.2626262626262,1.0986635418504809
63,636.3636363636364,1.0965764785137264
64,646.4646464646464,1.0947099001150442
65,656.5656565656565,1.0930405713186244
66,666.6666666666666,1.0915476938584676
67,676.7676767676767,1.090212653232648
68,686.8686868686868,1.0890187912803309
69,696.9696969696969,1.087951202047717
70,707.070707070707,1.0869965486702389
71,717.1717171717171,1.0861428991474618
72,727.2727272727273,1.0853795791151526
73,737.3737373737373,1.0846970398961306
74,747.4747474747475,1.0840867402707648
75,757.5757575757575,1.083541040574032
76,767.6767676767677,1.0830531078360413
77,777.7777777777777,1.0826168308521318
78,787.8787878787879,1.0822267441403883
79,797.9797979797979,1.0818779598671995
80,808.0808080808081,1.0815661069289182
81,818.1818181818181,1.0812872764189254
82,828.2828282828282,1.0810379728375432
83,838.3838383838383,1.080815070435079
84,848.4848484848484,1.0806157741514535
85,858.5858585858585,1.0804375846722336
86,868.6868686868686,1.0802782671712474
87,878.7878787878788,1.080135823338866
88,888.8888888888888,1.0800084663834975
89,898.989898989899,1.079894598651021
90,909.090909090909,1.0797927916222152
91,919.1919191919192,1.079701768016788
92,929.2929292929292,1.0796203857846958
93,939.3939393939394,1.0795476238066308
94,949.4949494949494,1.0794825690878966
95,959.5959595959596,1.0794244053085724
96,969.6969696969696,1.0793724026036289
97,979.7979797979797,1.0793259083937399
98,989.8989898989898,1.0792843392191387
99,1000.0,1.079247173405757
