,Irradiance,Enhanced
0,0.0,7.178921244442668
1,10.1010101010101,7.178920520719862
2,20.2020202020202,7.178916837226463
3,30.3030303030303,7.178901194405239
4,40.4040404040404,7.178844724753325
5,50.505050505050505,7.17866851731383
6,60.6060606060606,7.178186043406451
7,70.7070707070707,7.177011052745369
8,80.8080808080808,7.1744348461565535
9,90.9090909090909,7.169293815107385
10,101.01010101010101,7.159864142579169
11,111.1111111111111,7.143826613013093
12,121.2121212121212,7.118334961129072
13,131.3131313131313,7.080197638991639
14,141.4141414141414,7.026153497560231
15,151.5151515151515,6.953197275209306
16,161.6161616161616,6.85889894459953
17,171.7171717171717,6.74166428585753
18,181.8181818181818,6.600899467329126
19,191.91919191919192,6.437063744567882
20,202.02020202020202,6.251615200760514
21,212.1212121212121,6.046870131462106
22,222.2222222222222,5.825805200225712
23,232.3232323232323,5.591833124625399
24,242.4242424242424,5.348579088415226
25,252.5252525252525,5.099678517593081
26,262.6262626262626,4.84860933093948
27,272.7272727272727,4.598564763614914
28,282.8282828282828,4.352367222122997
29,292.9292929292929,4.112419675825842
30,303.030303030303,3.8806887596578923
31,313.1313131313131,3.658712776269705
32,323.2323232323232,3.447627784308622
33,333.3333333333333,3.248205591733873
34,343.4343434343434,3.060898444293801
35,353.5353535353535,2.885886288699693
36,363.6363636363636,2.7231235497253974
37,373.73737373737373,2.572383303240848
38,383.83838383838383,2.4332975124198124
39,393.93939393939394,2.3053926127017745
40,404.04040404040404,2.18812019296598
41,414.1414141414141,2.0808828463668134
42,424.2424242424242,1.9830554789634642
43,434.3434343434343,1.8940024921231577
44,444.4444444444444,1.8130913176905628
45,454.5454545454545,1.7397028020729517
46,464.6464646464646,1.673238921325549
47,474.7474747474747,1.613128276099251
48,484.8484848484848,1.5588297711908548
49,494.9494949494949,1.5098348357330766
50,505.050505050505,1.4656684909641338
51,515.1515151515151,1.425889525530901
52,525.2525252525252,1.3900899952177186
53,535.3535353535353,1.3578942254874673
54,545.4545454545454,1.328957461549636
55,555.5555555555555,1.3029642818295988
56,565.6565656565656,1.2796268663192716
57,575.7575757575758,1.2586831908897638
58,585.8585858585858,1.2398952019506242
59,595.959595959596,1.223047012097276
60,606.060606060606,1.2079431464364674
61,616.1616161616162,1.1944068604107252
62,626.2626262626262,1.182278543110122
63,636.3636363636364,1.171414214564174
64,646.4646464646464,1.1616841214472013
65,656.5656565656565,1.1529714323870295
66,666.6666666666666,1.1451710318542128
67,676.7676767676767,1.1381884098643005
68,686.8686868686868,1.1319386435182246
69,696.9696969696969,1.1263454657401875
70,707.070707070707,1.1213404159962408
71,717.1717171717171,1.1168620675650234
72,727.2727272727273,1.1128553259486382
73,737.3737373737373,1.1092707929313543
74,747.4747474747475,1.1060641910955182
75,757.5757575757575,1.1031958437469167
76,767.6767676767677,1.1006302054549382
77,777.7777777777777,1.0983354387776367
78,787.8787878787879,1.0962830329424362
79,797.9797979797979,1.0944474606411743
80,808.0808080808081,1.0928058693376992
81,818.1818181818181,1.0913378038170753
82,828.2828282828282,1.0900249569323104
83,838.3838383838383,1.0888509458233635
84,848.4848484848484,1.0878011110931203
85,858.5858585858585,1.0868623366393297
86,868.6868686868686,1.0860228881023837
87,878.7878787878788,1.0852722680264395
88,888.8888888888888,1.0846010860779576
89,898.989898989899,1.0840009427361457
90,909.090909090909,1.0834643251310312
91,919.1919191919192,1.0829845137454441
92,929.2929292929292,1.0825554988778865
93,939.3939393939394,1.0821719058486452
94,949.4949494949494,1.0818289280524598
95,959.5959595959596,1.081522267042439
96,969.6969696969696,1.0812480789043204
97,979.7979797979797,1.0810029262645986
98,989.8989898989898,1.0807837353617393
99,1000.0,1.0805877576302427
