,Irradiance,Enhanced
0,0.0,7.178682423791438
1,10.1010101010101,7.178222319538849
2,20.2020202020202,7.177095559847636
3,30.3030303030303,7.174612761022141
4,40.4040404040404,7.169635962435141
5,50.505050505050505,7.160470940728585
6,60.6060606060606,7.14482757535326
7,70.7070707070707,7.119882548886472
8,80.8080808080808,7.082455664436886
9,90.9090909090909,7.029281717024001
10,101.01010101010101,6.957334784561775
11,111.1111111111111,6.8641492171061484
12,121.2121212121212,6.748084196191212
13,131.3131313131313,6.6084936774997995
14,141.4141414141414,6.44578472481962
15,151.5151515151515,6.261368211657696
16,161.6161616161616,6.057521872977495
17,171.7171717171717,5.8371945807277505
18,181.8181818181818,5.6037826619893805
19,191.91919191919192,5.360905723243767
20,202.02020202020202,5.112202984436609
21,212.1212121212121,4.861163607295138
22,222.2222222222222,4.610997439185313
23,232.3232323232323,4.364546873564041
24,242.4242424242424,4.124236489657367
25,252.5252525252525,3.892054727806657
26,262.6262626262626,3.669560811552058
27,272.7272727272727,3.457910085473978
28,282.8282828282828,3.2578915458433055
29,292.9292929292929,3.069972301330824
30,303.030303030303,2.8943447885743447
31,313.1313131313131,2.7309736311212633
32,323.2323232323232,2.579639980161509
33,333.3333333333333,2.4399819690285693
34,343.4343434343434,2.3115305399649477
35,353.5353535353535,2.1937403709554992
36,363.6363636363636,2.086015962636472
37,373.73737373737373,1.9877331649237515
38,383.83838383838383,1.8982565546528551
39,393.93939393939394,1.81695314132325
40,404.04040404040404,1.7432028970831064
41,414.1414141414141,1.67640659426063
42,424.2424242424242,1.6159914013280687
43,434.3434343434343,1.561414644331794
44,444.4444444444444,1.512166092383619
45,454.5454545454545,1.4677690764791287
46,464.6464646464646,1.427780703940757
47,474.7474747474747,1.39179138739578
48,484.8484848484848,1.3594238684635802
49,494.9494949494949,1.330331882489793
50,505.050505050505,1.304198581478496
51,515.1515151515151,1.2807348078580174
52,525.2525252525252,1.2596772910770424
53,535.3535353535353,1.2407868221845697
54,545.4545454545454,1.2238464476378663
55,555.5555555555555,1.2086597125255838
56,565.6565656565656,1.1950489744489576
57,575.7575757575758,1.1828538023107558
58,585.8585858585858,1.1719294687774613
59,595.959595959596,1.1621455409969845
60,606.060606060606,1.1533845709594017
61,616.1616161616162,1.1455408844951567
62,626.2626262626262,1.1385194662745062
63,636.3636363636364,1.1322349368679727
64,646.4646464646464,1.126610617238292
65,656.5656565656565,1.1215776754876061
66,666.6666666666666,1.1170743504407221
67,676.7676767676767,1.1130452466139709
68,686.8686868686868,1.10944069512504
69,696.9696969696969,1.1062161753125652
70,707.070707070707,1.1033317919954175
71,717.1717171717171,1.1007518036029422
72,727.2727272727273,1.0984441966775151
73,737.3737373737373,1.0963803025674783
74,747.4747474747475,1.0945344523972882
75,757.5757575757575,1.0928836667304036
76,767.6767676767677,1.0914073766232122
77,777.7777777777777,1.090087173043782
78,787.8787878787879,1.0889065818700367
79,797.9797979797979,1.0878508619740102
80,808.0808080808081,1.086906824070627
81,818.1818181818181,1.0860626682827736
82,828.2828282828282,1.0853078385159052
83,838.3838383838383,1.0846328919441837
84,848.4848484848484,1.0840293820767628
85,858.5858585858585,1.0834897540153154
86,868.6868686868686,1.0830072506331667
87,878.7878787878788,1.0825758285825473
88,888.8888888888888,1.0821900830865996
89,898.989898989899,1.0818451806133242
90,909.090909090909,1.081536798634125
91,919.1919191919192,1.0812610716868336
92,929.2929292929292,1.0810145431330895
93,939.3939393939394,1.080794121978009
94,949.4949494949494,1.0805970442481974
95,959.5959595959596,1.0804208384213247
96,969.6969696969696,1.0802632945343253
97,979.7979797979797,1.0801224365076552
98,989.8989898989898,1.0799964974301253
99,1000.0,1.0798838974225573
