Irradiance,Enhanced
0,0.225637257
50,1.937311448
100,1.360118527
150,1.343016134
200,1.262147249
250,1.134987576
300,1.183238255
350,1.156919703
400,1.155193131
450,1.151191684
500,1.127607648
550,1.152129633
600,1.166597837
650,1.1018094
700,1.129364552
750,1.129364552
800,1.111830516
850,1.115295325
900,1.002571192
950,0.872299024
1000,1
