Irradiance,Enhanced
1.0,4.514848354093485
11.090909090909092,4.0375847508276035
21.181818181818183,3.633068319642496
31.272727272727273,3.290491308347058
41.36363636363637,3.000572002035184
51.45454545454546,2.755340335299934
61.54545454545455,2.547956539097339
71.63636363636364,2.372557400304466
81.72727272727273,2.224125323496854
91.81818181818183,2.0983760352129512
101.90909090909092,1.9916614631137048
112.00000000000001,1.900885022609132
122.0909090909091,1.823427199271213
132.1818181818182,1.7570798764067046
142.27272727272728,1.6999882920628209
152.36363636363637,1.6505998123497505
162.45454545454547,1.6076188940566967
172.54545454545456,1.569967707668904
182.63636363636365,1.536751933604291
192.72727272727275,1.5072312571754292
202.81818181818184,1.4807940912652742
212.90909090909093,1.456936061874954
223.00000000000003,1.4352418059696965
233.09090909090912,1.4153696544125745
243.1818181818182,1.3970388037492656
253.27272727272728,1.3800186166715793
263.3636363636364,1.364119729513001
273.4545454545455,1.3491866838606823
283.54545454545456,1.3350918366102524
293.6363636363637,1.3217303374149818
303.72727272727275,1.309015993848378
313.81818181818187,1.296877872444006
323.90909090909093,1.285257508099049
334.0,1.2741066153029141
344.0909090909091,1.2633852125536307
354.1818181818182,1.2530600864760757
364.2727272727273,1.2431035348928716
374.3636363636364,1.2334923387468877
384.4545454545455,1.2242069216360336
394.54545454545456,1.2152306630689245
404.6363636363637,1.2065493376241183
414.72727272727275,1.1981506572043232
424.81818181818187,1.190023897698534
434.90909090909093,1.182159594750954
445.00000000000006,1.1745492961130877
455.0909090909091,1.1671853603312923
465.18181818181824,1.1600607933851228
475.2727272727273,1.1531691164157112
485.3636363636364,1.1465042589291325
495.4545454545455,1.1400604728775388
505.54545454545456,1.1338322638521494
515.6363636363636,1.1278143363010558
525.7272727272727,1.1220015502390936
535.8181818181819,1.1163888873697136
545.909090909091,1.110971424908516
556.0,1.1057443157002942
566.0909090909091,1.1007027734685366
576.1818181818182,1.0958420622386356
586.2727272727274,1.0911574891418365
596.3636363636364,1.086644399943078
606.4545454545455,1.0822981767478255
616.5454545454546,1.0781142374352866
626.6363636363637,1.0740880364416958
636.7272727272727,1.0702150665805918
646.8181818181819,1.0664908616396356
656.909090909091,1.062910999537429
667.0,1.059471105860596
677.0909090909091,1.056166857632342
687.1818181818182,1.0529939871898397
697.2727272727274,1.0499482860699223
707.3636363636364,1.047025608821379
717.4545454545455,1.0442218766781877
727.5454545454546,1.0415330810416934
737.6363636363637,1.0389552867314584
747.7272727272727,1.036484634974501
757.8181818181819,1.034117346111196
767.909090909091,1.0318497220034077
778.0000000000001,1.0296781481365997
788.0909090909091,1.0275990954129335
798.1818181818182,1.025609121636748
808.2727272727274,1.0237048726974922
818.3636363636364,1.021883083458192
828.4545454545455,1.0201405783599842
838.5454545454546,1.0184742717551951
848.6363636363637,1.0168811679829322
858.7272727272727,1.015358361202289
868.8181818181819,1.0139030349990215
878.909090909091,1.0125124617820547
889.0000000000001,1.0111840019863905
899.0909090909091,1.0099151030990212
909.1818181818182,1.0087032985242692
919.2727272727274,1.0075462063046565
929.3636363636365,1.0064415277129652
939.4545454545455,1.0053870457305885
949.5454545454546,1.0043806234266512
959.6363636363637,1.0034202022516832
969.7272727272727,1.0025038002588864
979.8181818181819,1.0016295102652821
989.909090909091,1.000795497964226
1000.0,1.0
