Irradiance,Enhanced
0,0.178034696
50,1.234723735
100,1.325063546
150,0.903140411
200,1.236180905
250,1.13017301
300,1.162385353
350,1.127268042
400,1.123121435
450,1.32912113
500,1.163954973
550,1.198739619
600,1.14642443
650,1.092923827
700,0.903323143
750,0.903323143
800,1.100666503
850,1.088050977
900,1.051949725
950,1.03813473
1000,1
