0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1,0,0,0,0,0,0.212646843,0.041088555,0.026777231,0.024682377,0.017639511,0.021841548,0.024494452,0.05059015,0.213914034,0.27282397,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0.206306458,0.088869751,0.045306273,0.028483484,0.035955204,0.032266524,0.051358609,0.075180069,0.152083153,0.283520883,0.415356577,0,0,0,0,0,0,0,0
3,0,0,0,0,0.262517365,0.088291311,0.02803544,0.008994383,0.004512755,0.011903288,0.008812313,0.01451864,0.04387853,0.080792304,0.243984414,0.340871491,0,0,0,0,0,0,0,0
4,0,0,0,0.360989501,0.179319392,0.046748473,0.016087144,0.011881516,0.005160157,0.012172973,0.007541618,0.009327898,0.026399594,0.057472113,0.190334126,0.276778145,0,0,0,0,0,0,0,0
5,0,0,0,0.321822455,0.143557892,0.029740115,0.005632858,0.007291674,0.0029523,0.002577601,0.007373009,0.004824947,0.006505237,0.03249022,0.164086226,0.333689477,0.411147887,0,0,0,0,0,0,0
6,0,0,0,0.31155545,0.129593626,0.021676259,0.003151942,0.000755005,0.000615041,0.004438831,0.004155989,0.006242023,0.01409648,0.040246089,0.147295177,0.31749502,0.393295068,0,0,0,0,0,0,0
7,0,0,0,0.328846297,0.148700666,0.023951603,0.003028247,0.000638314,0.000214227,0.000683289,0.001472193,0.002385591,0.006718232,0.026146752,0.123956904,0.309591351,0.394050599,0,0,0,0,0,0,0
8,0,0,0,0.366438774,0.181080971,0.029090017,0.003111576,0.000630489,0.000386296,0.000444938,0.000869833,0.001541225,0.008451754,0.036273555,0.162102133,0.316081092,0.416087957,0,0,0,0,0,0,0
9,0,0,0,0,0.233373597,0.047930759,0.019609548,0.002806411,0.001773947,0.003325089,0.01308961,0.011521513,0.02377126,0.08732698,0.265898843,0.344011396,0,0,0,0,0,0,0,0
10,0,0,0,0,0.264255158,0.062594414,0.018242133,0.005349874,0.007292556,0.027307629,0.012203959,0.026679519,0.05042414,0.179132307,0.244233351,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0.116668456,0.033967095,0.018478123,0.019146065,0.009234817,0.016671293,0.027009765,0.071099621,0.285259996,0.409875854,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0.16404802,0.045259311,0.0147154,0.014870576,0.014596169,0.018596104,0.024202554,0.071104439,0.287781358,0.419760243,0,0,0,0,0,0,0,0,0
