0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1,0,0,0,0,0,0.087999391,0.008233043,0.003684192,0.001204814,0.000501342,0.000110991,0.000201914,0.001153072,0.010367731,0.114632242,0.183482613,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0.125320194,0.020288422,0.005831315,0.001395162,0.002827147,0.009496331,0.002645291,0.015567858,0.01849372,0.118000702,0.171256258,0,0,0,0,0,0,0,0
3,0,0,0,0,0.347522814,0.123679655,0.03393631,0.009303873,0.005509453,0.009408512,0.007889193,0.009141128,0.0363973,0.053875756,0.163284789,0.222547546,0,0,0,0,0,0,0,0
4,0,0,0,0,0.324894347,0.135433792,0.028638337,0.010653342,0.015489688,0.01109076,0.022291172,0.023054872,0.032062443,0.043652008,0.186219172,0.275120827,0,0,0,0,0,0,0,0
5,0,0,0,0,0.302665212,0.099928781,0.019397401,0.004561508,0.002552825,0.003027237,0.009176363,0.022598424,0.014800345,0.059657391,0.208434237,0.292290557,0,0,0,0,0,0,0,0
6,0,0,0,0,0.321053195,0.130310754,0.033692418,0.009913439,0.004137069,0.005643211,0.003113082,0.020446416,0.027965684,0.067766079,0.207319236,0.286223173,0,0,0,0,0,0,0,0
7,0,0,0,0,0.331344141,0.134760943,0.033627113,0.010212408,0.006639984,0.007123752,0.008186452,0.014149444,0.025782097,0.067622845,0.178613585,0.260675358,0,0,0,0,0,0,0,0
8,0,0,0,0,0.333962835,0.115518427,0.021325207,0.00550229,0.002749466,0.004371133,0.010162002,0.01107298,0.036783561,0.045399394,0.160099371,0.247323462,0,0,0,0,0,0,0,0
9,0,0,0,0,0.294616565,0.072124197,0.021272822,0.008988053,0.00307616,0.003484338,0.011140621,0.020292535,0.030173639,0.065693107,0.206398437,0.298056779,0,0,0,0,0,0,0,0
10,0,0,0,0,0.284837361,0.100657457,0.03112935,0.016339348,0.021385557,0.015794053,0.019355934,0.04988171,0.047387678,0.086295927,0.244186048,0.34645962,0,0,0,0,0,0,0,0
11,0,0,0,0,0.278331893,0.070240528,0.018296311,0.004902824,0.004759664,0.003534241,0.011879105,0.017870563,0.050006016,0.083889864,0.258756606,0.361460278,0,0,0,0,0,0,0,0
12,0,0,0,0,0.300148616,0.076173632,0.018094139,0.002112221,0.000170803,0.000239428,0.000206486,0.002109944,0.003108223,0.022119325,0.178338864,0.278086297,0,0,0,0,0,0,0,0
