ProjectName,PanTyp,PanCosInf,PanFlrPri,InvLif,PrjLif,ModSta,PrjTyp,PrjLoc,OprCosInf,InvCosInf,OprCos,RenCos,RenInf,TimStp,Tech
0,4110,-1,0.245,10,20,01/05/2019,GroundmountPVArray,Random,1.7,1.7,0.01,0.5,1.7,hour,NoEnhancment
