138.00,127.00,147.00,135.00,134.00,110.00,116.00,130.00,114.00,118.00,117.00,126.00
87.77,94.70,131.71,142.54,163.33,137.38,142.23,149.19,116.96,98.68,80.78,73.97
35.977117,,,,,,,,,,,
137.946795,,,,,,,,,,,
