117.00,114.00,140.00,145.00,149.00,135.00,139.00,136.00,129.00,135.00,117.00,102.00
89.30,99.29,142.70,171.94,196.68,190.76,191.46,174.57,151.68,128.90,96.80,75.83
33.47,
-112.06,
