23.00,50.00,83.00,104.00,120.00,113.00,119.00,105.00,85.00,62.00,30.00,19.00
19.59,35.54,76.12,112.50,142.39,144.62,145.82,121.00,88.00,50.78,23.96,15.33
51.930041,,,,,,,,,,,
-0.348495,,,,,,,,,,,
