151.00,140.00,158.00,156.00,144.00,125.00,143.00,161.00,162.00,166.00,148.00,148.00
224.58,189.21,177.88,146.92,118.44,94.1,111.27,141.57,168.82,202.33,210.3,224.87
-33.323184,,,,,,,,,,,
150.7017,,,,,,,,,,,
