160,150,158,128,113,97,97,103,130,138,125,148
205.22,190.6566667,205.8916667,177.2,165.3333333,148.575,159.1591667,164.9975,184.1,194.3183333,170.5,188.4025
-1.298404,,,,,,,,,,,
36.822334,,,,,,,,,,,
