137.00,140.00,164.00,154.00,143.00,111.00,97.00,103.00,116.00,140.00,132.00,131.00
125.61,138.02,182.82,199.18,207.60,171.20,135.06,137.52,141.00,153.24,130.88,120.36
18.998764,,,,,,,,,,,
76.246176,,,,,,,,,,,
