172.00,156.00,175.00,154.00,152.00,132.00,147.00,172.00,180.00,186.00,176.00,176.00
245.46,210.63,207.70,163.58,143.90,121.62,138.82,171.00,201.00,235.50,246.08,255.83
-33.323184,,,,,,,,,,,
150.70,,,,,,,,,,,
