121,109,108,83,69,57,70,87,103,117,114,126
188.635000000000000000,152.926666666667000000,124.620000000000000000,79.375000000000000000,49.806666666666700000,37.525000000000000000,46.138333333333300000,71.635833333333300000,104.150000000000000000,152.933333333333000000,177.425000000000000000,190.985833333333000000
-45.878761,,,,,,,,,,,
170.502792,,,,,,,,,,,
