27,52,95,117,138,132,133,128,99,71,29,18
19.94333333,44.24733333,75.45066667,127.41,150.86,170.004,153.4,138.9833333,99.36533333,52.34,22.89866667,14.9
52.238258,,,,,,,,,,,
21.149317,,,,,,,,,,,
