6,11,76,97,118,105,105,95,76,47,7,5
16.27500000000000000,33.92666666666670000,70.96416666666670000,110.77500000000000000,140.32666666666700000,135.27500000000000000,138.51833333333300000,110.64416666666700000,79.62500000000000000,46.06083333333330000,21.22500000000000000,11.83166666666670000
55.953397,,,,,,,,,,,
-3.188735,,,,,,,,,,,
