150.00,137.00,157.00,154.00,158.00,152.00,165.00,176.00,172.00,172.00,150.00,143.00
189.20,160.12,177.98,164.48,162.83,156.26,171.53,194.74,205.66,209.08,186.74,187.20
-16.047925,,,,,,,,,,,
-48.423168,,,,,,,,,,,
