15,35,101,128,145,137,137,119,92,55,16,8
8.845333333,27.9,64.82933333,128.402,165.38,191.084,175.36,141.422,89.73466667,38.56,12.35866667,4.46
59.321981,,,,,,,,,,,
18.149414,,,,,,,,,,,
