155,134,144,126,116,107,116,130,141,149,149,154
208.8573333,187.1366667,146.4586667,124.806,91.32,82.708,86.7,115.1133333,150.5773333,172.62,202.988,210.8
-33.964914,,,,,,,,,,,
25.611366,,,,,,,,,,,
