94,99,136,144,164,166,166,157,147,130,107,90
79.77333333,105.1106667,132.5706667,184.2226667,216.48,249.4673333,236.84,223.82,189.0586667,136.3,99.30333333,70.94
33.916395,,,,,,,,,,,
35.556696,,,,,,,,,,,
