172,159,174,160,147,134,131,130,140,157,161,166
175.77,194.4113333,195.272,225.0393333,213.68,215.5946667,194.9,191.0013333,197.0566667,184.6,180.0893333,162.26
15.537885,,,,,,,,,,,
32.731365,,,,,,,,,,,
