142.00,144.00,182.00,181.00,186.00,175.00,172.00,180.00,177.00,174.00,149.00,135.00
95.48,113.90,171.51,206.38,230.72,245.24,239.32,223.90,184.64,145.97,105.78,85.83
33.465817,,,,,,,,,,,
-112.062059,,,,,,,,,,,
