,0,1,2,3,4,Mothes,Fathers,Generation,Fitness,Results
0xa1424c,10.0,0.36373285725336835,0.03269356984709651,0.06,99.27246925086769,0.0,0.0,G0,0.010232056350588804,0.1248959113886785
0x46a597,10.0,0.19028158224911762,0.04965791056639966,0.7,130.16625695118864,0.0,0.0,G0,0.010231853099943856,0.1614145738267764
0xfc0344,25.0,0.05898746318844031,0.009628668228284246,0.1134123719310337,121.81424356731306,0.0,0.0,G0,0.010232389546557438,0.0650295768574573
0x74592b,10.0,0.3388550084701918,0.22592972662230498,0.06,104.42909898170065,0.0,0.0,G0,0.010231602280254925,0.2064801112825449
0xa35bda,5.0,0.3220033647985973,0.043284479719124025,0.06,33.19215476438933,0.0,0.0,G0,0.010230869451641677,0.3381496602710097
0x89fb76,5.0,0.06996462863522922,0.013162587057818378,0.06,150.16424881437132,0.0,0.0,G0,0.010232391614816691,0.0646579664180004
0x29c4d2,2.0,0.23907826190973203,0.09096516567415378,0.5227670817932295,79.70033591135228,0.0,0.0,G0,0.010230521914654784,0.4005926892329828
0xaea18a,5.0,0.045367660669366955,0.0,0.7,62.551553584679084,0.0,0.0,G0,0.010231491608496592,0.2263648431855356
0xa82d8d,5.0,0.39,0.027586207,0.245,54.88,0.0,0.0,G0,0.010231202410870579,0.2783258614883649
0x8589f5,5.0,0.125,0.119402985,0.245,147.98,0.0,0.0,G0,0.010232012732258872,0.1327329495803113
0xfe2c20,5.0,0.41,0.096385542,0.245,71.54,0.0,0.0,G0,0.010231187748593185,0.2809602775263048
0x930248,5.0,0.0,0.114285714,0.245,196.98,0.0,0.0,G0,0.010232191678042936,0.1005812155251391
0xeaf34,5.0,0.0,0.038461538,0.245,172.48,0.0,0.0,G0,0.010232259568503824,0.0883831296369011
0x9e2dfe,25.0,0.15,0.116856559,0.245,156.8,0.0,0.0,G0,0.010231867650334887,0.1588002607525476
0xc0633a,25.0,0.32876384520508944,0.13104384575751235,0.06,41.434532968373276,0.0,0.0,G0,0.010230272341245296,0.4454343038653576
0x192585,25.0,0.13681310220755138,0.07159717253165669,0.46107660902139896,135.71865073982013,0.0,0.0,G0,0.010231873747248097,0.1577048097861103
0x1e3110,5.0,0.0,0.0178,0.245,59.486,0.0,0.0,G0,0.010231870381411004,0.1583095599882853
0x422a04,5.0,0.125,0.103092784,0.245,151.9,0.0,0.0,G0,0.010232053687127833,0.1253744635337489
0xd1cae,25.0,0.22144608600978757,0.0,0.06,47.47463674950791,0.0,0.0,G0,0.010231867584854507,0.1588120258118348
0x3d5e3b,2.0,0.5060244584746324,0.13254824414637792,0.7,206.14559791382896,0.0,0.0,G0,0.010229309166763541,0.6184907966351896
