,0,1,2,3,4,Mothes,Fathers,Generation,Fitness,Results
0x5f0e8a,17.472690337040785,31.71030880222275,50.856637641226,76.64373864898342,59.46123683522097,0.0,0.0,G0,0.0,inf
0x41897a,47.94609325483925,75.06097348474111,54.910978399615615,97.79864545615968,49.378978048663754,0.0,0.0,G0,0.0,inf
0xbc8cd7,16.043386075950295,48.656261792932376,33.02802040061735,26.405397615076897,39.70479001015883,0.0,0.0,G0,0.0,inf
0x1e2105,58.90181900157593,86.07636792351948,46.73278960041315,74.95914470031533,35.13229901023641,0.0,0.0,G0,0.0,inf
0xd07cc3,70.2090406972993,80.98667989251052,90.09376799022193,69.14151571215004,46.09096353526271,0.0,0.0,G0,0.0,inf
0x4c78e,53.26091919393272,80.25891449719353,83.98326845289586,87.10240209924494,41.53409506406551,0.0,0.0,G0,0.0,inf
0xa3b647,95.13855662543574,78.61053852866218,98.93082235573223,37.91769931626716,25.83708947485124,0.0,0.0,G0,0.0,inf
0xd4c927,99.52567727047371,6.508106166987371,72.75073597717827,70.26239644555476,54.20217144105032,0.0,0.0,G0,0.0,inf
0x5ddc0f,91.35111800642596,69.97028884147333,28.102287568684336,48.47075208632117,17.90534635678368,0.0,0.0,G0,0.0,inf
0x5ae5bd,19.83850421727219,66.57066223263563,12.59634408544683,58.48710554029648,31.511504975694105,0.0,0.0,G0,0.0,inf
0x211799,41.57555932464652,17.727939287109397,83.31258576022228,4.5630384510205175,65.09526396374083,0.0,0.0,G0,0.0,inf
0xe343a5,15.937274976038108,27.560636834084164,69.55528982868728,66.51139806532538,57.843596215756484,0.0,0.0,G0,0.0,inf
0xc6ac49,15.321197656005925,40.1431607875169,80.12386691132718,47.365583242361545,74.41030101625877,0.0,0.0,G0,0.0,inf
0x780531,52.63051577340099,39.7286515958421,7.921254151354818,69.40910569734952,2.1432869846761182,0.0,0.0,G0,0.0,inf
0x11c836,9.175346793293427,36.42750537451115,66.16820441474512,40.618970698233625,58.454573052748806,0.0,0.0,G0,0.0,inf
0x43f484,15.263012149642208,34.66052280095755,99.22208919048927,79.70211787301706,9.555840138825245,0.0,0.0,G0,0.0,inf
0x11b5e7,6.501573489257117,15.513331785088425,74.12452775620937,63.6066785208598,44.24139090851792,0.0,0.0,G0,0.0,inf
0xdd782c,80.13589871532508,17.126263618984417,70.18610828789897,40.499749262182064,54.88932711723653,0.0,0.0,G0,0.0,inf
0xf7314e,74.1594568440248,13.821962859779502,67.21843272692057,49.68010669336734,8.492432910343107,0.0,0.0,G0,0.0,inf
0xd9e64a,14.630035380778583,81.81671633118806,28.865614221053683,11.491536139177928,99.71000641530479,0.0,0.0,G0,0.0,inf
0x724b03,51.801075351542,77.3424116394761,33.350117184843555,57.501464982971996,36.3601858639768,0.0,0.0,G0,0.0,inf
0x17c9f9,24.13375288024573,11.141441775630911,90.51812466137052,78.88367727427831,8.169678918465706,0.0,0.0,G0,0.0,inf
0x49bd44,84.36222140602781,5.379712453404939,46.6486748755998,41.134220709298305,72.6018693580911,0.0,0.0,G0,0.0,inf
0x96387f,84.36416874996738,4.986600434268274,40.25298676666949,56.58285130679579,99.90596238726745,0.0,0.0,G0,0.0,inf
0x6d098b,88.11700861158913,89.38307102840646,50.84657237816565,47.7412086070121,17.412600569818125,0.0,0.0,G0,0.0,inf
0xb409e8,57.219500295457756,59.36632487989927,5.607665722735011,14.272818466895243,90.41566824436985,0.0,0.0,G0,0.0,inf
0xdd90f8,56.487482589808934,90.8145608212111,91.97439105210191,21.33777001548136,7.413221350140276,0.0,0.0,G0,0.0,inf
0x7a5a35,88.92844669844428,31.54246802233953,48.68550623798997,69.95182039218324,72.30991787682977,0.0,0.0,G0,0.0,inf
0xb232c8,42.41206857324269,11.53770707741877,94.93173707975924,40.2841982146564,11.294132683159985,0.0,0.0,G0,0.0,inf
0xe8e00f,69.76044116196002,80.980092629604,13.08409989670929,99.26804197252793,89.25104709380578,0.0,0.0,G0,0.0,inf
0x458d73,12.320475096365268,27.465985626240396,37.64156519196206,14.731679827721456,67.23185454410402,0.0,0.0,G0,0.0,inf
0x45d370,29.718742729130053,3.9473345023999573,3.006014204765184,61.37441184805985,37.10483873060015,0.0,0.0,G0,0.0,inf
0xaa1ee6,60.77507459639465,54.37390973032292,27.000118771596647,27.142249887122784,22.931088979209623,0.0,0.0,G0,0.0,inf
0x27a7c,14.88331719985052,54.541981041529354,68.26456741221546,64.73608707320804,45.3372024819411,0.0,0.0,G0,0.0,inf
0xfe1f61,42.744607614339316,24.407982063342594,72.88454798740001,18.091998321492497,67.59623159818331,0.0,0.0,G0,0.0,inf
0x9c86b2,55.89332489602354,34.749370090769894,44.258382324044064,58.436039972918365,97.17901344236734,0.0,0.0,G0,0.0,inf
0x50b0c0,18.435768233778983,27.71214208010416,86.82422445418473,17.945254246037724,60.14972046002293,0.0,0.0,G0,0.0,inf
0xc73d17,50.27923027955809,70.43769605978673,62.18327226004521,94.10484164847259,46.399920541968456,0.0,0.0,G0,0.0,inf
0xd88f52,3.1241519412394947,35.138693193944384,50.2070759741614,31.9049651761371,57.375639359965156,0.0,0.0,G0,0.0,inf
0x5597a8,17.24451809988764,99.70236904506584,85.50370622775951,82.03544958632078,72.69033651197465,0.0,0.0,G0,0.0,inf
0xce6505,36.39130636371858,16.20732341409137,63.6343819064888,77.64774591356833,16.980977629374262,0.0,0.0,G0,0.0,inf
0x1a5cc5,48.62729970414883,37.21247279304176,14.326379170531922,26.791386620980184,59.17998549010137,0.0,0.0,G0,0.0,inf
0x9e16ed,98.23609221915602,51.64004095535126,45.09499388253555,73.66815453473755,57.7214701089622,0.0,0.0,G0,0.0,inf
