,0,1,2,3,4,Mothes,Fathers,Generation,Fitness,Results
0x82653d,25.0,0.39,0.027586207,0.245,54.88,0.0,0.0,G0,0.02454979559335375,0.3382015292959913
0xb4d028,25.0,0.35,0.061538462,0.245,36.26,0.0,0.0,G0,0.015030210300205842,0.58150002685644
0x4bc433,25.0,0.0,0.016666667,0.245,27.44,0.0,0.0,G0,0.024092753688777665,0.34988245921901706
0x5473de,25.0,0.2,0.022222222000000003,0.245,53.9,0.0,0.0,G0,0.027972321679054276,0.25072970895191105
0xfa7ee0,25.0,0.4,0.009756098000000001,0.245,51.94,0.0,0.0,G0,0.025573800180248706,0.3120303495844256
0xfb5a30,25.0,0.4,0.025,0.245,49.98,0.0,0.0,G0,0.023529402421817492,0.3642804096159572
0xbe7792,25.0,0.47,0.071428571,0.245,94.08,0.0,0.0,G0,0.025581575810505356,0.3118316225284907
0x35af8b,25.0,0.47,0.076923077,0.245,96.04,0.0,0.0,G0,0.025591415566062727,0.3115801412223466
0x2c5bb9,25.0,0.41,0.09638554199999999,0.245,71.54,0.0,0.0,G0,0.022588114856317607,0.3883375343126913
0x7fa58d,25.0,0.44,0.113636364,0.245,61.74,0.0,0.0,G0,0.01959718345592115,0.4647787965750935
0x8d6296,25.0,0.31,0.115942029,0.245,89.18,0.0,0.0,G0,0.025240370823976826,0.3205520297758818
0x9e6b55,25.0,0.23,0.2,0.245,29.694000000000003,0.0,0.0,G0,0.0,0.9656373050517209
0x19afd2,25.0,0.0,0.088888889,0.245,59.29,0.0,0.0,G0,0.024288484011151107,0.344880046624977
0x98e9a6,25.0,0.0,0.02,0.245,70.658,0.0,0.0,G0,0.03162781968656076,0.1573036671996822
0xcf6bb6,25.0,0.07,0.036363636,0.245,76.244,0.0,0.0,G0,0.030602258055179014,0.1835146413531907
0x9f255d,25.0,0.07,0.042105263,0.245,78.694,0.0,0.0,G0,0.03038106138841769,0.18916791458213555
0x5c88a6,25.0,0.0,0.0178,0.245,59.486000000000004,0.0,0.0,G0,0.03081023781859657,0.17819916148676307
0x3c394c,25.0,0.0,0.0118,0.245,98.0,0.0,0.0,G0,0.03332739864223756,0.11386637516773188
0x821518,25.0,0.125,0.119402985,0.245,147.98,0.0,0.0,G0,0.029455423100469343,0.212825080079078
0x76cc50,25.0,0.125,0.103092784,0.245,151.9,0.0,0.0,G0,0.030212470442834902,0.1934767077174952
0x7161e2,25.0,0.4,0.2,0.245,125.44,0.0,0.0,G0,0.02648458451536118,0.28875281663412405
0xea0d9d,25.0,0.3,0.16477272699999998,0.245,189.14,0.0,0.0,G0,0.029650591676104565,0.2078370244274057
