,0,1,2,3,4,Mothes,Fathers,Generation,Fitness,Results
0x66d536,25.0,0.39,0.027586207,0.245,54.88,0.0,0.0,G0,0.024792852220486012,0.4835683169603404
0x2fb93e,25.0,0.35,0.061538462,0.245,36.26,0.0,0.0,G0,0.014974451203253417,0.8492084458000148
0xe11874,25.0,0.0,0.016666667,0.245,27.44,0.0,0.0,G0,0.024482964969522018,0.4951086089253334
0x6cd14d,25.0,0.2,0.022222222000000003,0.245,53.9,0.0,0.0,G0,0.028201200318457156,0.35664043578240423
0x6b7a0d,25.0,0.4,0.009756098000000001,0.245,51.94,0.0,0.0,G0,0.026006915909814795,0.4383562296757995
0x3231be,25.0,0.4,0.025,0.245,49.98,0.0,0.0,G0,0.023832778859311187,0.5193217300526941
0xea54c,25.0,0.47,0.071428571,0.245,94.08,0.0,0.0,G0,0.025742553923811,0.4482011474432737
0x2246e0,25.0,0.47,0.076923077,0.245,96.04,0.0,0.0,G0,0.025764916831403882,0.4473683462163591
0xd7a7a2,25.0,0.41,0.09638554199999999,0.245,71.54,0.0,0.0,G0,0.0227413727445454,0.5599660133447458
0xeab4b1,25.0,0.44,0.113636364,0.245,61.74,0.0,0.0,G0,0.019915003150025708,0.6652208446431319
0xd578e5,25.0,0.31,0.115942029,0.245,89.18,0.0,0.0,G0,0.025221811124646096,0.4675937617645671
0xbd9ddb,25.0,0.23,0.2,0.245,29.694000000000003,0.0,0.0,G0,0.0,1.4068613933269276
0xa6a027,25.0,0.0,0.088888889,0.245,59.29,0.0,0.0,G0,0.02342095906675329,0.5346580197138431
0xd1b709,25.0,0.0,0.02,0.245,70.658,0.0,0.0,G0,0.03178086708952834,0.22333259705384448
0x421378,25.0,0.07,0.036363636,0.245,76.244,0.0,0.0,G0,0.03064565988223098,0.2656080458573123
0x8f4e7c,25.0,0.07,0.042105263,0.245,78.694,0.0,0.0,G0,0.030363846113592885,0.27610287312020115
0xb2dfaa,25.0,0.0,0.0178,0.245,59.486000000000004,0.0,0.0,G0,0.03099916006855095,0.25244359540921746
0x3e50c0,25.0,0.0,0.0118,0.245,98.0,0.0,0.0,G0,0.033470527025423295,0.16040916628629573
0xab9825,25.0,0.125,0.119402985,0.245,147.98,0.0,0.0,G0,0.029115962460474723,0.3225744257591923
