,0,1,2,3,Mothes,Fathers,Generation,Fitness,Results
0x59877b,20.0,0.4,0.01,196.0,0.0,0.0,G0,0.0023650641427407845,0.1286202741575995
0x6f1a03,20.0,0.4,0.01,196.0,0.0,0.0,G0,0.0023650641427407845,0.1286202741575995
0x7ac120,20.0,0.4,0.01,196.0,0.0,0.0,G0,0.0023650641427407845,0.1286202741575995
0x58b819,20.0,0.4,0.01,184.4020456,0.0,0.0,G0,0.002277713099294624,0.13343421847960582
0xdecfd2,20.0,0.4,0.01,225.38027799999998,0.0,0.0,G0,0.0025461112806623486,0.11864270769441013
0xb87cae,10.0,0.02,0.02,196.0,0.0,0.0,G0,0.002912722118036973,0.09843866559784
0x239011,9.0,0.02,0.01,196.0,0.0,0.0,G0,0.002711274333629782,0.10954051830238687
0x19baaa,11.0,0.02,0.01,196.0,0.0,0.0,G0,0.0030000358343142157,0.09362677838821352
0xe9bb91,10.0,0.02,0.02,196.0,0.0,0.0,G0,0.002912722118036973,0.09843866559784
0x4c4db,10.0,0.02,0.02,196.0,0.0,0.0,G0,0.002912722118036973,0.09843866559784
0x8cd59b,10.0,0.02,0.02,196.0,0.0,0.0,G0,0.002912722118036973,0.09843866559784
0x8c36bf,10.0,0.02,0.02,196.0,0.0,0.0,G0,0.002912722118036973,0.09843866559784
0x2346f5,10.0,0.02,0.02,196.0,0.0,0.0,G0,0.002912722118036973,0.09843866559784
0x2733a,10.0,0.02,0.02,196.0,0.0,0.0,G0,0.002912722118036973,0.09843866559784
0x1ea1c5,10.0,0.02,0.02,184.4020456,0.0,0.0,G0,0.0028555740364840064,0.10158811489863764
0x8c44ee,10.0,0.02,0.02,225.38027799999998,0.0,0.0,G0,0.003031169446514359,0.09191099492688827
0x7f8b15,10.0,0.05,0.02,196.0,0.0,0.0,G0,0.0028569495588549767,0.10151230941485306
0x1f1bb5,9.0,0.05,0.01,196.0,0.0,0.0,G0,0.0026494938161299706,0.11294526264997028
0x813abc,11.0,0.05,0.01,196.0,0.0,0.0,G0,0.0029469549777382076,0.09655208160200744
0x7e967f,10.0,0.05,0.02,196.0,0.0,0.0,G0,0.0028569495588549767,0.10151230941485306
0xf39d2a,10.0,0.06,0.02,196.0,0.0,0.0,G0,0.0028375765924561046,0.1025799598734735
0xa82b0f,10.0,0.05,0.02,196.0,0.0,0.0,G0,0.0028569495588549767,0.10151230941485306
0x12ba8f,10.0,0.05,0.02,196.0,0.0,0.0,G0,0.0028569495588549767,0.10151230941485306
0xcebdf5,10.0,0.05,0.02,196.0,0.0,0.0,G0,0.0028569495588549767,0.10151230941485306
0xf89faa,10.0,0.05,0.02,196.0,0.0,0.0,G0,0.0028569495588549767,0.10151230941485306
0x475455,10.0,0.05,0.02,184.4020456,0.0,0.0,G0,0.0027980170885513853,0.10476009695816547
0x9d3807,10.0,0.05,0.02,225.38027799999998,0.0,0.0,G0,0.0029790952806070504,0.09478081909157857
0xef72e,10.0,0.1,0.02,196.0,0.0,0.0,G0,0.002755830676417605,0.10708500380695887
0xa7a1c7,9.0,0.1,0.01,196.0,0.0,0.0,G0,0.002537525502603906,0.11911587270657074
0xd7d103,11.0,0.1,0.01,196.0,0.0,0.0,G0,0.002850710964919191,0.1018561203490978
0x85de19,10.0,0.09,0.02,196.0,0.0,0.0,G0,0.0027769329826675586,0.1059220488685234
0x86fbc,10.0,0.11,0.02,196.0,0.0,0.0,G0,0.002734259846999969,0.10827377920905236
0xb1baad,10.0,0.1,0.02,196.0,0.0,0.0,G0,0.002755830676417605,0.10708500380695887
0x8ebea5,10.0,0.1,0.02,196.0,0.0,0.0,G0,0.002755830676417605,0.10708500380695887
0x397bf0,10.0,0.1,0.02,196.0,0.0,0.0,G0,0.002755830676417605,0.10708500380695887
0x462843,10.0,0.1,0.02,196.0,0.0,0.0,G0,0.002755830676417605,0.10708500380695887
0x6a47a4,10.0,0.1,0.02,184.4020456,0.0,0.0,G0,0.002693663005883944,0.110511084283746
0x881959,10.0,0.1,0.02,225.38027799999998,0.0,0.0,G0,0.0028846817995397305,0.09998397664040637
0xd7163c,10.0,0.2,0.02,196.0,0.0,0.0,G0,0.0025161784710487772,0.12029231453591008
0xb368aa,9.0,0.2,0.01,196.0,0.0,0.0,G0,0.002272383008428971,0.13372796151513466
0x24e263,11.0,0.2,0.01,196.0,0.0,0.0,G0,0.002622584713312975,0.11442823202967785
0xda3bb9,10.0,0.18,0.02,196.0,0.0,0.0,G0,0.0025687242597372895,0.1173964990868558
0xf66cb7,10.0,0.22,0.02,196.0,0.0,0.0,G0,0.0024609748308639682,0.12333460504255454
0x23df8,10.0,0.2,0.02,196.0,0.0,0.0,G0,0.0025161784710487772,0.12029231453591008
0xe26ac3,10.0,0.2,0.02,196.0,0.0,0.0,G0,0.0025161784710487772,0.12029231453591008
0x3daea6,10.0,0.2,0.02,196.0,0.0,0.0,G0,0.0025161784710487772,0.12029231453591008
0xc9b5a3,10.0,0.2,0.02,196.0,0.0,0.0,G0,0.0025161784710487772,0.12029231453591008
0xe89cb6,10.0,0.2,0.02,184.4020456,0.0,0.0,G0,0.002446343361444814,0.12414095006551196
0x53be2f,10.0,0.2,0.02,225.38027799999998,0.0,0.0,G0,0.002660921425523088,0.11231548339168344
0xcd6858,10.0,0.3,0.02,196.0,0.0,0.0,G0,0.0022090946737989186,0.13721580215357376
0xef4346,9.0,0.3,0.01,196.0,0.0,0.0,G0,0.0019330941909861705,0.15242627823593854
0x4e5054,11.0,0.3,0.01,196.0,0.0,0.0,G0,0.0023302133912795654,0.13054091036863452
0x1333b8,10.0,0.27,0.02,196.0,0.0,0.0,G0,0.002309924930789931,0.13165901400338414
0x737bf4,10.0,0.33,0.02,196.0,0.0,0.0,G0,0.002099378096627,0.14326231828972347
0xc0cb7e,10.0,0.3,0.02,196.0,0.0,0.0,G0,0.0022090946737989186,0.13721580215357376
0xa2be3c,10.0,0.3,0.02,196.0,0.0,0.0,G0,0.0022090946737989186,0.13721580215357376
0x39e81b,10.0,0.3,0.02,196.0,0.0,0.0,G0,0.0022090946737989186,0.13721580215357376
0xa0bfb5,10.0,0.3,0.02,196.0,0.0,0.0,G0,0.0022090946737989186,0.13721580215357376
0xa2b0ba,10.0,0.3,0.02,184.4020456,0.0,0.0,G0,0.0021294347169699213,0.14160588819879175
0xb50201,10.0,0.3,0.02,225.38027799999998,0.0,0.0,G0,0.002374200987372607,0.1281167396879337
0xa7237e,10.0,0.4,0.02,196.0,0.0,0.0,G0,0.001801459695012419,0.15968069798266518
0x6f53f,9.0,0.4,0.01,196.0,0.0,0.0,G0,0.0014835011162414292,0.17720349833537333
0xf31afd,11.0,0.4,0.01,196.0,0.0,0.0,G0,0.001942010130338928,0.15193491792781566
0xbbd207,10.0,0.36,0.02,196.0,0.0,0.0,G0,0.0019795463000403025,0.1498662874469998
0x304a2,10.0,0.44,0.02,196.0,0.0,0.0,G0,0.0015984135522590533,0.17087063673382974
0x584da8,10.0,0.4,0.02,196.0,0.0,0.0,G0,0.001801459695012419,0.15968069798266518
0xd962cd,10.0,0.4,0.02,196.0,0.0,0.0,G0,0.001801459695012419,0.15968069798266518
0xe0c147,10.0,0.4,0.02,196.0,0.0,0.0,G0,0.001801459695012419,0.15968069798266518
0x316ddf,10.0,0.4,0.02,196.0,0.0,0.0,G0,0.001801459695012419,0.15968069798266518
0xe6317,10.0,0.4,0.02,184.4020456,0.0,0.0,G0,0.0017087578537661268,0.16478952650607231
0xf5006,10.0,0.4,0.02,225.38027799999998,0.0,0.0,G0,0.0019935971236395103,0.14909194200341494
0x8d913a,10.0,0.4,0.02,98.0,0.0,0.0,G0,0.00032753870594107767,0.24090896150992586
0x8de9a7,9.0,0.4,0.01,98.0,0.0,0.0,G0,1.647832203484969e-05,0.2580516001073622
0xe6b924,11.0,0.4,0.01,98.0,0.0,0.0,G0,0.0005363700215543956,0.22940020000699696
0xe4ec30,10.0,0.36,0.02,98.0,0.0,0.0,G0,0.0005962165086943782,0.2261020406995227
0x9f7180,10.0,0.44,0.02,98.0,0.0,0.0,G0,2.1204653001130062e-05,0.25779113047561625
0x9f5f9f,10.0,0.4,0.02,98.0,0.0,0.0,G0,0.00032753870594107767,0.24090896150992586
0x33a211,10.0,0.4,0.02,98.0,0.0,0.0,G0,0.00032753870594107767,0.24090896150992586
0x5544ab,10.0,0.4,0.02,98.0,0.0,0.0,G0,0.00032753870594107767,0.24090896150992586
0xdd0fea,10.0,0.4,0.02,98.0,0.0,0.0,G0,0.00032753870594107767,0.24090896150992586
0x334ca,10.0,0.4,0.02,88.2,0.0,0.0,G0,0.0,0.2589597257766881
0x84571d,10.0,0.4,0.02,107.8,0.0,0.0,G0,0.0005955248145155614,0.2261401601899525
0x8e644,10.0,0.4,0.02,98.0,0.0,0.0,G0,0.00032753870594107767,0.24090896150992586
0x350e75,9.0,0.4,0.01,98.0,0.0,0.0,G0,1.647832203484969e-05,0.2580516001073622
0xd7f2fc,11.0,0.4,0.01,98.0,0.0,0.0,G0,0.0005363700215543956,0.22940020000699696
0x94ba5d,10.0,0.36,0.02,98.0,0.0,0.0,G0,0.0005962165086943782,0.2261020406995227
0xae35d1,10.0,0.44,0.02,98.0,0.0,0.0,G0,2.1204653001130062e-05,0.25779113047561625
0x4a3680,10.0,0.4,0.02,98.0,0.0,0.0,G0,0.00032753870594107767,0.24090896150992586
0x44614b,10.0,0.4,0.02,98.0,0.0,0.0,G0,0.00032753870594107767,0.24090896150992586
0x6fab10,10.0,0.4,0.02,98.0,0.0,0.0,G0,0.00032753870594107767,0.24090896150992586
0xeee644,10.0,0.4,0.02,98.0,0.0,0.0,G0,0.00032753870594107767,0.24090896150992586
0x3b55f2,10.0,0.4,0.02,88.2,0.0,0.0,G0,0.0,0.2589597257766881
0x13be1,10.0,0.4,0.02,107.8,0.0,0.0,G0,0.0005955248145155614,0.2261401601899525
0x486139,10.0,0.4,0.02,98.0,0.0,0.0,G0,0.00032753870594107767,0.24090896150992586
0xd50853,9.0,0.4,0.01,98.0,0.0,0.0,G0,1.647832203484969e-05,0.2580516001073622
0x941766,11.0,0.4,0.01,98.0,0.0,0.0,G0,0.0005363700215543956,0.22940020000699696
0x185318,10.0,0.36,0.02,98.0,0.0,0.0,G0,0.0005962165086943782,0.2261020406995227
0x70adcb,10.0,0.44,0.02,98.0,0.0,0.0,G0,2.1204653001130062e-05,0.25779113047561625
0x7a033,10.0,0.4,0.02,98.0,0.0,0.0,G0,0.00032753870594107767,0.24090896150992586
0xda5701,10.0,0.4,0.02,98.0,0.0,0.0,G0,0.00032753870594107767,0.24090896150992586
0x4ce418,10.0,0.4,0.02,98.0,0.0,0.0,G0,0.00032753870594107767,0.24090896150992586
0xee30e1,10.0,0.4,0.02,98.0,0.0,0.0,G0,0.00032753870594107767,0.24090896150992586
0x383877,10.0,0.4,0.02,88.2,0.0,0.0,G0,0.0,0.2589597257766881
0xdb5d66,10.0,0.4,0.02,107.8,0.0,0.0,G0,0.0005955248145155614,0.2261401601899525
0x9aec03,10.0,0.4,0.02,196.0,0.0,0.0,G0,0.001801459695012419,0.15968069798266518
0x822a64,9.0,0.4,0.01,196.0,0.0,0.0,G0,0.0014835011162414292,0.17720349833537333
0x5db6ec,11.0,0.4,0.01,196.0,0.0,0.0,G0,0.001942010130338928,0.15193491792781566
0x88cb01,10.0,0.36,0.02,196.0,0.0,0.0,G0,0.0019795463000403025,0.1498662874469998
0x6cddba,10.0,0.44,0.02,196.0,0.0,0.0,G0,0.0015984135522590533,0.17087063673382974
0x2723f1,10.0,0.4,0.02,196.0,0.0,0.0,G0,0.001801459695012419,0.15968069798266518
0xc13585,10.0,0.4,0.02,196.0,0.0,0.0,G0,0.001801459695012419,0.15968069798266518
0xe458dd,10.0,0.4,0.02,196.0,0.0,0.0,G0,0.001801459695012419,0.15968069798266518
0xe7446,10.0,0.4,0.02,196.0,0.0,0.0,G0,0.001801459695012419,0.15968069798266518
0xc3c0a2,10.0,0.4,0.02,184.4020456,0.0,0.0,G0,0.0017087578537661268,0.16478952650607231
0xf7bf12,10.0,0.4,0.02,225.38027799999998,0.0,0.0,G0,0.0019935971236395103,0.14909194200341494
0xfc5198,10.0,0.4,0.02,196.0,0.0,0.0,G0,0.001801459695012419,0.15968069798266518
0xb9479,9.0,0.4,0.01,196.0,0.0,0.0,G0,0.0014835011162414292,0.17720349833537333
0xa05a06,11.0,0.4,0.01,196.0,0.0,0.0,G0,0.001942010130338928,0.15193491792781566
0xa294fd,10.0,0.36,0.02,196.0,0.0,0.0,G0,0.0019795463000403025,0.1498662874469998
0xad78c0,10.0,0.44,0.02,196.0,0.0,0.0,G0,0.0015984135522590533,0.17087063673382974
0x5f1a38,10.0,0.4,0.02,196.0,0.0,0.0,G0,0.001801459695012419,0.15968069798266518
0xfddba5,10.0,0.4,0.02,196.0,0.0,0.0,G0,0.001801459695012419,0.15968069798266518
0xe9711,10.0,0.4,0.02,196.0,0.0,0.0,G0,0.001801459695012419,0.15968069798266518
0x8284c,10.0,0.4,0.02,196.0,0.0,0.0,G0,0.001801459695012419,0.15968069798266518
0x1159ce,10.0,0.4,0.02,184.4020456,0.0,0.0,G0,0.0017087578537661268,0.16478952650607231
0xe1afea,10.0,0.4,0.02,225.38027799999998,0.0,0.0,G0,0.0019935971236395103,0.14909194200341494
0xc9c63d,10.0,0.3,0.02,98.0,0.0,0.0,G0,0.0009425342605399006,0.2070163571251266
0x9e348a,9.0,0.3,0.01,98.0,0.0,0.0,G0,0.0006711957143263645,0.22196991237019006
0x507cef,11.0,0.3,0.01,98.0,0.0,0.0,G0,0.0011225019451288054,0.19709827968504007
0x962908,10.0,0.27,0.02,98.0,0.0,0.0,G0,0.0010946560436192853,0.19863287634438648
0xc5e7c4,10.0,0.33,0.02,98.0,0.0,0.0,G0,0.0007770057589687209,0.2161386865081744
0x343a91,10.0,0.3,0.02,98.0,0.0,0.0,G0,0.0009425342605399006,0.2070163571251266
0x2505af,10.0,0.3,0.02,98.0,0.0,0.0,G0,0.0009425342605399006,0.2070163571251266
0xe16e34,10.0,0.3,0.02,98.0,0.0,0.0,G0,0.0009425342605399006,0.2070163571251266
0x835427,10.0,0.3,0.02,98.0,0.0,0.0,G0,0.0009425342605399006,0.2070163571251266
0xcd8d58,10.0,0.3,0.02,88.2,0.0,0.0,G0,0.0006610757822150652,0.22252762510954968
0x312360,10.0,0.3,0.02,107.8,0.0,0.0,G0,0.0011728183795262444,0.19432532467368466
0x7f19a2,10.0,0.3,0.02,98.0,0.0,0.0,G0,0.0009425342605399006,0.2070163571251266
0x4a41f9,9.0,0.3,0.01,98.0,0.0,0.0,G0,0.0006711957143263645,0.22196991237019006
0xb9ca8f,11.0,0.3,0.01,98.0,0.0,0.0,G0,0.0011225019451288054,0.19709827968504007
0x466f9a,10.0,0.27,0.02,98.0,0.0,0.0,G0,0.0010946560436192853,0.19863287634438648
0x26667d,10.0,0.33,0.02,98.0,0.0,0.0,G0,0.0007770057589687209,0.2161386865081744
0x13a6fd,10.0,0.3,0.02,98.0,0.0,0.0,G0,0.0009425342605399006,0.2070163571251266
0x4070d7,10.0,0.3,0.02,98.0,0.0,0.0,G0,0.0009425342605399006,0.2070163571251266
0x2e3606,10.0,0.3,0.02,98.0,0.0,0.0,G0,0.0009425342605399006,0.2070163571251266
0xed6162,10.0,0.3,0.02,98.0,0.0,0.0,G0,0.0009425342605399006,0.2070163571251266
0x939d61,10.0,0.3,0.02,88.2,0.0,0.0,G0,0.0006610757822150652,0.22252762510954968
0xae581a,10.0,0.3,0.02,107.8,0.0,0.0,G0,0.0011728183795262444,0.19432532467368466
0xf09728,10.0,0.3,0.02,196.0,0.0,0.0,G0,0.0022090946737989186,0.13721580215357376
0xee8262,9.0,0.3,0.01,196.0,0.0,0.0,G0,0.0019330941909861705,0.15242627823593854
0xd0f087,11.0,0.3,0.01,196.0,0.0,0.0,G0,0.0023302133912795654,0.13054091036863452
0xe9cc06,10.0,0.27,0.02,196.0,0.0,0.0,G0,0.002309924930789931,0.13165901400338414
0x9c77e9,10.0,0.33,0.02,196.0,0.0,0.0,G0,0.002099378096627,0.14326231828972347
0xb1af33,10.0,0.3,0.02,196.0,0.0,0.0,G0,0.0022090946737989186,0.13721580215357376
0xf7d052,10.0,0.3,0.02,196.0,0.0,0.0,G0,0.0022090946737989186,0.13721580215357376
0xe13320,10.0,0.3,0.02,196.0,0.0,0.0,G0,0.0022090946737989186,0.13721580215357376
0x974695,10.0,0.3,0.02,196.0,0.0,0.0,G0,0.0022090946737989186,0.13721580215357376
0x3f0c34,10.0,0.3,0.02,184.4020456,0.0,0.0,G0,0.0021294347169699213,0.14160588819879175
0xc68a47,10.0,0.3,0.02,225.38027799999998,0.0,0.0,G0,0.002374200987372607,0.1281167396879337
0x1433c1,10.0,0.3,0.02,196.0,0.0,0.0,G0,0.0022090946737989186,0.13721580215357376
0x69588f,9.0,0.3,0.01,196.0,0.0,0.0,G0,0.0019330941909861705,0.15242627823593854
0x1cfa02,11.0,0.3,0.01,196.0,0.0,0.0,G0,0.0023302133912795654,0.13054091036863452
0xa21513,10.0,0.27,0.02,196.0,0.0,0.0,G0,0.002309924930789931,0.13165901400338414
0x2fb4e8,10.0,0.33,0.02,196.0,0.0,0.0,G0,0.002099378096627,0.14326231828972347
0x5e6ba6,10.0,0.3,0.02,196.0,0.0,0.0,G0,0.0022090946737989186,0.13721580215357376
0x827f2e,10.0,0.3,0.02,196.0,0.0,0.0,G0,0.0022090946737989186,0.13721580215357376
0x942a4c,10.0,0.3,0.02,196.0,0.0,0.0,G0,0.0022090946737989186,0.13721580215357376
0x99b938,10.0,0.3,0.02,196.0,0.0,0.0,G0,0.0022090946737989186,0.13721580215357376
0x2eaea1,10.0,0.3,0.02,184.4020456,0.0,0.0,G0,0.0021294347169699213,0.14160588819879175
0x965d6b,10.0,0.3,0.02,225.38027799999998,0.0,0.0,G0,0.002374200987372607,0.1281167396879337
0x8342ed,10.0,0.2,0.02,98.0,0.0,0.0,G0,0.0014058290709121559,0.1814840299333952
0x78ebb1,9.0,0.2,0.01,98.0,0.0,0.0,G0,0.0011652831508731612,0.19474059356754608
0xc3cba,11.0,0.2,0.01,98.0,0.0,0.0,G0,0.001563941218374994,0.17277041822951109
0xfe2cfe,10.0,0.18,0.02,98.0,0.0,0.0,G0,0.0014851044720382426,0.1771151368776309
0x858e08,10.0,0.22,0.02,98.0,0.0,0.0,G0,0.0013225437909972757,0.18607390870914287
0x8770a4,10.0,0.2,0.02,98.0,0.0,0.0,G0,0.0014058290709121559,0.1814840299333952
0x728ff,10.0,0.2,0.02,98.0,0.0,0.0,G0,0.0014058290709121559,0.1814840299333952
0x755c12,10.0,0.2,0.02,98.0,0.0,0.0,G0,0.0014058290709121559,0.1814840299333952
0xdb9721,10.0,0.2,0.02,98.0,0.0,0.0,G0,0.0014058290709121559,0.1814840299333952
0xbace5f,10.0,0.2,0.02,88.2,0.0,0.0,G0,0.0011590842261343197,0.1950822183194872
0xef1c42,10.0,0.2,0.02,107.8,0.0,0.0,G0,0.0016077111372555528,0.17035824381055736
0x409e6e,10.0,0.2,0.02,98.0,0.0,0.0,G0,0.0014058290709121559,0.1814840299333952
0xf32c7f,9.0,0.2,0.01,98.0,0.0,0.0,G0,0.0011652831508731612,0.19474059356754608
0xc03fe0,11.0,0.2,0.01,98.0,0.0,0.0,G0,0.001563941218374994,0.17277041822951109
0x8aebbd,10.0,0.18,0.02,98.0,0.0,0.0,G0,0.0014851044720382426,0.1771151368776309
0x6a6449,10.0,0.22,0.02,98.0,0.0,0.0,G0,0.0013225437909972757,0.18607390870914287
0xc87e1c,10.0,0.2,0.02,98.0,0.0,0.0,G0,0.0014058290709121559,0.1814840299333952
0x7ed5ed,10.0,0.2,0.02,98.0,0.0,0.0,G0,0.0014058290709121559,0.1814840299333952
0x22a52d,10.0,0.2,0.02,98.0,0.0,0.0,G0,0.0014058290709121559,0.1814840299333952
0xdc176d,10.0,0.2,0.02,98.0,0.0,0.0,G0,0.0014058290709121559,0.1814840299333952
0x141747,10.0,0.2,0.02,88.2,0.0,0.0,G0,0.0011590842261343197,0.1950822183194872
0xb18a1e,10.0,0.2,0.02,107.8,0.0,0.0,G0,0.0016077111372555528,0.17035824381055736
0x1d0b58,10.0,0.2,0.02,196.0,0.0,0.0,G0,0.0025161784710487772,0.12029231453591008
0x191469,9.0,0.2,0.01,196.0,0.0,0.0,G0,0.002272383008428971,0.13372796151513466
0x6219ca,11.0,0.2,0.01,196.0,0.0,0.0,G0,0.002622584713312975,0.11442823202967785
0x240e9b,10.0,0.18,0.02,196.0,0.0,0.0,G0,0.0025687242597372895,0.1173964990868558
0x3d669c,10.0,0.22,0.02,196.0,0.0,0.0,G0,0.0024609748308639682,0.12333460504255454
0x9ce408,10.0,0.2,0.02,196.0,0.0,0.0,G0,0.0025161784710487772,0.12029231453591008
0xc9ac88,10.0,0.2,0.02,196.0,0.0,0.0,G0,0.0025161784710487772,0.12029231453591008
0xa5c308,10.0,0.2,0.02,196.0,0.0,0.0,G0,0.0025161784710487772,0.12029231453591008
0xd694a,10.0,0.2,0.02,196.0,0.0,0.0,G0,0.0025161784710487772,0.12029231453591008
0x83e2e7,10.0,0.2,0.02,184.4020456,0.0,0.0,G0,0.002446343361444814,0.12414095006551196
0xc0108d,10.0,0.2,0.02,225.38027799999998,0.0,0.0,G0,0.002660921425523088,0.11231548339168344
0xbe7e85,10.0,0.2,0.02,196.0,0.0,0.0,G0,0.0025161784710487772,0.12029231453591008
0x577169,9.0,0.2,0.01,196.0,0.0,0.0,G0,0.002272383008428971,0.13372796151513466
0x165bef,11.0,0.2,0.01,196.0,0.0,0.0,G0,0.002622584713312975,0.11442823202967785
0x42a642,10.0,0.18,0.02,196.0,0.0,0.0,G0,0.0025687242597372895,0.1173964990868558
0x966877,10.0,0.22,0.02,196.0,0.0,0.0,G0,0.0024609748308639682,0.12333460504255454
0xced1da,10.0,0.2,0.02,196.0,0.0,0.0,G0,0.0025161784710487772,0.12029231453591008
0x45a4cc,10.0,0.2,0.02,196.0,0.0,0.0,G0,0.0025161784710487772,0.12029231453591008
0x3c23bb,10.0,0.2,0.02,196.0,0.0,0.0,G0,0.0025161784710487772,0.12029231453591008
0x82e298,10.0,0.2,0.02,196.0,0.0,0.0,G0,0.0025161784710487772,0.12029231453591008
0xe6f42a,10.0,0.2,0.02,184.4020456,0.0,0.0,G0,0.002446343361444814,0.12414095006551196
0x2cd4b1,10.0,0.2,0.02,225.38027799999998,0.0,0.0,G0,0.002660921425523088,0.11231548339168344
0x934181,10.0,0.1,0.02,98.0,0.0,0.0,G0,0.0017673903907733403,0.16155826838395645
0xe47dd5,9.0,0.1,0.01,98.0,0.0,0.0,G0,0.0015513954202190374,0.17346182123301532
0x369dcb,11.0,0.1,0.01,98.0,0.0,0.0,G0,0.0019083795374859153,0.15378831080239824
0x4a950b,10.0,0.09,0.02,98.0,0.0,0.0,G0,0.0017992272674175836,0.15980372779113075
0x98c605,10.0,0.11,0.02,98.0,0.0,0.0,G0,0.001734846657062491,0.1633517640988736
0x750c1f,10.0,0.1,0.02,98.0,0.0,0.0,G0,0.0017673903907733403,0.16155826838395645
0x2b6b49,10.0,0.1,0.02,98.0,0.0,0.0,G0,0.0017673903907733403,0.16155826838395645
0xdba848,10.0,0.1,0.02,98.0,0.0,0.0,G0,0.0017673903907733403,0.16155826838395645
0x37929b,10.0,0.1,0.02,98.0,0.0,0.0,G0,0.0017673903907733403,0.16155826838395645
0xff394a,10.0,0.1,0.02,88.2,0.0,0.0,G0,0.0015477365189169286,0.17366346446992667
0x3adcd6,10.0,0.1,0.02,107.8,0.0,0.0,G0,0.0019471071243514094,0.15165402093543104
0x9c0b24,10.0,0.1,0.02,98.0,0.0,0.0,G0,0.0017673903907733403,0.16155826838395645
0xc59fa1,9.0,0.1,0.01,98.0,0.0,0.0,G0,0.0015513954202190374,0.17346182123301532
0xd565dc,11.0,0.1,0.01,98.0,0.0,0.0,G0,0.0019083795374859153,0.15378831080239824
0xd6d591,10.0,0.09,0.02,98.0,0.0,0.0,G0,0.0017992272674175836,0.15980372779113075
0xebf874,10.0,0.11,0.02,98.0,0.0,0.0,G0,0.001734846657062491,0.1633517640988736
0x1d02ac,10.0,0.1,0.02,98.0,0.0,0.0,G0,0.0017673903907733403,0.16155826838395645
0xb01b91,10.0,0.1,0.02,98.0,0.0,0.0,G0,0.0017673903907733403,0.16155826838395645
0xf205de,10.0,0.1,0.02,98.0,0.0,0.0,G0,0.0017673903907733403,0.16155826838395645
0xe01121,10.0,0.1,0.02,98.0,0.0,0.0,G0,0.0017673903907733403,0.16155826838395645
0xd184b9,10.0,0.1,0.02,88.2,0.0,0.0,G0,0.0015477365189169286,0.17366346446992667
0xa8bdb6,10.0,0.1,0.02,107.8,0.0,0.0,G0,0.0019471071243514094,0.15165402093543104
0xcc86e5,10.0,0.1,0.02,196.0,0.0,0.0,G0,0.002755830676417605,0.10708500380695887
0x6eec5a,9.0,0.1,0.01,196.0,0.0,0.0,G0,0.002537525502603906,0.11911587270657074
0x8c1383,11.0,0.1,0.01,196.0,0.0,0.0,G0,0.002850710964919191,0.1018561203490978
0x120d4,20.0,0.18642007232370666,0.02,98.0,0x226421,0x239f9d,G1,0.0013523443673920848,0.16831910723696264
0x82fe32,9.0,0.05,0.01,107.8,0x3134a2,0x9b960e,G1,0.00159849101715145,0.15510668156592788
0x169dd2,20.0,0.1,0.01,204.8911618,0x47f96d,0x320119,G1,0.0029272563457277963,0.08378248050438132
0x99cca0,20.0,0.44,0.01,196.0,0xfb43c8,0xf3b696,G1,0.0019224146891182496,0.13771941489732215
0x1df66c,10.0,0.18,0.013417341068485151,98.0,0x42a642,0xdb9721,G1,0.0012907705212399424,0.171624209566652
0x5a48b0,10.0,0.2,0.02,196.0,0xc0108d,0xe13320,G1,0.00224708046024806,0.12029231453591008
0x34ed73,20.0,0.11,0.01,204.8911618,0x60ccee,0x3e864a,G1,0.002909824670000255,0.08471816140882134
0x36b0d5,11.0,0.3,0.01,98.0,0xd0f087,0x10d7f5,G1,0.0008161902154356334,0.19709827968504007
0x8530fa,10.0,0.05,0.01,196.0,0x75fbd0,0x5eaff0,G1,0.0026847683935328445,0.09679851808859924
0x705a2b,10.0,0.2,0.01,88.2,0x1d0b58,0xae5335,G1,0.0010221477799942252,0.1860430854917492
0x41ea9b,25.725825317418863,0.2,0.01,196.0,0x191469,0xfdd096,G1,0.002686948797880401,0.09668148041856374
0x29811,20.0,0.1,0.01,134.25720012276852,0x6d8669,0xa2be3c,G1,0.0024473986775391384,0.10953982385972176
0x168631,10.0,0.2,0.01,188.7387689837285,0xe26ac3,0xa3d67d,G1,0.0023090928405144133,0.11696367298927875
0x176ab0,19.284389239222822,0.02,0.02,88.2,0x76639,0x8abadf,G1,0.0012928381046060926,0.17151322779391354
0x7dc7e7,9.0,0.05,0.01,196.0,0x42ed60,0x1f1bb5,G1,0.002383955569509558,0.11294526264997028
0xadef80,10.0,0.3,0.02,196.0,0x2ff4e,0x827f2e,G1,0.001931796962497584,0.13721580215357376
0xa17282,20.0,0.3,0.01,196.0,0x5273a9,0xf3b696,G1,0.002431614826801504,0.11038705438216674
0x6b1a85,10.0,0.02,0.02,185.28220961374058,0x6eec5a,0x55eb1e,G1,0.0026002488330964142,0.10133527863807887
0xde55bf,20.0,0.11,0.01,106.15761405428034,0xe586d2,0xdff901,G1,0.002052048637658464,0.1307610471470206
0xc76cdf,25.0,0.02,0.01,196.0,0x99d5c3,0x1d0b58,G1,0.003015957220926888,0.0790212793193583
0xf60d7a,10.0,0.05,0.02,98.0,0x934181,0x43dd5a,G1,0.0016349291528585932,0.15315078998628476
