Irradiance,Enhanced
0,0.357469294
50,1.435716067
100,1.469387119
150,1.504613754
200,1.496290292
250,1.680232558
300,1.011752603
350,1.10851674
400,1.06191159
450,1.117713074
500,1.269000561
550,1.091261924
600,1.36825862
650,1.123427271
700,1.511970821
750,1.511970821
800,1.209495604
850,1.028078434
900,1.168947565
950,1.191183989
1050,0.861493859
1100,1.010998192
1150,1.118180685
1200,1
