Job.Latitude,Job.Longitude,Finance.LCOE,Job.Tech,Job.PanTyp,Panel.EM,Panel.Irradiance,Panel.PVGen
13,28,0.12262881891188873,950,4110,2.2757900050075106,576.0689857769974,2660.1646803599288
-27,20,0.1337144252845635,950,4110,2.325582323928573,522.6348504870322,2443.506075514849
-13,26,0.13539362225089954,950,4110,2.411729184362016,485.47822169894624,2417.734351057484
39,23,0.15675955960956756,950,4110,2.3842353717971583,433.0605278513029,2113.650600307482
27,30,0.12220913870984215,950,4110,2.291303240471665,574.3489475223778,2663.1971605058884
40,21,0.1909910879747472,950,4110,2.4382101291677265,345.3407048656328,1742.7955759046122
11,25,0.12705550941480406,950,4110,2.267468383539496,566.770887699906,2578.687962053717
-22,23,0.13227478134580306,950,4110,2.32470665795558,541.2251226074073,2488.391621343849
-25,21,0.13321645062366855,950,4110,2.3211571718384225,526.8761377041476,2452.055516079717
-5,29,0.162982963665988,950,4110,2.455798296272481,397.1711319672621,2040.0675228735345
1,21,0.15064246508862394,950,4110,2.4291365317728584,420.7355297741274,2131.6080881999565
14,26,0.12229260860141905,950,4110,2.2383590435430456,586.9712672827152,2650.943216858865
53,29,0.25234287633006525,950,4110,2.4518562653885523,311.954150657832,1507.2885493325555
-31,28,0.1729115323677834,950,4110,2.4328057177756075,389.4533422232853,1927.3514524307034
57,23,0.3086663654142397,950,4110,2.4680315665208847,288.2268294374365,1471.1828244980065
41,30,0.1787282208926346,950,4110,2.4278305645705958,356.36900509099416,1853.5172351738474
49,24,0.2212913153046384,950,4110,2.460036602625545,306.65537823032037,1553.8163197043812
3,27,0.14491608022399766,950,4110,2.3866418220181687,478.78655386087684,2302.576387275829
-27,29,0.14827487489319255,950,4110,2.376677150460777,467.05942919595907,2217.0228211152635
-2,28,0.16281896265131027,950,4110,2.444601616958707,400.41559089544165,2055.345861783054
12,25,0.12564105523331234,950,4110,2.252692849956212,574.7180040009414,2608.869438126492
55,22,0.25401563033496083,950,4110,2.4577239704189613,310.56068769383666,1499.027485618527
-28,26,0.14452255682197393,950,4110,2.342370247156817,501.1155414518518,2283.217424063664
46,27,0.1945309737538644,950,4110,2.4237262866235554,363.37978328319474,1751.8137610788965
-9,24,0.14110548185627542,950,4110,2.4439991959408958,442.86962181014917,2290.550517238141
41,20,0.1618996509938423,950,4110,2.3924673354332207,444.99197851121943,2077.3791884941
0,27,0.15930388811184604,950,4110,2.4244036721075384,421.00762264827097,2091.02518083537
-30,20,0.13883219926852686,950,4110,2.337240858370849,502.8937854715877,2353.229776246583
-34,20,0.1669916858073341,950,4110,2.426225447384701,395.0131705226072,1964.1062426709493
-10,25,0.1399771723732972,950,4110,2.436088520127665,459.6845371866707,2342.527739598712
30,26,0.12564747317923045,950,4110,2.303373932047016,555.7642801966708,2627.450200592762
-6,26,0.14346134571889124,950,4110,2.448711966157445,451.032506716017,2316.536883112677
25,21,0.12358058039513875,950,4110,2.277438853014424,572.4923633591368,2638.2787899272057
-2,20,0.1540712285906368,950,4110,2.4458260677857937,403.7391177275839,2079.098880155155
24,25,0.12021644825866484,950,4110,2.278530415400959,586.0957347380744,2703.452743225042
42,23,0.17262128486725806,950,4110,2.422503781082375,401.2022808350949,1952.5315224297933
-3,26,0.15574383830505462,950,4110,2.4532201148429658,407.7308547742589,2133.16156749832
-6,22,0.14679366057710105,950,4110,2.4463229371808053,417.19841752224505,2161.3819308409174
55,28,0.28346925701958203,950,4110,2.4594369382025585,282.7079257241012,1428.3103613147962
22,20,0.12098946639412456,950,4110,2.2559674674085346,597.4198007125891,2726.6924022936314
31,22,0.1286187699159575,950,4110,2.3073376013778484,542.9856390907505,2532.3199480510048
2,28,0.15164756894751924,950,4110,2.4027412615839023,455.4533712362522,2211.5342257244947
37,27,0.15200453154066054,950,4110,2.352066775195204,454.8407395445135,2182.083762886652
11,29,0.1277716464945646,950,4110,2.3058401318134485,543.6170568869242,2539.660080214119
42,23,0.17262128486725806,950,4110,2.422503781082375,401.2022808350949,1952.5315224297933
28,25,0.1233353902873687,950,4110,2.294859620334317,569.6172788636496,2648.428620795028
14,26,0.12229260860141905,950,4110,2.2383590435430456,586.9712672827152,2650.943216858865
9,25,0.1320057772757526,950,4110,2.2837464662550886,543.0701360112754,2480.507963607869
24,29,0.11996953878433565,950,4110,2.289654314778435,581.5444015587738,2691.48540765258
13,22,0.12525254256090232,950,4110,2.263248402199983,580.1577795610103,2630.4404471411835
55,22,0.25401563033496083,950,4110,2.4577239704189613,310.56068769383666,1499.027485618527
43,24,0.1897271350608256,950,4110,2.4310016209463647,359.3987143109645,1762.1396183620943
11,29,0.1277716464945646,950,4110,2.3058401318134485,543.6170568869242,2539.660080214119
24,22,0.12255152408378896,950,4110,2.2745901664179087,584.3110198816568,2682.055756057861
57,23,0.3086663654142397,950,4110,2.4680315665208847,288.2268294374365,1471.1828244980065
-12,23,0.1393646017644195,950,4110,2.433859484901551,454.1196070452828,2328.8978298378674
47,22,0.19409202151820806,950,4110,2.434770053568496,357.4886980438649,1789.1981158479223
32,23,0.13161033396072708,950,4110,2.318376812982012,530.6374589005082,2491.504037997173
23,23,0.12179404212696372,950,4110,2.270057989516041,585.9532569602491,2686.628268961886
-12,20,0.14045258255921378,950,4110,2.432181973971411,457.58433255705637,2312.197321848381
50,25,0.220328699915474,950,4110,2.456111483108147,320.92762731288053,1576.5827823752932
56,27,0.3661199512187128,950,4110,2.4688801013236703,273.4690373147652,1434.7125222475372
-17,28,0.13385908572114855,950,4110,2.3491001322251224,522.9932055324385,2434.328863776393
53,30,0.2525668249466624,950,4110,2.4472413153406496,319.266542374896,1528.4593385589687
8,25,0.13436545902816344,950,4110,2.301799016549538,539.4178527686532,2461.102606399057
-29,21,0.1376781692626428,950,4110,2.340393123796669,506.21369061291466,2372.5190059901847
3,24,0.14556772028011533,950,4110,2.4017256221933856,460.64254316965315,2254.796384313255
28,29,0.12339393443694413,950,4110,2.2941898631225395,568.4804656196693,2653.565207628148
21,25,0.11923778214993247,950,4110,2.2522088771718733,601.0408351532848,2724.179929775553
13,27,0.122143251479821,950,4110,2.2715540141275183,577.6179406182688,2655.664694390176
52,23,0.2390872396780304,950,4110,2.451685233432788,322.1103649721532,1547.8933334879316
24,23,0.12214299792112315,950,4110,2.27483478035774,582.4264928954661,2681.5372116167127
57,28,0.2617837367548973,950,4110,2.4732511853861987,269.08096620611275,1443.69225901195
52,20,0.2291564916161921,950,4110,2.4587431506673703,317.38091456333694,1569.8725667010126
53,23,0.2555874950976941,950,4110,2.4515594273513823,313.4983942159536,1492.1191262497491
-25,29,0.13897332551543226,950,4110,2.3471285384723903,505.2308190699035,2340.254203012473
21,21,0.12037272381083962,950,4110,2.245733008960664,611.7953111084512,2764.920626005733
-30,24,0.1445039337370662,950,4110,2.3539448582770013,480.69254090855736,2265.109622695917
-28,23,0.14070387907391424,950,4110,2.3518883332690343,490.94016034300483,2324.625726695374
6,20,0.13823778463976355,950,4110,2.3550919478603523,495.07050461148265,2344.2649451663324
