Job.Latitude,Job.Longitude,Finance.LCOE,Job.Tech,Job.PanTyp,Panel.EM,Panel.Irradiance,Panel.PVGen
1,21,0.20145633200837912,650,4110,2.0964868374570345,420.7355297741274,1592.098492934941
65,9,0.21684980853250907,650,4110,2.30985817452356,264.9886719990988,1160.8447928274172
-14,21,0.19663976631014016,650,4110,1.962850951410596,484.781064854049,1663.1436888448566
22,50,0.1817266608515828,650,4110,1.7955119440134382,563.3931440209486,1776.9334890485245
-1,-68,0.20815546151059086,650,4110,2.1513096828972778,403.3327325422181,1531.3993604091306
53,86,0.3149273721098962,650,4110,2.243429925377762,298.6070065189048,1218.3717210771413
65,33,0.2623308239655051,650,4110,2.3799318853961915,217.30498337559882,1037.8612898274373
39,71,0.28050820822429146,650,4110,2.190194338321545,318.6594775151,1180.189706972261
28,46,0.18345358305679327,650,4110,1.865338043356908,537.6019451941776,1787.5805829384146
-2,14,0.20268952338485893,650,4110,2.1527000523074262,410.8327816050496,1657.9195107219614
31,45,0.1857227226625917,650,4110,1.894501554762964,525.7899206658403,1773.5307639367597
-10,29,0.19915254817238606,650,4110,1.9949385401910624,469.01225978331655,1653.4792071846357
-24,19,0.18190199190541767,650,4110,1.877220167673347,546.1082158723389,1809.7347282954238
69,-21,,650,4110,2.370780720624824,204.82330621998832,
28,23,0.17860093288988732,650,4110,1.8275906175233383,561.8224121807236,1825.4178442451373
-16,-44,0.1917742870016515,650,4110,1.939730091346564,518.4454230612364,1690.158260009921
22,-3,0.1802208807327819,650,4110,1.8309646325518247,550.0617474217894,1774.8529796012579
-18,-62,0.19429604490395253,650,4110,2.0984422194428207,428.7694460895314,1662.8475202466987
39,41,0.2355669638696553,650,4110,2.046989912945356,425.1228478907135,1437.974361186998
6,0,0.1882841860897142,650,4110,2.0152858235488766,481.10340846409883,1762.113666710238
-11,-72,0.2011484287506262,650,4110,2.193923859271824,391.57338579476163,1607.4894312981507
-4,37,0.1920210694129448,650,4110,2.028710912334019,462.95675861282234,1656.1487571226553
-19,-69,0.17698762522464895,650,4110,1.834132921659213,570.8987972615707,1815.4948102658225
46,28,0.25709082013783885,650,4110,2.1306447256532453,373.2595504796925,1329.430824006613
32,59,0.17990230225438855,650,4110,1.8985402529142272,526.8528932073034,1819.5551459326493
66,17,0.25313938068632336,650,4110,2.3688844257674853,226.1024236490896,1073.268811603705
6,40,0.1922331138728713,650,4110,1.9203487981010192,531.3629903620122,1709.0812618228726
55,63,0.30865507354217403,650,4110,2.262433491325067,302.3356345483547,1276.0078177095972
24,11,0.17804981389361232,650,4110,1.8045331791517445,568.9860584018186,1817.2847668777163
57,43,0.3342218261009845,650,4110,2.2637499951350177,281.6441000299133,1167.7967119252507
68,15,0.260511952269276,650,4110,2.3763563635343408,212.94429605927917,1047.1012792866366
63,32,0.2490863110510781,650,4110,2.375481379415212,222.284696564864,1063.3511600246566
20,55,0.17637118944313265,650,4110,1.7812899266331612,594.4960432612312,1874.106879470232
-16,-69,0.1794275195694283,650,4110,1.8462302948822555,553.5872655529954,1788.5672970108938
49,66,0.25009639033414555,650,4110,2.16755964552959,349.2975510371499,1396.1798212795136
-29,29,0.19641461683378614,650,4110,2.112773235788103,446.712412581164,1685.5590052878235
35,53,0.18659156485219933,650,4110,1.916044719994516,517.3595119389398,1755.79123952441
17,25,0.17587828871340933,650,4110,1.7392147975221834,603.1093911357726,1841.0886828988046
49,84,0.2844331546599468,650,4110,2.2000911386750865,316.62558244462673,1278.4541954971605
9,47,0.17892363018128074,650,4110,1.7564610545277548,595.7422566100096,1847.0050092662275
42,66,0.2098191734643886,650,4110,2.0315841261096272,442.64123699421964,1596.1013755622973
41,-87,0.227938194261163,650,4110,2.14938711668854,376.3304231433505,1431.2274667626764
63,29,0.23642994078693244,650,4110,2.3642568454916386,230.34758808933003,1085.8822620226877
25,8,0.18053613874957997,650,4110,1.8293648998261287,558.601016685337,1814.6819678002048
44,80,0.2177310354436245,650,4110,2.065636244015216,428.04398020845525,1548.988889902761
63,23,0.2282026209310423,650,4110,2.3402823067509924,247.140059703177,1111.6817506377954
29,56,0.18153975098042344,650,4110,1.9211054302239583,515.747867760123,1788.3977504675186
8,35,0.2159180905262125,650,4110,2.1249672523821586,387.3629029137529,1508.5732651674814
21,5,0.1740930275586425,650,4110,1.8024457365176223,586.6465004753983,1896.6743057258288
-6,-62,0.20063764955404906,650,4110,2.124438836214844,421.7591514725686,1624.1463298254464
41,89,0.19942464726530867,650,4110,2.004709904442929,464.6848843386181,1669.3528042823666
-29,-62,0.2053702264119124,650,4110,2.1622095690646206,391.39095169627467,1610.1138919209175
50,-89,0.27151941079106484,650,4110,2.158421948028796,365.7610704884469,1343.964678066349
27,24,0.177440810647393,650,4110,1.810070823663891,573.4200657144537,1845.7856732121481
-12,-40,0.19581025056222864,650,4110,2.0470084105523427,469.3906460829493,1637.8701350293961
71,21,,650,4110,2.370265327781188,217.78067211920902,
65,34,0.2614480124019033,650,4110,2.3678302735720966,223.8566001464872,1046.664388848505
57,57,0.34497053838223196,650,4110,2.3227878621515807,257.02814391911977,1192.8212514850625
28,71,0.1873004415730376,650,4110,1.9201292267144816,504.00243031419836,1734.5786127971094
28,37,0.17902758561861787,650,4110,1.8499238302505816,548.1433416642336,1815.8932547061445
28,69,0.1847436228101976,650,4110,1.9197477408640689,510.85832422331237,1760.2339778368564
58,27,5.742665760516836,650,4110,2.3066985282827406,263.8774794454781,1140.9945078956468
21,-4,0.18125372066854087,650,4110,1.8115538107868063,558.5663623600395,1778.1639891602822
2,28,0.20888819865390654,650,4110,2.0217597980252053,455.4533712362522,1603.5913334667891
44,45,0.2637676359971261,650,4110,2.179962493172284,346.06274438251677,1296.115325076618
33,2,0.18872046605707016,650,4110,1.862490453823896,539.800157147033,1742.5101670730594
10,25,0.1864500155668697,650,4110,1.828082670975532,554.8211910693302,1758.0270298250311
61,-7,0.2499529820914219,650,4110,2.3412722747817902,253.59590228410624,1156.2732979383568
38,74,0.19483424084284068,650,4110,2.05948481579315,432.07711637956197,1670.7166412820147
7,17,0.19089032292076386,650,4110,1.8920478886046497,522.6957620383357,1710.7021944492285
1,-71,0.2032257011917092,650,4110,2.202856804881688,382.3204281582602,1589.2872461596478
39,-87,0.22165416105938152,650,4110,2.134078432042634,385.60303540771287,1464.1006351256326
14,37,0.19112117926857736,650,4110,1.8037965350867309,561.9197568015142,1726.877354003738
21,85,0.1970603357851948,650,4110,2.010585598134799,457.5487655334115,1653.736495340733
48,41,0.2661182597481576,650,4110,2.150458710626363,365.7891394882679,1279.072489524813
48,86,0.26919686273095345,650,4110,2.130418268985617,368.27923905644883,1361.9515705598285
-8,19,0.2009536391545194,650,4110,2.0698207986439225,430.82031839294007,1614.16008774484
66,-20,0.25176119555939896,650,4110,2.372363692139724,223.7863276454356,1055.2484772468829
-16,-52,0.19254113821246646,650,4110,2.011725264047199,471.610291212613,1674.5299828710235
-16,37,0.1945852303966876,650,4110,2.0057986995345023,473.8825432215962,1696.9463076307698
25,-13,0.1800290195714204,650,4110,1.8269944218185743,559.0327575109815,1811.8417001160385
29,40,0.17984091596288845,650,4110,1.8649636581115936,540.2790075030535,1803.0489032262674
41,63,0.20795700040700105,650,4110,1.9964552236423017,456.7528914606348,1603.7806646611953
33,1,0.18994857594552286,650,4110,1.8569935375379487,543.345590804868,1739.5344887338354
53,72,0.28233823214711523,650,4110,2.245278116360391,300.8278861529376,1256.667202099238
-17,38,0.18551946923633808,650,4110,2.0337694936084323,471.3762560781775,1765.6907661152054
-18,28,0.19290964924326406,650,4110,1.9156324216084408,515.1560051513201,1687.1267665004348
31,33,0.18664463543044602,650,4110,1.877374160587304,530.5736490309063,1741.3755638808905
23,-82,0.18804671285453955,650,4110,2.088411805004721,442.8610016192459,1705.4324023893826
36,70,0.23646892284229185,650,4110,2.1930031999933144,323.56751909018953,1376.6797145094833
0,27,0.21166396994133785,650,4110,2.0968352403644035,421.00762264827097,1571.5674188721398
51,-73,0.2610086846630619,650,4110,2.254957733079395,309.67326800662204,1282.3094256047348
32,42,0.17988774101011906,650,4110,1.913339139924064,521.6772100342605,1801.549567414073
2,32,0.196046091968774,650,4110,1.959405701667475,486.1446870922648,1657.8835990648206
-30,18,0.18443148955682254,650,4110,2.0149998577753583,494.44648655945537,1771.1280846868722
-8,-72,0.20090329518508146,650,4110,2.1645148952552744,402.86807855244376,1607.491709094385
52,69,0.3205824306023627,650,4110,2.2220593151996124,301.0813511504425,1226.4864145747547
17,29,0.17950907700116614,650,4110,1.7324431723594658,595.3736432239083,1794.8303577250706
18,7,0.17734143345886594,650,4110,1.7650273425123253,597.2100398092967,1871.5826705588493
32,55,0.1812399812011448,650,4110,1.88190559095102,534.537221499582,1785.651971712623
