Job.Latitude,Job.Longitude,Finance.LCOE,Job.Tech,Job.PanTyp,Panel.EM,Panel.Irradiance,Panel.PVGen
-34,20,0.099439547,OPVTypical3,4595,1.135170128,395.0131705,1231.660411
-32,26,0.089869576,OPVTypical3,4595,1.137241713,436.7248829,1369.529009
-32,28,0.104761157,OPVTypical3,4595,1.149953165,378.3546199,1192.479815
-32,22,0.084612323,OPVTypical3,4595,1.110651891,461.5340406,1442.27601
-32,21,0.083191976,OPVTypical3,4595,1.098620949,472.9307478,1466.998926
-31,25,0.085450822,OPVTypical3,4595,1.113775456,459.2874054,1431.757638
-30,22,0.079754042,OPVTypical3,4595,1.092894722,490.8414593,1530.729901
-29,23,0.080194231,OPVTypical3,4595,1.09411632,486.8294853,1522.622335
-29,24,0.081127078,OPVTypical3,4595,1.103444454,482.4382981,1506.986849
-29,25,0.082305168,OPVTypical3,4595,1.102382059,487.0500426,1487.699755
-28,26,0.081547234,OPVTypical3,4595,1.095736884,501.1155415,1511.632411
-28,27,0.082321434,OPVTypical3,4595,1.100899968,491.0636313,1493.805479
-28,21,0.076548796,OPVTypical3,4595,1.087849739,509.2933665,1594.6459
-26,25,0.079386745,OPVTypical3,4595,1.086139752,505.2152735,1551.879546
-25,20,0.073247185,OPVTypical3,4595,1.088322915,532.0066799,1668.310059
-24,23,0.075040616,OPVTypical3,4595,1.090299582,534.5869979,1631.263431
-23,28,0.078660619,OPVTypical3,4595,1.087614103,513.3489454,1543.879334
-22,26,0.075547381,OPVTypical3,4595,1.071039599,539.4168738,1620.351302
-22,25,0.074891892,OPVTypical3,4595,1.079798124,540.1500976,1638.088136
-22,26,0.075547381,OPVTypical3,4595,1.071039599,539.4168738,1620.351302
-21,27,0.077001717,OPVTypical3,4595,1.0884782,524.0676433,1578.386135
-21,23,0.074833632,OPVTypical3,4595,1.080256161,546.2980491,1642.206271
-21,28,0.078546869,OPVTypical3,4595,1.083602935,519.1517979,1541.845959
-20,29,0.079555984,OPVTypical3,4595,1.087549326,510.6628826,1523.853966
-20,26,0.075525759,OPVTypical3,4595,1.07988916,540.1042159,1616.557569
-20,24,0.075963109,OPVTypical3,4595,1.089137603,532.9360301,1613.307897
-20,20,0.074910798,OPVTypical3,4595,1.080588435,543.5894367,1641.118057
-19,24,0.077179587,OPVTypical3,4595,1.093094129,531.8957508,1585.237783
-18,29,0.075823081,OPVTypical3,4595,1.083605549,528.7079637,1604.035394
-18,30,0.077755407,OPVTypical3,4595,1.088896625,515.026061,1564.133724
-18,21,0.076680747,OPVTypical3,4595,1.074254202,547.5243823,1616.218774
-18,25,0.077308711,OPVTypical3,4595,1.093547169,533.1091584,1578.474799
-18,30,0.077755407,OPVTypical3,4595,1.088896625,515.026061,1564.133724
-17,30,0.079001249,OPVTypical3,4595,1.091169886,497.9868221,1540.865101
-17,25,0.078314981,OPVTypical3,4595,1.101875504,517.5220149,1553.81353
-16,28,0.080138129,OPVTypical3,4595,1.080662801,497.1527163,1520.165281
-16,25,0.079369009,OPVTypical3,4595,1.099896776,512.5220496,1529.263398
-15,30,0.081346048,OPVTypical3,4595,1.112405052,489.5600595,1501.28986
-15,30,0.081346048,OPVTypical3,4595,1.112405052,489.5600595,1501.28986
-14,26,0.080368252,OPVTypical3,4595,1.100691237,493.0839411,1518.428474
-14,27,0.080134601,OPVTypical3,4595,1.098656652,493.7160021,1524.443901
-14,30,0.082127367,OPVTypical3,4595,1.093184893,489.6328384,1488.311324
-13,27,0.08044455,OPVTypical3,4595,1.095195624,490.7064054,1520.691892
-12,21,0.081457067,OPVTypical3,4595,1.127454023,472.0700907,1489.716109
-12,26,0.083937591,OPVTypical3,4595,1.109025225,469.9969686,1458.571589
-11,28,0.081356225,OPVTypical3,4595,1.093907141,484.973329,1508.357355
-11,24,0.08497044,OPVTypical3,4595,1.145436442,445.8254987,1424.098201
-10,20,0.085543611,OPVTypical3,4595,1.147854268,450.3976225,1411.882088
-10,20,0.085543611,OPVTypical3,4595,1.147854268,450.3976225,1411.882088
-10,20,0.085543611,OPVTypical3,4595,1.147854268,450.3976225,1411.882088
-10,23,0.083125825,OPVTypical3,4595,1.146022744,459.8175072,1446.080617
-10,23,0.083125825,OPVTypical3,4595,1.146022744,459.8175072,1446.080617
-10,21,0.084967673,OPVTypical3,4595,1.156149034,451.1641424,1413.388642
-9,25,0.08610671,OPVTypical3,4595,1.126515275,452.3837096,1419.92941
-9,25,0.08610671,OPVTypical3,4595,1.126515275,452.3837096,1419.92941
-8,30,0.086418606,OPVTypical3,4595,1.091386511,447.9824643,1428.167092
-7,29,0.093795334,OPVTypical3,4595,1.116784042,414.339824,1317.832669
-7,26,0.089994034,OPVTypical3,4595,1.105379837,436.2389196,1374.471329
-7,29,0.093795334,OPVTypical3,4595,1.116784042,414.339824,1317.832669
-6,20,0.087896789,OPVTypical3,4595,1.163441693,427.5090682,1349.940404
-6,29,0.09007129,OPVTypical3,4595,1.087756013,446.5818631,1375.101012
-6,23,0.087870281,OPVTypical3,4595,1.175136491,418.80491,1348.254524
-5,30,0.088186582,OPVTypical3,4595,1.096727886,452.3181084,1408.336955
-5,22,0.089288553,OPVTypical3,4595,1.188693927,417.3687056,1326.978676
-5,27,0.090946673,OPVTypical3,4595,1.102219902,437.6071106,1365.303664
-4,24,0.091855372,OPVTypical3,4595,1.159138609,409.5106918,1313.350005
-4,21,0.090952799,OPVTypical3,4595,1.18601003,414.0702021,1302.711753
-3,20,0.093121283,OPVTypical3,4595,1.191037012,405.3312002,1280.891323
-2,25,0.095799919,OPVTypical3,4595,1.14653948,398.3676001,1276.057193
0,27,0.094918872,OPVTypical3,4595,1.142706811,421.0076226,1310.567821
1,23,0.089583547,OPVTypical3,4595,1.162963226,426.5934226,1342.082994
1,26,0.091281358,OPVTypical3,4595,1.131805735,429.1269792,1351.168223
2,30,0.0942634,OPVTypical3,4595,1.11742618,423.211231,1327.403427
2,20,0.085567676,OPVTypical3,4595,1.16788677,446.0843595,1397.31669
3,21,0.084741665,OPVTypical3,4595,1.161825433,443.1534458,1411.573382
4,24,0.081723177,OPVTypical3,4595,1.130228565,475.9091598,1484.066104
4,24,0.081723177,OPVTypical3,4595,1.130228565,475.9091598,1484.066104
5,20,0.079863583,OPVTypical3,4595,1.134685158,484.6807833,1509.998749
6,23,0.077422593,OPVTypical3,4595,1.13123675,506.1728285,1576.263757
6,30,0.078125323,OPVTypical3,4595,1.114295193,509.0798044,1586.001694
8,24,0.07339197,OPVTypical3,4595,1.104284178,536.6733956,1672.381327
8,22,0.074881274,OPVTypical3,4595,1.107867805,518.5369232,1626.211268
8,25,0.07246423,OPVTypical3,4595,1.109752203,539.4178528,1686.560273
9,28,0.072412805,OPVTypical3,4595,1.092666794,541.5921143,1713.208963
9,28,0.072412805,OPVTypical3,4595,1.092666794,541.5921143,1713.208963
9,20,0.073132742,OPVTypical3,4595,1.087294032,532.5984704,1674.872805
10,23,0.070996847,OPVTypical3,4595,1.088947795,549.2211642,1723.856949
11,30,0.071914468,OPVTypical3,4595,1.132373936,531.6423697,1683.974842
11,26,0.067904779,OPVTypical3,4595,1.103279596,566.4578781,1795.825978
11,22,0.069555497,OPVTypical3,4595,1.071934596,561.2797593,1759.146703
12,22,0.068664501,OPVTypical3,4595,1.066611222,571.4653194,1787.320198
12,28,0.068044054,OPVTypical3,4595,1.100829972,569.7700628,1799.118761
12,22,0.068664501,OPVTypical3,4595,1.066611222,571.4653194,1787.320198
13,28,0.066756739,OPVTypical3,4595,1.100766049,576.0689858,1824.369571
13,25,0.066889127,OPVTypical3,4595,1.107481977,567.1860235,1819.879639
14,24,0.066523517,OPVTypical3,4595,1.079810075,574.4382948,1836.722807
