Job.Latitude,Job.Longitude,Finance.LCOE,Job.Tech,Job.PanTyp,Panel.EM,Panel.Irradiance,Panel.PVGen
-34,20,0.214485992,OPVTypical,4107,1.020176259,395.0131705,924.9502558
-32,26,0.194814268,OPVTypical,4107,1.020381169,436.7248829,1023.235488
-32,28,0.226918204,OPVTypical,4107,1.021178419,378.3546199,891.5058569
-32,22,0.182615221,OPVTypical,4107,1.015079609,461.5340406,1082.453156
-32,21,0.179362112,OPVTypical,4107,1.012923169,472.9307478,1102.177549
-31,25,0.18472851,OPVTypical,4107,1.016748925,459.2874054,1072.743604
-30,22,0.171989583,OPVTypical,4107,1.010783194,490.8414593,1149.795654
-29,23,0.173290395,OPVTypical,4107,1.011292017,486.8294853,1141.352395
-29,24,0.175414937,OPVTypical,4107,1.015154149,482.4382981,1128.932122
-29,25,0.177784199,OPVTypical,4107,1.014628746,487.0500426,1115.610846
-28,26,0.175803732,OPVTypical,4107,1.0127289,501.1155415,1135.806545
-28,27,0.177653105,OPVTypical,4107,1.014411967,491.0636313,1121.282606
-28,21,0.165055015,OPVTypical,4107,1.011513411,509.2933665,1197.908805
-26,25,0.170826386,OPVTypical,4107,1.01194533,505.2152735,1168.241367
-25,20,0.158100881,OPVTypical,4107,1.011616264,532.0066799,1252.041452
-24,23,0.161525045,OPVTypical,4107,1.016970065,534.5869979,1227.687418
-23,28,0.169375038,OPVTypical,4107,1.010758123,513.3489454,1161.681819
-22,26,0.162334758,OPVTypical,4107,1.008721407,539.4168738,1221.564962
-22,25,0.160927837,OPVTypical,4107,1.010436155,540.1500976,1234.941434
-22,26,0.162334758,OPVTypical,4107,1.008721407,539.4168738,1221.564962
-21,27,0.165457375,OPVTypical,4107,1.010980565,524.0676433,1189.907878
-21,23,0.160940146,OPVTypical,4107,1.010742612,546.2980491,1236.948721
-21,28,0.168840551,OPVTypical,4107,1.009836605,519.1517979,1161.980747
-20,29,0.171213022,OPVTypical,4107,1.009729631,510.6628826,1147.003229
-20,26,0.162226115,OPVTypical,4107,1.010634504,540.1042159,1219.063764
-20,24,0.163413778,OPVTypical,4107,1.011270965,532.9360301,1214.771416
-20,20,0.161621009,OPVTypical,4107,1.010623131,543.5894367,1232.010511
-19,24,0.166008114,OPVTypical,4107,1.014405735,531.8957508,1193.757411
-18,29,0.163179834,OPVTypical,4107,1.009924581,528.7079637,1207.183769
-18,30,0.167718617,OPVTypical,4107,1.011338855,515.026061,1174.493222
-18,21,0.165114233,OPVTypical,4107,1.010258082,547.5243823,1215.570273
-18,25,0.166186162,OPVTypical,4107,1.013338534,533.1091584,1189.29773
-18,30,0.167718617,OPVTypical,4107,1.011338855,515.026061,1174.493222
-17,30,0.170485526,OPVTypical,4107,1.012353679,497.9868221,1156.407757
-17,25,0.168509235,OPVTypical,4107,1.015130715,517.5220149,1169.531418
-16,28,0.172148109,OPVTypical,4107,1.008926826,497.1527163,1146.043769
-16,25,0.170565049,OPVTypical,4107,1.015381148,512.5220496,1152.479278
-15,30,0.175296599,OPVTypical,4107,1.012074055,489.5600595,1128.210474
-15,30,0.175296599,OPVTypical,4107,1.012074055,489.5600595,1128.210474
-14,26,0.172758027,OPVTypical,4107,1.013455002,493.0839411,1143.885069
-14,27,0.172378877,OPVTypical,4107,1.011454335,493.7160021,1147.58072
-14,30,0.176899203,OPVTypical,4107,1.013968927,489.6328384,1118.879825
-13,27,0.172997787,OPVTypical,4107,1.010946659,490.7064054,1145.022923
-12,21,0.17619315,OPVTypical,4107,1.015918986,472.0700907,1114.450979
-12,26,0.180519612,OPVTypical,4107,1.015598023,469.9969686,1098.158681
-11,28,0.175014593,OPVTypical,4107,1.012618975,484.973329,1135.252899
-11,24,0.183776519,OPVTypical,4107,1.022726181,445.8254987,1065.011608
-10,20,0.185365221,OPVTypical,4107,1.017833457,450.3976225,1054.200036
-10,20,0.185365221,OPVTypical,4107,1.017833457,450.3976225,1054.200036
-10,20,0.185365221,OPVTypical,4107,1.017833457,450.3976225,1054.200036
-10,23,0.179986852,OPVTypical,4107,1.019816425,459.8175072,1081.506634
-10,23,0.179986852,OPVTypical,4107,1.019816425,459.8175072,1081.506634
-10,21,0.184148975,OPVTypical,4107,1.020894258,451.1641424,1055.080283
-9,25,0.185796117,OPVTypical,4107,1.018404496,452.3837096,1065.477732
-9,25,0.185796117,OPVTypical,4107,1.018404496,452.3837096,1065.477732
-8,30,0.185906387,OPVTypical,4107,1.013903058,447.9824643,1074.743925
-7,29,0.202337987,OPVTypical,4107,1.01471235,414.339824,988.9279935
-7,26,0.193685627,OPVTypical,4107,1.012709492,436.2389196,1033.91294
-7,29,0.202337987,OPVTypical,4107,1.01471235,414.339824,988.9279935
-6,20,0.190655225,OPVTypical,4107,1.022724972,427.5090682,1007.966676
-6,29,0.19334025,OPVTypical,4107,1.013822039,446.5818631,1037.010138
-6,23,0.191398466,OPVTypical,4107,1.024798674,418.80491,1002.333968
-5,30,0.189783578,OPVTypical,4107,1.01439842,452.3181084,1059.455807
-5,22,0.194703646,OPVTypical,4107,1.022413558,417.3687056,985.501463
-5,27,0.195960463,OPVTypical,4107,1.014194556,437.6071106,1025.765337
-4,24,0.199533622,OPVTypical,4107,1.021569429,409.5106918,978.95179
-4,21,0.198173936,OPVTypical,4107,1.020104452,414.0702021,968.2667428
-3,20,0.202544401,OPVTypical,4107,1.024470596,405.3312002,952.0630168
-2,25,0.207550736,OPVTypical,4107,1.020418287,398.3676001,953.589919
0,27,0.205480045,OPVTypical,4107,1.023425223,421.0076226,980.0686897
1,23,0.194915098,OPVTypical,4107,1.017394598,426.5934226,998.8262846
1,26,0.197941172,OPVTypical,4107,1.018405215,429.1269792,1008.724998
2,30,0.202912857,OPVTypical,4107,1.017754493,423.211231,998.0728466
2,20,0.185207548,OPVTypical,4107,1.018729919,446.0843595,1043.375768
3,21,0.183762583,OPVTypical,4107,1.019197687,443.1534458,1051.914723
4,24,0.17739417,OPVTypical,4107,1.015011359,475.9091598,1106.887161
4,24,0.17739417,OPVTypical,4107,1.015011359,475.9091598,1106.887161
5,20,0.172560425,OPVTypical,4107,1.015441664,484.6807833,1129.516718
6,23,0.167439586,OPVTypical,4107,1.010793959,506.1728285,1177.516933
6,30,0.167912018,OPVTypical,4107,1.021236857,509.0798044,1194.298561
8,24,0.158719548,OPVTypical,4107,1.009554423,536.6733956,1249.26399
8,22,0.16160009,OPVTypical,4107,1.009788815,518.5369232,1217.743469
8,25,0.157243477,OPVTypical,4107,1.009796931,539.4178528,1258.17692
9,28,0.155676567,OPVTypical,4107,1.021627254,541.5921143,1289.982739
9,28,0.155676567,OPVTypical,4107,1.021627254,541.5921143,1289.982739
9,20,0.157235848,OPVTypical,4107,1.008144983,532.5984704,1259.281053
10,23,0.152980323,OPVTypical,4107,1.007484513,549.2211642,1292.851442
11,30,0.154670148,OPVTypical,4107,1.029332505,531.6423697,1267.439922
11,26,0.147094231,OPVTypical,4107,1.015105435,566.4578781,1342.043395
11,22,0.14960641,OPVTypical,4107,1.007120513,561.2797593,1323.258187
12,22,0.147620442,OPVTypical,4107,1.007276812,571.4653194,1345.158467
12,28,0.146530606,OPVTypical,4107,1.020921649,569.7700628,1352.566888
12,22,0.147620442,OPVTypical,4107,1.007276812,571.4653194,1345.158467
13,28,0.143812115,OPVTypical,4107,1.020178841,576.0689858,1371.062747
13,25,0.144756129,OPVTypical,4107,1.010838881,567.1860235,1361.325228
14,24,0.143737655,OPVTypical,4107,1.006384131,574.4382948,1376.251056
14,20,0.143409343,OPVTypical,4107,1.006049667,585.3735319,1391.529495
14,24,0.143737655,OPVTypical,4107,1.006384131,574.4382948,1376.251056
15,28,0.138050325,OPVTypical,4107,1.017642235,594.1377654,1416.294569
16,27,0.137206064,OPVTypical,4107,1.01560624,597.2027823,1421.967783
16,26,0.13658217,OPVTypical,4107,1.011675319,598.6107941,1429.336079
16,25,0.13625609,OPVTypical,4107,1.012071285,601.8439473,1434.59336
17,30,0.137423857,OPVTypical,4107,1.018979514,598.6412066,1412.248607
17,23,0.135694342,OPVTypical,4107,1.006970673,614.432904,1469.386716
18,24,0.135211202,OPVTypical,4107,1.009468944,613.2405596,1456.943404
22,22,0.139994623,OPVTypical,4107,1.009494162,597.6783987,1417.702575
23,23,0.141896776,OPVTypical,4107,1.010138494,585.953257,1391.877389
23,30,0.141976806,OPVTypical,4107,1.010953926,580.2318724,1375.556311
24,27,0.140521924,OPVTypical,4107,1.010414595,583.9837906,1382.437929
27,20,0.146719466,OPVTypical,4107,1.016409161,562.0239123,1337.069566
27,28,0.144008051,OPVTypical,4107,1.010251181,576.1763163,1368.292833
29,26,0.14721636,OPVTypical,4107,1.01320266,565.7534205,1347.267798
29,23,0.148045135,OPVTypical,4107,1.015098688,556.6738453,1324.610986
30,20,0.152373572,OPVTypical,4107,1.015101851,541.1990331,1284.025241
30,28,0.149408576,OPVTypical,4107,1.011410904,553.5694229,1330.581392
30,28,0.149408576,OPVTypical,4107,1.011410904,553.5694229,1330.581392
32,23,0.156115028,OPVTypical,4107,1.016217522,530.6374589,1261.10808
38,28,0.187214887,OPVTypical,4107,1.025193874,439.9310268,1059.070158
39,22,0.208602187,OPVTypical,4107,1.028253284,400.2360904,949.2243582
39,23,0.192173916,OPVTypical,4107,1.023152291,433.0605279,1033.075616
39,27,0.177636085,OPVTypical,4107,1.022636734,471.0329372,1115.230976
40,29,0.205739162,OPVTypical,4107,1.033025413,404.8927939,962.2287862
40,28,0.212462219,OPVTypical,4107,1.037297176,378.5987541,930.674417
43,26,0.235058883,OPVTypical,4107,1.042549854,357.2139788,845.1535055
43,21,0.254079343,OPVTypical,4107,1.027499447,350.6331093,796.1134957
44,25,0.224287801,OPVTypical,4107,1.036254816,381.7005825,889.9716969
45,25,0.228913564,OPVTypical,4107,1.039012515,371.1605575,876.212117
45,25,0.228913564,OPVTypical,4107,1.039012515,371.1605575,876.212117
45,23,0.22807605,OPVTypical,4107,1.035684199,379.9308832,882.3906646
45,29,0.219507937,OPVTypical,4107,1.03829521,391.602373,916.4408341
46,22,0.237288496,OPVTypical,4107,1.035745945,362.2857577,851.2582878
47,20,0.235229937,OPVTypical,4107,1.035453833,361.2572577,863.8617207
48,22,0.249216954,OPVTypical,4107,1.043208317,346.8660596,821.9891916
48,30,0.252210925,OPVTypical,4107,1.044986595,363.3831217,806.854447
48,27,0.253953993,OPVTypical,4107,1.042007676,362.7900951,807.235934
48,21,0.245151626,OPVTypical,4107,1.042320224,354.696796,832.0374168
49,21,0.282460685,OPVTypical,4107,1.047514734,316.3128395,741.2720076
49,28,0.262081243,OPVTypical,4107,1.046539553,350.0634143,781.6266538
50,27,0.272981974,OPVTypical,4107,1.044947385,330.9362562,754.5248594
50,23,0.281738948,OPVTypical,4107,1.047375404,321.5291209,736.9570748
51,20,0.288590508,OPVTypical,4107,1.052939151,312.1613526,713.2012012
52,25,0.286958568,OPVTypical,4107,1.055524865,322.5320786,726.4408346
52,30,0.288511063,OPVTypical,4107,1.055803699,325.4947883,741.986901
54,24,0.324338512,OPVTypical,4107,1.06450853,288.4464238,663.1784758
55,23,0.316550456,OPVTypical,4107,1.065138302,301.798864,690.4873416
55,26,0.340219349,OPVTypical,4107,1.075651014,282.4489245,661.5864508
56,22,0.330857316,OPVTypical,4107,1.068113159,285.854657,673.3768551
57,24,0.371641528,OPVTypical,4107,1.079356997,280.6894716,679.1714096
