Job.Latitude,Job.Longitude,Finance.LCOE,Job.Tech,Job.PanTyp,Panel.EM,Panel.Irradiance,Panel.PVGen
-34,20,0.214856775,NoEnhancment,4107,1,395.0131705,923.3653865
-32,26,0.195352647,NoEnhancment,4107,1,436.7248829,1020.435382
-32,28,0.227371975,NoEnhancment,4107,1,378.3546199,889.7367414
-32,22,0.182926678,NoEnhancment,4107,1,461.5340406,1080.632462
-32,21,0.17955956,NoEnhancment,4107,1,472.9307478,1100.974583
-31,25,0.185134591,NoEnhancment,4107,1,459.2874054,1070.412015
-30,22,0.172156721,NoEnhancment,4107,1,490.8414593,1148.681042
-29,23,0.173524721,NoEnhancment,4107,1,486.8294853,1139.803177
-29,24,0.175719342,NoEnhancment,4107,1,482.4382981,1126.97132
-29,25,0.178083415,NoEnhancment,4107,1,487.0500426,1113.744286
-28,26,0.176026828,NoEnhancment,4107,1,501.1155415,1134.38092
-28,27,0.177931823,NoEnhancment,4107,1,491.0636313,1119.551226
-28,21,0.16522612,NoEnhancment,4107,1,509.2933665,1196.662995
-26,25,0.171007244,NoEnhancment,4107,1,505.2152735,1166.999099
-25,20,0.158276855,NoEnhancment,4107,1,532.0066799,1250.640446
-24,23,0.161753835,NoEnhancment,4107,1,534.5869979,1225.940371
-23,28,0.169528992,NoEnhancment,4107,1,513.3489454,1160.625596
-22,26,0.16245292,NoEnhancment,4107,1,539.4168738,1220.668743
-22,25,0.161054079,NoEnhancment,4107,1,540.1500976,1233.966094
-22,26,0.16245292,NoEnhancment,4107,1,539.4168738,1220.668743
-21,27,0.165564484,NoEnhancment,4107,1,524.0676433,1189.133132
-21,23,0.161077116,NoEnhancment,4107,1,546.2980491,1235.89403
-21,28,0.16896112,NoEnhancment,4107,1,519.1517979,1161.14895
-20,29,0.171333719,NoEnhancment,4107,1,510.6628826,1146.191387
-20,26,0.162348074,NoEnhancment,4107,1,540.1042159,1218.141527
-20,24,0.163579371,NoEnhancment,4107,1,532.9360301,1213.537708
-20,20,0.161823237,NoEnhancment,4107,1,543.5894367,1230.46214
-19,24,0.166225687,NoEnhancment,4107,1,531.8957508,1192.185909
-18,29,0.16328679,NoEnhancment,4107,1,528.7079637,1206.385588
-18,30,0.167900999,NoEnhancment,4107,1,515.026061,1173.20877
-18,21,0.165292967,NoEnhancment,4107,1,547.5243823,1214.248601
-18,25,0.166345615,NoEnhancment,4107,1,533.1091584,1188.151575
-18,30,0.167900999,NoEnhancment,4107,1,515.026061,1173.20877
-17,30,0.170676279,NoEnhancment,4107,1,497.9868221,1155.10648
-17,25,0.168686177,NoEnhancment,4107,1,517.5220149,1168.299467
-16,28,0.172258176,NoEnhancment,4107,1,497.1527163,1145.303623
-16,25,0.170728816,NoEnhancment,4107,1,512.5220496,1151.368678
-15,30,0.175463472,NoEnhancment,4107,1,489.5600595,1127.126307
-15,30,0.175463472,NoEnhancment,4107,1,489.5600595,1127.126307
-14,26,0.172932499,NoEnhancment,4107,1,493.0839411,1142.720452
-14,27,0.172533893,NoEnhancment,4107,1,493.7160021,1146.535976
-14,30,0.177100062,NoEnhancment,4107,1,489.6328384,1117.59322
-13,27,0.173141313,NoEnhancment,4107,1,490.7064054,1144.060753
-12,21,0.176530843,NoEnhancment,4107,1,472.0700907,1112.342689
-12,26,0.180724138,NoEnhancment,4107,1,469.9969686,1096.900366
-11,28,0.175168895,NoEnhancment,4107,1,484.973329,1134.238372
-11,24,0.184345081,NoEnhancment,4107,1,445.8254987,1061.733733
-10,20,0.185673041,NoEnhancment,4107,1,450.3976225,1052.4718
-10,20,0.185673041,NoEnhancment,4107,1,450.3976225,1052.4718
-10,20,0.185673041,NoEnhancment,4107,1,450.3976225,1052.4718
-10,23,0.180470826,NoEnhancment,4107,1,459.8175072,1078.607551
-10,23,0.180470826,NoEnhancment,4107,1,459.8175072,1078.607551
-10,21,0.184587944,NoEnhancment,4107,1,451.1641424,1052.602687
-9,25,0.186167568,NoEnhancment,4107,1,452.3837096,1063.345707
-9,25,0.186167568,NoEnhancment,4107,1,452.3837096,1063.345707
-8,30,0.186106828,NoEnhancment,4107,1,447.9824643,1073.568643
-7,29,0.202586619,NoEnhancment,4107,1,414.339824,987.7060146
-7,26,0.193944771,NoEnhancment,4107,1,436.2389196,1032.511403
-7,29,0.202586619,NoEnhancment,4107,1,414.339824,987.7060146
-6,20,0.190926603,NoEnhancment,4107,1,427.5090682,1006.544905
-6,29,0.19360131,NoEnhancment,4107,1,446.5818631,1035.588265
-6,23,0.192174632,NoEnhancment,4107,1,418.80491,998.3239441
-5,30,0.190005001,NoEnhancment,4107,1,452.3181084,1058.203779
-5,22,0.195285752,NoEnhancment,4107,1,417.3687056,982.5863508
-5,27,0.196247717,NoEnhancment,4107,1,437.6071106,1024.243979
-4,24,0.200229267,NoEnhancment,4107,1,409.5106918,975.5680233
-4,21,0.198564118,NoEnhancment,4107,1,414.0702021,966.3802996
-3,20,0.202901072,NoEnhancment,4107,1,405.3312002,950.4003773
-2,25,0.208251761,NoEnhancment,4107,1,398.3676001,950.3847371
0,27,0.206080165,NoEnhancment,4107,1,421.0076226,977.214841
1,23,0.195372971,NoEnhancment,4107,1,426.5934226,996.5045226
1,26,0.198493768,NoEnhancment,4107,1,429.1269792,1005.923495
2,30,0.203063968,NoEnhancment,4107,1,423.211231,997.3338139
2,20,0.185431325,NoEnhancment,4107,1,446.0843595,1042.121556
3,21,0.184181145,NoEnhancment,4107,1,443.1534458,1049.533782
4,24,0.177833328,NoEnhancment,4107,1,475.9091598,1104.162478
4,24,0.177833328,NoEnhancment,4107,1,475.9091598,1104.162478
5,20,0.172830313,NoEnhancment,4107,1,484.6807833,1127.758736
6,23,0.167656102,NoEnhancment,4107,1,506.1728285,1176.000982
6,30,0.168056462,NoEnhancment,4107,1,509.0798044,1193.281186
8,24,0.158922383,NoEnhancment,4107,1,536.6733956,1247.682016
8,22,0.161777618,NoEnhancment,4107,1,518.5369232,1216.416749
8,25,0.157477501,NoEnhancment,4107,1,539.4178528,1256.318989
9,28,0.155969142,NoEnhancment,4107,1,541.5921143,1287.595019
9,28,0.155969142,NoEnhancment,4107,1,541.5921143,1287.595019
9,20,0.15735011,NoEnhancment,4107,1,532.5984704,1258.371792
10,23,0.153121446,NoEnhancment,4107,1,549.2211642,1291.668258
11,30,0.154897753,NoEnhancment,4107,1,531.6423697,1265.614095
11,26,0.147361678,NoEnhancment,4107,1,566.4578781,1339.609528
11,22,0.149706437,NoEnhancment,4107,1,561.2797593,1322.376162
12,22,0.147731992,NoEnhancment,4107,1,571.4653194,1344.148504
12,28,0.146800315,NoEnhancment,4107,1,569.7700628,1350.113681
12,22,0.147731992,NoEnhancment,4107,1,571.4653194,1344.148504
13,28,0.144092964,NoEnhancment,4107,1,576.0689858,1368.409566
13,25,0.144896651,NoEnhancment,4107,1,567.1860235,1360.002971
14,24,0.143862889,NoEnhancment,4107,1,574.4382948,1375.051687
14,20,0.143493307,NoEnhancment,4107,1,585.3735319,1390.71618
14,24,0.143862889,NoEnhancment,4107,1,574.4382948,1375.051687
15,28,0.138265836,NoEnhancment,4107,1,594.1377654,1414.091683
16,27,0.137387435,NoEnhancment,4107,1,597.2027823,1420.084103
16,26,0.1367195,NoEnhancment,4107,1,598.6107941,1427.892032
16,25,0.136382758,NoEnhancment,4107,1,601.8439473,1433.261735
17,30,0.137642775,NoEnhancment,4107,1,598.6412066,1410.03717
17,23,0.135778452,NoEnhancment,4107,1,614.432904,1468.473833
18,24,0.135291059,NoEnhancment,4107,1,613.2405596,1456.080683
22,22,0.140074797,NoEnhancment,4107,1,597.6783987,1416.880821
23,23,0.141963049,NoEnhancment,4107,1,585.953257,1391.220987
23,30,0.142144317,NoEnhancment,4107,1,580.2318724,1373.935216
24,27,0.140699521,NoEnhancment,4107,1,583.9837906,1380.676227
27,20,0.146939008,NoEnhancment,4107,1,562.0239123,1335.089101
27,28,0.14417333,NoEnhancment,4107,1,576.1763163,1366.704927
29,26,0.147409929,NoEnhancment,4107,1,565.7534205,1345.481597
29,23,0.148302894,NoEnhancment,4107,1,556.6738453,1322.310866
30,20,0.152616761,NoEnhancment,4107,1,541.1990331,1281.989612
30,28,0.149586595,NoEnhancment,4107,1,553.5694229,1328.979996
30,28,0.149586595,NoEnhancment,4107,1,553.5694229,1328.979996
32,23,0.156384201,NoEnhancment,4107,1,530.6374589,1258.936582
38,28,0.187496769,NoEnhancment,4107,1,439.9310268,1057.472449
39,22,0.209040123,NoEnhancment,4107,1,400.2360904,947.2295149
39,23,0.192506598,NoEnhancment,4107,1,433.0605279,1031.287826
39,27,0.177949422,NoEnhancment,4107,1,471.0329372,1113.261885
40,29,0.20620408,NoEnhancment,4107,1,404.8927939,960.0538258
40,28,0.212952101,NoEnhancment,4107,1,378.5987541,928.5238256
43,26,0.235857968,NoEnhancment,4107,1,357.2139788,842.2728737
43,21,0.254759722,NoEnhancment,4107,1,350.6331093,793.9695126
44,25,0.224827373,NoEnhancment,4107,1,381.7005825,887.8305423
45,25,0.22953716,NoEnhancment,4107,1,371.1605575,873.8174841
45,25,0.22953716,NoEnhancment,4107,1,371.1605575,873.8174841
45,23,0.228620681,NoEnhancment,4107,1,379.9308832,880.2749916
45,29,0.220132111,NoEnhancment,4107,1,391.602373,913.8342599
46,22,0.23785327,NoEnhancment,4107,1,362.2857577,849.224331
47,20,0.23590703,NoEnhancment,4107,1,361.2572577,861.3703599
48,22,0.24992745,NoEnhancment,4107,1,346.8660596,819.6388898
48,30,0.253065244,NoEnhancment,4107,1,363.3831217,804.1134478
48,27,0.254687346,NoEnhancment,4107,1,362.7900951,804.9003884
48,21,0.245975734,NoEnhancment,4107,1,354.696796,829.2338358
49,21,0.283713055,NoEnhancment,4107,1,316.3128395,737.9793004
49,28,0.263149101,NoEnhancment,4107,1,350.0634143,778.429876
50,27,0.274016103,NoEnhancment,4107,1,330.9362562,751.6512653
50,23,0.282735948,NoEnhancment,4107,1,321.5291209,734.3423575
51,20,0.289874963,NoEnhancment,4107,1,312.1613526,710.0192322
52,25,0.28834439,NoEnhancment,4107,1,322.5320786,722.9154972
52,30,0.289686454,NoEnhancment,4107,1,325.4947883,738.9518232
54,24,0.326223214,NoEnhancment,4107,1,288.4464238,659.3143138
55,23,0.31815022,NoEnhancment,4107,1,301.798864,686.9769477
55,26,0.342285825,NoEnhancment,4107,1,282.4489245,657.5511746
56,22,0.332653644,NoEnhancment,4107,1,285.854657,669.6980181
57,24,0.373961813,NoEnhancment,4107,1,280.6894716,674.9117529
