Irradiance,Enhanced
0,0.229015939
50,1.164083568
100,1.398344728
150,1.362953242
200,1.340219715
300,1.139671486
350,1.120462291
400,1.158012827
450,1.175179392
500,1.204404885
550,1.173570688
600,1.292106767
650,1.043979002
700,1.064227505
750,1.064227505
800,0.771987384
850,1.18303664
900,0.960586754
950,1.033511843
1000,1
