Irradiance,Enhanced
0,0.247941744
50,2.363674329
100,1.66980172
150,1.641340586
200,1.564765748
250,1.156588875
300,1.273721706
350,1.27002983
400,1.156062467
450,1.149184067
500,1.258526057
550,1.254834181
600,1.220150904
650,1.290928233
700,1.122284611
750,1.122284611
800,1.199705211
850,1.096771363
900,1.18080365
950,1.123821723
1000,1
