Irradiance,Enhanced
0,0.227884843
50,1.455024555
100,1.295359865
150,1.429669771
200,1.359661304
250,1.221185436
350,1.415027942
450,1.040575783
500,1.269507197
550,1.336291279
600,1.231983065
650,1.320430144
700,1.053124471
750,1.053124471
800,1.236020322
850,0.764199831
900,1.160552075
950,1.073446232
1000,1
