Irradiance,Enhanced
0,0.414941198
50,1.666542428
100,1.705626922
150,1.746517098
200,1.736855437
250,1.950370906
300,1.174416501
350,1.286737832
400,1.232639768
450,1.297412701
500,1.47302334
550,1.266708884
600,1.588239551
650,1.304045594
700,1.755056993
750,1.755056993
800,1.403951511
850,1.193367107
900,1.356884386
950,1.382695857
1000,1
